Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Light G.G., Baughman T.A., Dotray P.A., Keeling J.W., Wester D.B.",Yield of glyphosate-tolerant cotton as affected by topical glyphosate applications on the Texas High Plains and Rolling Plains,2003,Journal of Cotton Science,7,4,,231,235,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3142772123&partnerID=40&md5=4fffbfbb90261a4ce66902b9c651261f,"Box 106, Petersburg, TX 79250, United States; Texas Cooperative Extension, Texas Agric. Experiment Station, P.O. Box 2159, Vernon, TX 76385, United States; Dept. of Plant and Soil Science, Texas Tech University, Box 42122, Lubbock, TX 79409-2122, United States; Texas Agric. Experiment Station, Box 219, Lubbock, TX 79401, United States; Department of Range, Wildlife and Fisheries Management, Texas Tech University, Box 42125, Lubbock, TX 79409-2125, United States","Light, G.G., Box 106, Petersburg, TX 79250, United States; Baughman, T.A., Texas Cooperative Extension, Texas Agric. Experiment Station, P.O. Box 2159, Vernon, TX 76385, United States; Dotray, P.A., Dept. of Plant and Soil Science, Texas Tech University, Box 42122, Lubbock, TX 79409-2122, United States; Keeling, J.W., Texas Agric. Experiment Station, Box 219, Lubbock, TX 79401, United States; Wester, D.B., Department of Range, Wildlife and Fisheries Management, Texas Tech University, Box 42125, Lubbock, TX 79409-2125, United States","Boll abscission may occur following glyphosate application to glyphosate-tolerant cotton (Gossypium hirsutum L.) due to altered male floral morphology and poor pollination. The ability of glyphosate-tolerant cotton to compensate for boll abscission ascribed to glyphosate may be limited with stripper-type cultivars grown on the Texas High Plains and Rolling Plains. The objective of this study was to determine yield response of stripper cotton to glyphosate applied postemergence topically after the four-leaf stage. On the Texas Rolling Plains, yields of cultivar Paymaster 2326RR were recorded following glyphosate applied postemergence at the 6-, 9-, or 12-node stages. On the Texas High Plains, yield of cultivars Paymaster 2326RR and Paymaster 2200RR was recorded following glyphosate applied postemergence at mid-bloom or later. At one of four locations, glyphosate applied postemergence to four-leaf cotton followed by glyphosate applied postemergence to 9- or 12- node cotton reduced yields. Yield also was reduced by glyphosate applied postemergence to mid-bloom cotton but not by glyphosate applied postemergence at six nodes above white flower or later. These studies suggest stripper-type glyphosate-tolerant cotton may suffer yield losses when glyphosate is applied contrary to the label. © The Cotton Foundation 2003.",,Article,,Scopus,2-s2.0-3142772123
"Del Fueyo P.A., Sánchez R.A., Benech-Arnold R.L.",Seed longevity in two sorghum varieties with contrasting dormancy level prior to harvest,2003,Seed Science and Technology,31,3,,639,650,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842579049&partnerID=40&md5=26376b30142a1b5bedb1308cac094a24,"Laboratorio de Semillas, Facultad de Agronomía, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina; IFEVA, Cátedra de Fisiol. Vegetal, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina; IFEVA, Cátedra de Cerealicultura, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina","Del Fueyo, P.A., Laboratorio de Semillas, Facultad de Agronomía, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina; Sánchez, R.A., IFEVA, Cátedra de Fisiol. Vegetal, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina; Benech-Arnold, R.L., IFEVA, Cátedra de Cerealicultura, Universidad de Buenos Aires/ CONICET, Av. San Martín 4453, 1417 Buenos Aires, Argentina","Seed longevity was studied in two Sorghum varieties which differ markedly in their dormancy level during seed development: Redland B2, which presents high germination indices from well before physiological maturity (PM) and IS 9530 whose seeds are dormant until some weeks after crop harvest. Seeds collected at different days after pollination (DAP) were stored under accelerated ageing conditions (15% moisture content; 35°C). The study was conducted in two years with contrasting rainfall amount during the maturation period: 1993 (98.5 mm fallen between -5 to +20 days from PM) and 1995 (223.1 mm fallen between -5 to +20 days from PM). Care was taken in using seeds with no evident sign of sprouting (i.e visible radicle) for the ageing experiments. During 1993 estimates of Ki (potential longevity) gave similar values for both varieties and almost did not change significantly with time of harvest. During 1995, estimates for Ki in IS 9530 seeds resembled those obtained during 1993. Estimates in Redland B2 seeds, in contrast, were markedly lower during 1995 than those obtained during 1993. The initiation of the germination process in the mother plant in Redland B2 seeds during the 1995 season, was evidenced by an alpha-amylase activity in unsprouted grains that was, from PM onwards, 100-fold higher than that found in IS 9530 seeds. In both varieties, maximum longevity was achieved in seeds harvested 5 days (1993) to 10 days (1995) after physiological maturity, which would determine the harvest time to obtain Sorghum seeds of high quality. These results suggest that the initiation of the germination process derived from a low dormancy level prior to crop harvest combined with heavy rains during that period, leads to a decrease in potential longevity of Sorghum seeds.",,Article,,Scopus,2-s2.0-1842579049
"Céspedes M., Gutierrez M.V., Holbrook N.M., Rocha O.J.",Restoration of genetic diversity in the dry forest tree Swietenia macrophylla (Meliaceae) after pasture abandonment in Costa Rica,2003,Molecular Ecology,12,12,,3201,3212,,33,10.1046/j.1365-294X.2003.01986.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17544404002&doi=10.1046%2fj.1365-294X.2003.01986.x&partnerID=40&md5=4d6a565db6be5d2f489d16d820b711e3,"Prog. Reg. de Maestria en Biol., Universidad de Costa Rica, San José, Costa Rica; Estac. Exp. Agric. 'Fabio Baudrit', Universidad de Costa Rica, Alajuela, Costa Rica; Dept. of Organismic and Evol. Biol., Harvard University, Cambridge, United States; Escuela de Biología, Universidad de Costa Rica, Ciudad Universitaria 'Rodrigo Facio', San Pedro de Montes de Oca, San José, Costa Rica","Céspedes, M., Prog. Reg. de Maestria en Biol., Universidad de Costa Rica, San José, Costa Rica; Gutierrez, M.V., Estac. Exp. Agric. 'Fabio Baudrit', Universidad de Costa Rica, Alajuela, Costa Rica; Holbrook, N.M., Dept. of Organismic and Evol. Biol., Harvard University, Cambridge, United States; Rocha, O.J., Prog. Reg. de Maestria en Biol., Universidad de Costa Rica, San José, Costa Rica, Escuela de Biología, Universidad de Costa Rica, Ciudad Universitaria 'Rodrigo Facio', San Pedro de Montes de Oca, San José, Costa Rica","We studied the levels of genetic diversity of Swietenia macrophylla (big leaf mahogany) in five successional plots in the Santa Rosa National Park, Guanacaste, Costa Rica. We selected sites with different lengths of time since the last major disturbance (typically fire): 6, 9, 15 and 20 years. In addition, we also included a patch of mature forest that had experienced selective logging and other human activity in the past 100 years. Genetic diversity was assessed using five polymorphic DNA microsatellite loci. We found a total of 21 alleles in the five loci examined, in which the number of alleles present varied among the five sites studied. Allelic diversity varied between sites ranging from 20 to 14 alleles, and our data revealed that earlier successional sites have more alleles than older sites. There was significant heterogeneity in allele frequencies between sites; however, genetic differentiation between populations was low (FST = 0.063) indicating that most of the variation was found within sites and extensive gene flow between sites. In addition, our analysis also showed that genetic diversity of adult trees does not solely determine the diversity of seedlings and saplings found around them, also supporting the existence of extensive gene flow. The impact of these findings for the design of conservation strategies for tropical dry forests trees is discussed.",Change in land use; Dispersal; Ecological succession; Gene flow; Mahogany; Metapopulation; Microsatellite markers; Over-exploitation; Pollinators,Article,,Scopus,2-s2.0-17544404002
"Kurosaki H., Yumoto S., Matsukawa I.",Pod Setting Pattern during and after Low Temperature and the Mechanism of Cold-Weather Tolerance at the Flowering Stage in Soybeans,2003,Plant Production Science,6,4,,247,254,,9,10.1626/pps.6.247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347062087&doi=10.1626%2fpps.6.247&partnerID=40&md5=aed1b9cccc3616792d4c548a23f89726,"Tokachi Agric. Experiment Station, Shinsei, Memuro-cho, Kasai-gun, Hokkaido 082-0071, Japan; Kitami Agric. Experiment Station, Yayoi, Kunneppu-cho, Tokoro-gun, Hokkaido 099-1496, Japan","Kurosaki, H., Tokachi Agric. Experiment Station, Shinsei, Memuro-cho, Kasai-gun, Hokkaido 082-0071, Japan, Kitami Agric. Experiment Station, Yayoi, Kunneppu-cho, Tokoro-gun, Hokkaido 099-1496, Japan; Yumoto, S., Tokachi Agric. Experiment Station, Shinsei, Memuro-cho, Kasai-gun, Hokkaido 082-0071, Japan; Matsukawa, I., Tokachi Agric. Experiment Station, Shinsei, Memuro-cho, Kasai-gun, Hokkaido 082-0071, Japan","The effects of short-term exposure to a low temperature [two weeks, at 18°C/13°C (day/night)] and long -term exposure to a low temperature [four weeks, at 18°C/13°C (day/night)] from the beginning of flowering on pod setting were examined in one of the most cold-weather tolerant variety cv. Hayahikari and a standard sensitive variety cv. Toyomusume. The short-term exposure to a low temperature did not decrease the total number of pods even in Toyomusume. However, pod setting ability during the low temperature exposure was higher in Hayahikari than in Toyomusume. After the short-term exposure to a low temperature, pod setting showed recovery from the cold-weather damage by compensative pod setting after the low temperature treatment in both varieties. The long-term exposure to a low temperature significantly decreased the total number of pods in Toyomusume. But Hayahikari showed a greater capacity for pod setting during the low temperature. And the mechanism of tolerance was related to a superior fertilization ability during the low temperature.",Cold-weather tolerance; Fertilization; Flowering stage; Low temperature; Pod setting pattern; Pollination,Article,,Scopus,2-s2.0-0347062087
Márquez-Sánchez F.,Inbreeding in recurrent selection in maize. II. Selfing and recombination,2003,Maydica,48,4,,259,261,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842581663&partnerID=40&md5=6eac193cb69b7289a8e06f8d41f570ab,"Universidad Autónoma Chapingo, Ctro. Reg. Univ. Occidente G., Jalisco, Mexico","Márquez-Sánchez, F., Universidad Autónoma Chapingo, Ctro. Reg. Univ. Occidente G., Jalisco, Mexico","There are many selection methods of maize (Zea mays L.) improvement. Among all of them, the breeder try to choose one that is both efficient and not too expensive. However, sometimes the character that one wants to improve segregates at a low frequency and it is difficult to fix it in the population. Such form of characters may include plant height and drought resistance. In this situation, the breeder would like to self the plant, make a composite with the selfed progenies, intermate the composite by random pollination, and repeating the cycle by selfing again. This method of recurrent selection would be called Selfing and Recombination. Two forms of pollination are used to make random mating: full-sib pollination by plant-to-plant crossing (FS-pollination), and half-sib pollination by crossing one male to several female plants (HS'-pollination). In this paper we try to calculate the inbreeding coefficient under this, goes selfing and recombination recurrent selection. The recurrent equations for inbreeding with FS-pollination and HS'-pollination are obtained. The results recommend using selection plot sizes higher than 200 plants and HS'-pollination.",Inbreeding; Recurrent selection; Selfing and recombination; Zea mays L.,Article,,Scopus,2-s2.0-1842581663
"Harfouche A., Boudjada S., Chettah W., Allam M., Belhou O., Merazga A.",Variation and population structure in Aleppo pine (Pinus halepensis Mill.) in Algeria,2003,Silvae Genetica,52,05-Jun,,244,249,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042596868&partnerID=40&md5=52d5eb6502c2cc2f802bd53b0905a4da,"INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria","Harfouche, A., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria; Boudjada, S., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria; Chettah, W., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria; Allam, M., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria; Belhou, O., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria; Merazga, A., INRF, Arboretum de Baïnem, B.P. 37, Cheraga, Alger, Algeria","In Algeria, Pinus halepensis covers about 850 000 ha in coastal and inland areas where populations are subjected to various selection pressures. A few studies have shown a substantial difference between population variation in phenotypes for adaptive traits and morphology suggesting geographic and ecotypic differentiation within the species. The present work, which is based on 49 open pollinated families of eight stands of Aleppo pine from the western coastal region of Algiers, is intended for getting information on within-population variation. There were small differences between stands for most traits suggesting that little genetic differentiation between stands exists within the studied region. Parameters as size and location of stands may play a role in shaping genetic variation within stands. This variation was generally of lesser importance in small and/or coastal stands. Given the size of the studied area, it was not expected to find marked links between traits and geographic variables such as altitude or longitude; nevertheless, it was observed west-east clines of variation for 100-seed weight and wing width, parallels with an increase in annual rainfall from western to eastern parts of the zone. As a direct implication for selection, it may not be of interest to retain for seed use purposes stands or restricted areas when prospecting at a local scale; rather, priority should be given to selecting families and/or individuals. And, at the whole population level, because of the weak level of differentiation among stands, it would be sufficient to preserve only a few of stands for ensuring efficient gene conservation.",Aleppo pine; Cone; Plantlet traits; Seed; Stand variation within a region of provenance,Article,,Scopus,2-s2.0-3042596868
"Sood S., Dhawan R., Singh K., Bains N.S.",Development of novel chromosome doubling strategies for wheat x maize system of wheat haploid production,2003,Plant Breeding,122,6,,493,496,,12,10.1111/j.1439-0523.2003.00894.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347660913&doi=10.1111%2fj.1439-0523.2003.00894.x&partnerID=40&md5=be7761210c2d82ef36ba9940e4b22f8d,"Wheat Section, Department of Plant Breeding, Punjab Agricultural University, Ludhiana 141 004, India; Dept. of Genetics and Biotechnology, Punjab Agricultural University, Ludhiana 141 004, India","Sood, S., Wheat Section, Department of Plant Breeding, Punjab Agricultural University, Ludhiana 141 004, India; Dhawan, R., Wheat Section, Department of Plant Breeding, Punjab Agricultural University, Ludhiana 141 004, India; Singh, K., Dept. of Genetics and Biotechnology, Punjab Agricultural University, Ludhiana 141 004, India; Bains, N.S., Wheat Section, Department of Plant Breeding, Punjab Agricultural University, Ludhiana 141 004, India","Two chromosome doubling strategies were evaluated for producing wheat doubled haploids from wheat x maize crosses: (i) in vitro colchicine application to haploid embryos and (ii) colchicine treatment through postpollination tiller injections. In the in vitro approach the haploid embryos were rescued on medium containing colchicine (at concentrations of 0.2, 0.3, 0. 4 and 0.5%) and moved to a colchicine-free regeneration medium 48 h later. Embryos exposed to 0.5% colchicine had 91.67% of their regenerated plants showing chromosome doubling. In the tiller injection approach, different concentrations (0.5, 0.75 and 1.0%) of colchicine solution, which also contained 2,4-D (100 ppm). were injected into the uppermost internode of crossed tillers 48 and 72 h after pollination. The chromosome doubling efficiency varied from 33 to 100%. with 1% treatment being the most effective. No chimeras of doubled/haploid sectors were observed in the case of the tiller injection treatment and all the florets showed seed set in the doubled plants. Stomatal guard cell length provided rapid, early-stage and unambiguous analysis of ploidy level on the basis of 10 guard cell observations per plant.",Chromosome doubling; Colchicine treatment; Haploids; Triticum aestivum; Wheat x maize crosses,Article,,Scopus,2-s2.0-0347660913
"Hawes C., Haughton A.J., Osborne J.L., Roy D.B., Clark S.J., Perry J.N., Rothery P., Bohan D.A., Brooks D.R., Champion G.T., Dewar A.M., Heard M.S., Woiwod I.P., Daniels R.E., Young M.W., Parish A.M., Scott R.J., Firbank L.G., Squire G.R.",Responses of plants and invertebrate trophic groups to contrasting herbicide regimes in the Farm Scale Evaluations of genetically modified herbicide-tolerant crops,2003,Philosophical Transactions of the Royal Society B: Biological Sciences,358,1439,,1899,1913,,149,10.1098/rstb.2003.1406,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242654339&doi=10.1098%2frstb.2003.1406&partnerID=40&md5=961e1cc323908dc5b21ddacf483071f2,"Scottish Crop Research Institute, Invergowrie, Dundee DD2 5DA, United Kingdom; Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; NERC Ctr. for Ecology and Hydrology, Monks Wood, Abbots Ripton, Huntingdon, Cambridgeshire PE28 2LS, United Kingdom; Broom's Barn Research Station, Higham, Bury St. Edmunds, Suffolk IP28 6NP, United Kingdom; NERC Ctr. for Ecology and Hydrology, Winfrith Technology Centre, Dorchester, Dorset DT2 8ZD, United Kingdom; NERC Ctr. for Ecology and Hydrology, Merlewood, Grange-over-Sands, Cumbria LA11 6JU, United Kingdom","Hawes, C., Scottish Crop Research Institute, Invergowrie, Dundee DD2 5DA, United Kingdom; Haughton, A.J., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Osborne, J.L., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Roy, D.B., NERC Ctr. for Ecology and Hydrology, Monks Wood, Abbots Ripton, Huntingdon, Cambridgeshire PE28 2LS, United Kingdom; Clark, S.J., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Perry, J.N., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Rothery, P., NERC Ctr. for Ecology and Hydrology, Monks Wood, Abbots Ripton, Huntingdon, Cambridgeshire PE28 2LS, United Kingdom; Bohan, D.A., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Brooks, D.R., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Champion, G.T., Broom's Barn Research Station, Higham, Bury St. Edmunds, Suffolk IP28 6NP, United Kingdom; Dewar, A.M., Broom's Barn Research Station, Higham, Bury St. Edmunds, Suffolk IP28 6NP, United Kingdom; Heard, M.S., NERC Ctr. for Ecology and Hydrology, Monks Wood, Abbots Ripton, Huntingdon, Cambridgeshire PE28 2LS, United Kingdom; Woiwod, I.P., Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, United Kingdom; Daniels, R.E., NERC Ctr. for Ecology and Hydrology, Winfrith Technology Centre, Dorchester, Dorset DT2 8ZD, United Kingdom; Young, M.W., Scottish Crop Research Institute, Invergowrie, Dundee DD2 5DA, United Kingdom; Parish, A.M., Scottish Crop Research Institute, Invergowrie, Dundee DD2 5DA, United Kingdom; Scott, R.J., NERC Ctr. for Ecology and Hydrology, Merlewood, Grange-over-Sands, Cumbria LA11 6JU, United Kingdom; Firbank, L.G., NERC Ctr. for Ecology and Hydrology, Merlewood, Grange-over-Sands, Cumbria LA11 6JU, United Kingdom; Squire, G.R., Scottish Crop Research Institute, Invergowrie, Dundee DD2 5DA, United Kingdom","Effects of genetically modified herbicide-tolerant (GMHT) and conventional crop management on invertebrate trophic groups (herbivores, detritivores, pollinators, predators and parasitoids) were compared in beet, maize and spring oilseed rape sites throughout the UK. These trophic groups were influenced by season, crop species and GMHT management. Many groups increased twofold to fivefold in abundance between early and late summer, and differed up to 10-fold between crop species. GMHT management superimposed relatively small (less than twofold), but consistent, shifts in plant and insect abundance, the extent and direction of these effects being dependent on the relative efficacies of comparable conventional herbicide regimes. In general, the biomass of weeds was reduced under GMHT management in beet and spring oilseed rape and increased in maize compared with conventional treatments. This change in resource availability had knock-on effects on higher trophic levels except in spring oilseed rape where herbivore resource was greatest. Herbivores, pollinators and natural enemies changed in abundance in the same directions as their resources, and detritivores increased in abundance under GMHT management across all crops. The result of the later herbicide application in GMHT treatments was a shift in resource from the herbivore food web to the detritivore food web. The Farm Scale Evaluations have demonstrated over 3 years and throughout the UK that herbivores, detritivores and many of their predators and parasitoids in arable systems are sensitive to the changes in weed communities that result from the introduction of new herbicide regimes.",Arable systems; Functional groups; Invertebrates; Resource limitation; Trophic interactions,Article,,Scopus,2-s2.0-0242654339
"Jain N., Shasany A.K., Sundaresan V., Rajkumar S., Darokar M.P., Bagchi G.D., Gupta A.K., Kumar S., Khanuja S.P.S.",Molecular diversity in Phyllanthus amarus assessed through RAPD analysis,2003,Current Science,85,10,,1454,1458,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444252920&partnerID=40&md5=43451b3c6f074a56479629076c4ec692,"Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India","Jain, N., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Shasany, A.K., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Sundaresan, V., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Rajkumar, S., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Darokar, M.P., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Bagchi, G.D., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Gupta, A.K., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Kumar, S., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India; Khanuja, S.P.S., Ctrl. Inst. of Med. and Arom. Plants, CIMAP P.O., Lucknow 226 015, India","A collection of Phyllanthus amarus was made from various parts of India to determine the extent of genetic variability using analysis at DNA level. RAPD profiling of 33 collections from different locations, covering states of Tamil Nadu, Karnataka, Maharashtra, Gujarat, Assam, West Bengal, Tripura, Uttar Pradesh, Punjab and Haryana was generated. Analysis through UPGMA revealed up to 65% variation among these accessions. However, intra-population variation was found to be much larger in the accession from the southern part of the country. Nevertheless, interpopulation variation also overlaps in the phylogenetic clustering, which is understandable from the natural dissemination of this plant species as a weed that has spread across the geographical boundaries. The study indicates the random hybridization across the populations falling within the range of possible cross-pollination in terms of physical distance. A study of these accessions at a single location, allowing free mating, would throw light on the extent of cross-pollination and genetic flow.",,Article,,Scopus,2-s2.0-4444252920
"Loos C., Seppelt R., Meier-Bethke S., Schiemann J., Richter O.",Spatially explicit modelling of transgenic maize pollen dispersal and cross-pollination,2003,Journal of Theoretical Biology,225,2,,241,255,,46,10.1016/S0022-5193(03)00243-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142248829&doi=10.1016%2fS0022-5193%2803%2900243-1&partnerID=40&md5=b1bc3d874c1c33654cd281936895940d,"Dept. of Environ. System Analysis, Institute of Geoecology, Tech. University of Braunschweig, Langer Kamp 19c, 38106 Braunschweig, Germany; Fed. Biol. Res. Ctr. Agric./Forest., Inst. Plant Virol., Microbiol./B., Messeweg 11/12, 38104 Braunschweig, Germany","Loos, C., Dept. of Environ. System Analysis, Institute of Geoecology, Tech. University of Braunschweig, Langer Kamp 19c, 38106 Braunschweig, Germany; Seppelt, R., Dept. of Environ. System Analysis, Institute of Geoecology, Tech. University of Braunschweig, Langer Kamp 19c, 38106 Braunschweig, Germany; Meier-Bethke, S., Fed. Biol. Res. Ctr. Agric./Forest., Inst. Plant Virol., Microbiol./B., Messeweg 11/12, 38104 Braunschweig, Germany; Schiemann, J., Fed. Biol. Res. Ctr. Agric./Forest., Inst. Plant Virol., Microbiol./B., Messeweg 11/12, 38104 Braunschweig, Germany; Richter, O., Dept. of Environ. System Analysis, Institute of Geoecology, Tech. University of Braunschweig, Langer Kamp 19c, 38106 Braunschweig, Germany","Modelling of pollen dispersal and cross-pollination is of great importance for the ongoing discussion on thresholds for the adventitious presence of genetically modified material in food and feed. Two different modelling approaches for pollen dispersal are used to simulate the cross-pollination rate of pollen emerged from an adjacent transgenic crop field. The models are applied to cross-pollination data from field experiments with transgenic maize (Zea mays). The data were generated by an experimental setup specifically designed to suit the demands of mathematical modelling. First a Gaussian plume model is used for the simulation of pollen transport in and from plant canopies. This is a semiempirical approach combining the atmospheric diffusion equation and Lagrangian methodology. The second model is derived from the localised near field (LNF) theory and based on the physical processes in the canopy. Both modelling approaches prove to be appropriate for the simulation of the cross-pollination rates at distances of about 7.5 m and more from the transgene source. The simulation of the cross-pollination rate is less precise at the edge of the source plot especially with the LNF theory. However, the simulation results lie within the range of variability of the observations. Concluding can be pointed out that both models might be adapted to other pollen dispersal experiments of different crops and plot sizes. © 2003 Elsevier Ltd. All rights reserved.",Cross-pollination; Gaussian plume model; GMO; Localised near field theory; Micrometeorology; Pollen dispersal,Article,,Scopus,2-s2.0-0142248829
"Seymour R.S., White C.R., Gibernau M.",Heat reward for insect pollinators,2003,Nature,426,6964,,243,244,,121,10.1038/426243a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642367014&doi=10.1038%2f426243a&partnerID=40&md5=f360fe635c4675c1a732537d1e115a94,"Environmental Biology, University of Adelaide, Adelaide, SA 5005, Australia; Lab. d'Evol. et Diversite Biologique, Université Paul Sabatier, 31062 Toulouse, France","Seymour, R.S., Environmental Biology, University of Adelaide, Adelaide, SA 5005, Australia; White, C.R., Environmental Biology, University of Adelaide, Adelaide, SA 5005, Australia; Gibernau, M., Lab. d'Evol. et Diversite Biologique, Université Paul Sabatier, 31062 Toulouse, France",[No abstract available],,Article,,Scopus,2-s2.0-0642367014
"De Clercq H., Peusens D., Roldán-Ruiz I., Van Bockstaele E.","Causal relationships between inbreeding, seed characteristics and plant performance in leek (Allium porrum L.)",2003,Euphytica,134,1,,103,115,,10,10.1023/A:1026198910662,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242569491&doi=10.1023%2fA%3a1026198910662&partnerID=40&md5=27003c4257f3412cc36e4fa96d6aa1d5,"Agricultural Research Centre, Dept. of Plant Genetics and Breeding, Caritasstraat 21, B-9090 Melle, Belgium; Department of Plant Production, University of Gent, Coupure Links 653, B-9000 Gent, Belgium","De Clercq, H., Agricultural Research Centre, Dept. of Plant Genetics and Breeding, Caritasstraat 21, B-9090 Melle, Belgium; Peusens, D., Agricultural Research Centre, Dept. of Plant Genetics and Breeding, Caritasstraat 21, B-9090 Melle, Belgium; Roldán-Ruiz, I., Agricultural Research Centre, Dept. of Plant Genetics and Breeding, Caritasstraat 21, B-9090 Melle, Belgium; Van Bockstaele, E., Agricultural Research Centre, Dept. of Plant Genetics and Breeding, Caritasstraat 21, B-9090 Melle, Belgium, Department of Plant Production, University of Gent, Coupure Links 653, B-9000 Gent, Belgium","Leek (Allium porrum L.) is an important outdoor vegetable in West Europe, where it is cultivated on about 30,000 ha. Most commercial cultivars of leek are open pollinated. One of the major problems with the crop is poor uniformity. Leek is an outbreeding species with up to 20% self-fertilisation. Much of the variation of open pollinated cultivars is explained by the strong sensitivity to inbreeding depression after selfing. In this study we attempt to analyse in a systematic way the relationship between degree of selfing and agricultural performance in leek. The results obtained confirm a negative correlation between selfing and some agricultural aspects important for vigour such as seedling emergence, plant growth and plant fresh yield. Also negative correlations between degree of selfing and seed individual weight and between selfing and seed individual size were found. The negative relationship between inbreeding and plant weight at harvest is further confirmed in an experiment in which the origin (cross-pollination or self-pollination) of each individual offspring plant analysed was determined using AFLP-markers. Finally, the correlation between chlorophyll deficiency genes and the loss of vigour that follows selfing was investigated. The results obtained demonstrate a significant decrease of pigment content in two generations of selfing.",AFLP-markers; Allium porrum L.; Breeding; Hybrid; Inbreeding depression; Seed vigour,Article,,Scopus,2-s2.0-0242569491
