Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Cullen D.W., Squire G.R., McNicol J.W., Jacobs J.H., Osborne J.L., Ford L., Ramsay G., Scrimgeour C., Young M.W.",Development and validation of gas chromatography and real-time quantitative PCR for the quantification of landscape-scale gene flow from varieties of high erucic acid (HEAR) oilseed rape,2008,Journal of the Science of Food and Agriculture,88,13,,2253,2264,,4,10.1002/jsfa.3340,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55449113504&doi=10.1002%2fjsfa.3340&partnerID=40&md5=6035954ee21c693efa5271690d0f0c30,"Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; Biomathematics and Statistics Scotland, SCRI, Dundee DD2 5DA, United Kingdom; Department of Plant and Invertebrate Ecology, Rothamsted Research, Harpenden, Herts AL5 2JQ, United Kingdom","Cullen, D.W., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; Squire, G.R., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; McNicol, J.W., Biomathematics and Statistics Scotland, SCRI, Dundee DD2 5DA, United Kingdom; Jacobs, J.H., Department of Plant and Invertebrate Ecology, Rothamsted Research, Harpenden, Herts AL5 2JQ, United Kingdom; Osborne, J.L., Department of Plant and Invertebrate Ecology, Rothamsted Research, Harpenden, Herts AL5 2JQ, United Kingdom; Ford, L., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; Ramsay, G., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; Scrimgeour, C., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom; Young, M.W., Scottish Crop Research Institute, Dundee DD2 5DA, United Kingdom","BACKGROUND: High erucic acid oilseed rape (HEAR) was tested as a source crop for estimates of regional geneflow. Two methods to detect HEAR in low erucic acid oilseed rape (LEAR) were compared: real-time quantitative PCR (qPCR) and gas chromatography (GC). RESULTS: Fields (2.5 ha) of a LEAR variety (0.028% EA) in Tayside and Hertfordshire were juxtaposed adjacent to and 1 km distant from a HEAR (44% EA) field. The LEAR variety was a varietal association to ensure high cross-pollination (CP). The methods were highly correlated, measuring between 30% and 0.5% CP. However, the qPCR method became unreliable below 0.5% CP, whereas GC was robust enough to detect raised EA equivalent to one F1 seed in 500 (0.2%). A statistical mixture model was fitted to the distributions of EA in samples in order to assign a CP value to each 500-seed sample. Declines of CP from 30% to <1%, and EA from 5% to 0.2%, with distance up to 150 m in the near fields was best fitted with a power function. The combined mean EA for both far fields was 0.11%, well above the background LEAR value of 0.028%, and mean CP was 0.36%. CONCLUSIONS: The GC method of detection raised %EA should be a reliable and high-throughput means of estimating %CP between fields, provided the %EA of single F1 seed in receptor fields is measured to confirm the presence of F1 seed. © 2008 Society of Chemical Industry.",Cross-pollination; Erucic acid; Gas chromatography; Gene flow; Oilseed rape; Real-time qPCR,Article,,Scopus,2-s2.0-55449113504
"Teixeira S., Burkhardt A., Bernasconi G.",Genetic variation among females affects paternity in a dioecious plant,2008,Oikos,117,10,,1594,1600,,6,10.1111/j.0030-1299.2008.16450.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52049111356&doi=10.1111%2fj.0030-1299.2008.16450.x&partnerID=40&md5=b2c837a1c77b4dff57aec7850ff43c6a,"Dept. of Ecology and Evolution, Univ. of Lausanne, CH-1015 Lausanne, Switzerland; Inst. of Environmental Sciences, Univ. of Zurich, CH-8057 Zurich, Switzerland; Inst. of Biology, Univ. of Neuchatel, CH-2009, Neuchatel, Switzerland","Teixeira, S., Dept. of Ecology and Evolution, Univ. of Lausanne, CH-1015 Lausanne, Switzerland, Inst. of Environmental Sciences, Univ. of Zurich, CH-8057 Zurich, Switzerland; Burkhardt, A., Dept. of Ecology and Evolution, Univ. of Lausanne, CH-1015 Lausanne, Switzerland; Bernasconi, G., Dept. of Ecology and Evolution, Univ. of Lausanne, CH-1015 Lausanne, Switzerland, Inst. of Biology, Univ. of Neuchatel, CH-2009, Neuchatel, Switzerland","Flowering plants rely on vectors for pollen transfer, and cannot choose their mates. Although recipient plants are unable to choose which pollen they receive, post-pollination selection (acting pre- or post-zygotically) may modify the outcome of pollination. Here we show that genetic variation among pollen recipients can predict the outcome of pollen competition (seed paternity) in the dioecious white campion. To investigate whether genetic variation among pollen recipients affects paternity, we applied the same pollen mixture from two males to three females, two of which full sisters and the third one chosen at random (unrelated). To control for maternal environmental effects, the plants used for these crosses were greenhouse-reared F1. We replicated this in two populations, for a total of 51 crosses, and genotyped a total of 772 offspring to assign paternity. If genetic variation affects paternity, we expected greater similarity of paternity success of the focal male with the sisters, compared to the unrelated female. Paternity of the focal male was significantly more repeatable over sisters, compared to repeatability over the mean of sisters and the unrelated females. When populations were analyzed separately, this was significant in one of the two populations. Paternity was not significantly correlated with stigma size. This provides evidence that in at least one population, genetic variation among individual plants influences the donors' paternity success, as assessed through genetic analysis of the seedling. Since due to gravity-dispersed seeds natural patches may often consist of related plants, the observed effect may contribute to variation in male reproductive success. © 2008 The Authors.",,Article,,Scopus,2-s2.0-52049111356
"Fernandes L., Rocheta M., Cordeiro J., Pereira S., Gerber S., Oliveira M.M., Ribeiro M.M.","Genetic variation, mating patterns and gene flow in a Pinus pinaster Aiton clonal seed orchard",2008,Annals of Forest Science,65,7,706,,,,9,10.1051/forest:2008049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55049095629&doi=10.1051%2fforest%3a2008049&partnerID=40&md5=452c04ce8072435d61e017214dd364f1,"IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal; INRA - UMR BIOGECO, 69 route d'Arcachon, 33612 Cestas Cedex, France; Université de Bordeaux 1, UMR1202 BIOGECO, 69 route d'Arcachon, F-33612 Cestas, France; Universidade de Lisboa, Faculdade de Ciências, Campo Grande, 1749-016 Lisbon, Portugal; Departamento de Silvicultura e Recursos Naturais, Escola Superior Agrária de Castelo Branco, Quinta Da Senhora de Mércules, 6001-909 Castelo Branco, Portugal; Centro de Botânica Aplicada à Agricultura, Secção de Genética, Techn. Univ. Lisbon, Portugal","Fernandes, L., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal; Rocheta, M., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal, Centro de Botânica Aplicada à Agricultura, Secção de Genética, Techn. Univ. Lisbon, Portugal; Cordeiro, J., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal; Pereira, S., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal; Gerber, S., INRA - UMR BIOGECO, 69 route d'Arcachon, 33612 Cestas Cedex, France, Université de Bordeaux 1, UMR1202 BIOGECO, 69 route d'Arcachon, F-33612 Cestas, France; Oliveira, M.M., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal, Universidade de Lisboa, Faculdade de Ciências, Campo Grande, 1749-016 Lisbon, Portugal; Ribeiro, M.M., IBET/ITQB, Quinta do Marquês, 2784-505 Oeiras, Portugal, Departamento de Silvicultura e Recursos Naturais, Escola Superior Agrária de Castelo Branco, Quinta Da Senhora de Mércules, 6001-909 Castelo Branco, Portugal","• Relatedness among parents, variation in clonal fertility and background pollination deviate the realized genetic gain and the gene diversity of open pollinated seed orchard from expectation, in particular in wind pollinated species such as Pinus pinaster Aiton. • This work investigates the genetic variation, the mating system and the pollen contamination in a P. pinaster clonal seed orchard (CSO), by screening the 60 clones from the CSO and the seeds collected from 21 mother-trees with three nuclear microsatellites. • The expected diversity was similar, but the observed heterozygosity decreased 20% in the progenies compared with the parental trees. The outcrossing rate was 90.1%, the biparental inbreeding 21.7% computed through a multilocus approach, and the observed selfing 3.9%. The observed gene flow from outside the CSO was 52.4%. • From the results we concluded that the observed gene flow and the biparental inbreeding were high, and care should be taken in the implementation and management of future CSO, in particular clones should be checked for relatedness and the ramet number could be directly proportional to their breeding value. © 2008 INRA EDP Sciences.",Gene flow; Genetic variation; Maritime pine; Mating system; Simple sequence repeats,Article,,Scopus,2-s2.0-55049095629
"Kanbe Y., Okada I., Yoneda M., Goka K., Tsuchida K.",Interspecific mating of the introduced bumblebee Bombus terrestris and the native Japanese bumblebee Bombus hypocrita sapporoensis results in inviable hybrids,2008,Naturwissenschaften,95,10,,1003,1008,,37,10.1007/s00114-008-0415-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-53849119835&doi=10.1007%2fs00114-008-0415-7&partnerID=40&md5=50a6ba270d0d1ebedfc6bc178ac77548,"Laboratory of Insect Ecology, Faculty of Applied Biological Sciences, Gifu University, Yanagido 1-1, 501-1193, Gifu, Japan; Department of Bee Pollination, Bumblebee Section, Api Company Ltd., 8-38 Nakano-machi, Honjyo, Gifu 500-8364, Japan; National Institute for Environmental Studies, 16-2 Onogawa, Tsukuba, Ibaraki 305-0053, Japan; Arysta Lifescience Corporation Bio Systems, Asia and Life Science Business Group, 418-404 Nishihara, Tsukuba, Ibaraki 305-0832, Japan","Kanbe, Y., Laboratory of Insect Ecology, Faculty of Applied Biological Sciences, Gifu University, Yanagido 1-1, 501-1193, Gifu, Japan, Arysta Lifescience Corporation Bio Systems, Asia and Life Science Business Group, 418-404 Nishihara, Tsukuba, Ibaraki 305-0832, Japan; Okada, I., Laboratory of Insect Ecology, Faculty of Applied Biological Sciences, Gifu University, Yanagido 1-1, 501-1193, Gifu, Japan; Yoneda, M., Department of Bee Pollination, Bumblebee Section, Api Company Ltd., 8-38 Nakano-machi, Honjyo, Gifu 500-8364, Japan, National Institute for Environmental Studies, 16-2 Onogawa, Tsukuba, Ibaraki 305-0053, Japan; Goka, K., National Institute for Environmental Studies, 16-2 Onogawa, Tsukuba, Ibaraki 305-0053, Japan; Tsuchida, K., Laboratory of Insect Ecology, Faculty of Applied Biological Sciences, Gifu University, Yanagido 1-1, 501-1193, Gifu, Japan","The bumblebee Bombus terrestris is not only an effective pollinator, but also a potential invasive alien species outside its native range. Recently, nearly 30% of queens of the Japanese native species Bombus hypocrita sapporoensis and B. hypocrita hypocrita were estimated to copulate with B. terrestris males in the field, suggesting that indigenous bumblebees could be genetically deteriorated through hybrid production with the introduced species. In this study, we evaluated hybrid production between the introduced B. terrestris and the indigenous B. hypocrita sapporoensis under laboratory conditions. The hatching rate of eggs derived from interspecific matings was 0% and 8.6% depending on the direction of the cross, which was significantly lower than that from intraspecific matings of B. terrestris (76.9%) and B. hypocrita sapporoensis (78.9%). Genetic studies using microsatellite markers revealed that both haploid and diploid individuals were present in the egg stage, whereas all hatched larvae were haploid. In addition, histological studies revealed that eggs derived from interspecific matings terminated development 2 days after oviposition. These results strongly suggested that eggs derived from interspecific matings are inviable due to post-mating isolation mechanisms. Mass release of exotic pollinators could cause serious population declines of native bumblebee species. © 2008 Springer-Verlag.",Artificial introduction; Biological invasion; Bumblebees; Hybridization; Viability,Article,,Scopus,2-s2.0-53849119835
"Tachiki Y., Iwasa Y.",Role of gap dynamics in the evolution of masting of trees,2008,Evolutionary Ecology Research,10,6,,893,905,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949116081&partnerID=40&md5=bb5a644b1376929d7706d50eec261cc4,"Department of Biology, Faculty of Sciences, Kyushu University, Fukuoka, Japan; Department of Biology, Faculty of Sciences, Kyushu University, Fukuoka 812-8581, Japan","Tachiki, Y., Department of Biology, Faculty of Sciences, Kyushu University, Fukuoka, Japan; Iwasa, Y., Department of Biology, Faculty of Sciences, Kyushu University, Fukuoka, Japan, Department of Biology, Faculty of Sciences, Kyushu University, Fukuoka 812-8581, Japan","Question: When should masting (the intermittent and synchronized reproduction of forest trees) evolve? Mathematical models: The resource budget of each tree is traced. Trees need outcross pollen to produce fruits, and trees within an entire forest exchange pollen with each other (global pollen coupling). The forest is composed of a number of sites. Each site can lose its trees, after which it becomes a gap, available for recruitment from seeds. Model analysis: We developed a new graphical method called the finite pairwise invasibility plot (fPIP), which shows whether a mutant phenotype has a fixation probability higher than the neutral case. We search for the evolutionary outcome in a finite population. Conclusion: In the absence of seed predators, trees will evolve masting only if it improves their pollination efficiency. In addition, (1) empty sites (gaps) need to remain empty over multiple years, and (2) pollen limitation must be severe in non-mast years. © 2008 Yoh Iwasa.",Finite pairwise invasibility plot; Games in finite population; Gap dynamics; Mast seeding; Masting,Article,,Scopus,2-s2.0-55949116081
Hofreiter A.,A revision of Bomarea subgenus Bomarea s.str. section Multiflorae (Alstroemeriaceae),2008,Systematic Botany,33,4,,661,684,,3,10.1600/036364408786500172,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149105557&doi=10.1600%2f036364408786500172&partnerID=40&md5=2c44af52a3236f9382f3f6fe939fad8a,"Department Biologie I, Biodiversitätsforschung, Ludwig-Maximilians-Universität, Menzingerstr. 67, D-80638 München, Germany","Hofreiter, A., Department Biologie I, Biodiversitätsforschung, Ludwig-Maximilians-Universität, Menzingerstr. 67, D-80638 München, Germany","The section Multiflorae of Bomarea subgenus Bomarea s.str. is revised. Seventy-nine species of Bomarea s.str. occur from Mexico (23°N) to Chile (40°S) on the western side of the Andes and on the eastern side to 28°S in Argentina. The 33 species of section Multiflorae can be found from 19°N to 18°S. North of Honduras and south of northern Peru they only grow on the eastern slopes of the American Cordilleras. Their distribution is nearly congruent with the distribution of cloud forests. Different species occur from 1500 m to 4500 m; they grow mostly twining, sometimes suberect to erect. They can be found in the cloud forests, the puna, and páramo. This section includes hummingbird pollinated and insect pollinated species. To date, 75 binomials are validly published, and, in this publication, 33 species are accepted. The distribution, morphology, variability, and ecology of the Multiflorae species are discussed. © Copyright 2008 by the American Society of Plant Taxonomists.",Alstroemeria; Andes; Bomarea; Cloud forest; Distribution; Revision,Article,,Scopus,2-s2.0-57149105557
"Leimu R., Kloss L., Fischer M.","Effects of experimental inbreeding on herbivore resistance and plant fitness: The role of history of inbreeding, herbivory and abiotic factors",2008,Ecology Letters,11,10,,1101,1110,,29,10.1111/j.1461-0248.2008.01222.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249099958&doi=10.1111%2fj.1461-0248.2008.01222.x&partnerID=40&md5=2bca32f4dcce62ea7ee517f70c0fb447,"Institute for Biochemistry and Biology, University of Potsdam, Maulbeerallee 1, D-14469 Potsdam, Germany; Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013 Bern, Switzerland; Section of Ecology, University of Turku, FIN-20014, Turku, Finland","Leimu, R., Institute for Biochemistry and Biology, University of Potsdam, Maulbeerallee 1, D-14469 Potsdam, Germany, Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013 Bern, Switzerland, Section of Ecology, University of Turku, FIN-20014, Turku, Finland; Kloss, L., Institute for Biochemistry and Biology, University of Potsdam, Maulbeerallee 1, D-14469 Potsdam, Germany; Fischer, M., Institute for Biochemistry and Biology, University of Potsdam, Maulbeerallee 1, D-14469 Potsdam, Germany, Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013 Bern, Switzerland","Inbreeding is common in plant populations and can affect plant fitness and resistance against herbivores. These effects are likely to depend on population history. In a greenhouse experiment with plants from 17 populations of Lychnis flos-cuculi, we studied the effects of experimental inbreeding on resistance and plant fitness. Depending on the levels of past herbivory and abiotic factors at the site of plant origin, we found either inbreeding or outbreeding depression in herbivore resistance. Furthermore, when not damaged experimentally by snail herbivores, plants from populations with higher heterozygosity suffered from inbreeding depression and those from populations with lower heterozygosity suffered from outbreeding depression. These effects of inbreeding and outbreeding were not apparent under experimental snail herbivory. We conclude that inbreeding effects on resistance and plant fitness depend on population history. Moreover, herbivory can mask inbreeding effects on plant fitness. Thus, understanding inbreeding effects on plant fitness requires studying multiple populations and considering population history and biotic interactions. © 2008 Blackwell Publishing Ltd/CNRS.",Experimental inbreeding; Fitness; Herbivore resistance; Herbivory; Inbreeding depression; Outbreeding depression; Purging of genetic load,Article,,Scopus,2-s2.0-51249099958
"Moreira P.M.R.M., Pêgo S.E., Vaz Patto C., Hallauer A.R.","Comparison of selection methods on 'Pigarro', a Portuguese improved maize population with fasciation expression",2008,Euphytica,163,3,,481,499,,16,10.1007/s10681-008-9683-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50349095249&doi=10.1007%2fs10681-008-9683-8&partnerID=40&md5=b56d5b62dddce54b6f73cac2a06d8745,"Departamento de Fitotecnia, Sector de Protecção Vegetal, Escola Superior Agrária de Coimbra, Coimbra 3040-316, Portugal; Estação Agronómica Nacional (EAN), Instituto Nacional de Recursos Biológicos, Av. República, 2784-505 Oeiras, Portugal; Plant Cell Biotechnology Laboratory, Instituto de Tecnologia Química e Biológica, Universidade Nova de Lisboa, Apt. 127, Oeiras 2781-901, Portugal; Department of Agronomy, Iowa State University, 1505 Agronomy Hall, Ames, IA 50011-1010, United States","Moreira, P.M.R.M., Departamento de Fitotecnia, Sector de Protecção Vegetal, Escola Superior Agrária de Coimbra, Coimbra 3040-316, Portugal; Pêgo, S.E., Estação Agronómica Nacional (EAN), Instituto Nacional de Recursos Biológicos, Av. República, 2784-505 Oeiras, Portugal; Vaz Patto, C., Plant Cell Biotechnology Laboratory, Instituto de Tecnologia Química e Biológica, Universidade Nova de Lisboa, Apt. 127, Oeiras 2781-901, Portugal; Hallauer, A.R., Department of Agronomy, Iowa State University, 1505 Agronomy Hall, Ames, IA 50011-1010, United States","In 1984, Pêgo started, with the CIMMYT support, an on-farm participatory maize breeding (PMB) project at the Portuguese Sousa Valley region (VASO). VASO was intended to answer the needs of small farmers (e.g., yield, bread making quality, ability for polycropping systems). During 20 years of PMB at VASO, mass (MS) and S2 recurrent selection (S2RS) were applied on the maize landrace 'Pigarro'. Morphological (e.g., ear length and fasciation level) and yield evaluations were conducted in Portugal (2-3 locations in 2 years) and in USA (4 locations in one year) using samples from original population, six MS cycles and three S2RS cycles. North American Populations (BS21, BS22, TEPR-EC6) were also included as checks. ANOVA comparisons and regression analyses on the rate of direct response to selection were performed. Response to MS for Iowa showed significant decrease in stalk lodging, while in Portugal ear length significantly decreased, whereas ear diameter, kernel-row number, and fasciation level significantly increased. Selection also significantly increased days-to-silk and anthesis in Portugal. Response to S2RS in Portugal significantly increased days-to-silk, uniformity, and cob/ear weight ratio. These results showed that the methods used by farmer and breeder were not effective for significant yield increase, but the ear size increased significantly for MS and showed a positive tendency for S2RS. Adaptation to farmer needs was maintained for the last cycles of selection. © 2008 Springer Science+Business Media B.V.",'Pigarro'; Fasciation; Mass and recurrent selection; Open pollinated variety; Participatory maize breeding,Article,,Scopus,2-s2.0-50349095249
"Sahli H.F., Conner J.K., Shaw F.H., Howe S., Lale A.","Adaptive differentiation of quantitative traits in the globally distributed weed, wild radish (Raphanus raphanistrum)",2008,Genetics,180,2,,945,955,,24,10.1534/genetics.107.085084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149354792&doi=10.1534%2fgenetics.107.085084&partnerID=40&md5=b94c7205131e38b3f016132fd0c93e52,"Kellogg Biological Station, Department of Plant Biology, Michigan State University, Hickory Corners, MI 49060, United States; Department of Ecology, Evolution and Behavior, University of Minnesota, St. Paul, MN 55108, United States; Department of Biology, University of Hawaii, 200 W. Kawili St., Hilo, HI 96720, United States","Sahli, H.F., Kellogg Biological Station, Department of Plant Biology, Michigan State University, Hickory Corners, MI 49060, United States, Department of Biology, University of Hawaii, 200 W. Kawili St., Hilo, HI 96720, United States; Conner, J.K., Kellogg Biological Station, Department of Plant Biology, Michigan State University, Hickory Corners, MI 49060, United States; Shaw, F.H., Department of Ecology, Evolution and Behavior, University of Minnesota, St. Paul, MN 55108, United States; Howe, S., Kellogg Biological Station, Department of Plant Biology, Michigan State University, Hickory Corners, MI 49060, United States; Lale, A., Kellogg Biological Station, Department of Plant Biology, Michigan State University, Hickory Corners, MI 49060, United States","Weedy species with wide geographical distributions may face strong selection to adapt to new environments, which can lead to adaptive genetic differentiation among populations. However, genetic drift, particularly due to founder effects, will also commonly result in differentiation in colonizing species. To test whether selection has contributed to trait divergence, we compared differentiation at eight microsatellite loci (measured as F ST) to differentiation of quantitative floral and phenological traits (measured as QST) of wild radish (Raphanus raphanistrum) across populations from three continents. We sampled eight populations: seven naturalized populations and one from its native range. By comparing estimates of QST and FST, we found that petal size was the only floral trait that may have diverged more than expected due to drift alone, but inflorescence height, flowering time, and rosette formation have greatly diverged between the native and nonnative populations. Our results suggest the loss of a rosette and the evolution of early flowering time may have been the key adaptations enabling wild radish to become a major agricultural weed. Floral adaptation to different pollinators does not seem to have been as necessary for the success of wild radish in new environments. Copyright © 2008 by the Genetics Society of America.",,Article,,Scopus,2-s2.0-58149354792
"Isik F., Amerson H.V., Whetten R.W., Garcia S.A., Li B., McKeand S.E.",Resistance of Pinus taeda families under artificial inoculations with diverse fusiform rust pathogen populations and comparison with field trials,2008,Canadian Journal of Forest Research,38,10,,2687,2696,,14,10.1139/X08-111,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349086652&doi=10.1139%2fX08-111&partnerID=40&md5=6dc49cb4097ae9907d1befba1ae048ea,"Cooperative Tree Improvement Program, Department of Forestry and Environmental Resources, North Carolina State University, Box 8002, Raleigh, NC 27695-8002, United States; Department of Forestry and Environmental Resources, North Carolina State University, Box 7247, Raleigh, NC 27695-7247, United States; Cooperative Tree Improvement; International Affairs, North Carolina State University, Box 7112, Raleigh, NC 27695-7112, United States","Isik, F., Cooperative Tree Improvement Program, Department of Forestry and Environmental Resources, North Carolina State University, Box 8002, Raleigh, NC 27695-8002, United States; Amerson, H.V., Department of Forestry and Environmental Resources, North Carolina State University, Box 7247, Raleigh, NC 27695-7247, United States; Whetten, R.W., Cooperative Tree Improvement Program, Department of Forestry and Environmental Resources, North Carolina State University, Box 8002, Raleigh, NC 27695-8002, United States; Garcia, S.A., Cooperative Tree Improvement Program, Department of Forestry and Environmental Resources, North Carolina State University, Box 8002, Raleigh, NC 27695-8002, United States; Li, B., Cooperative Tree Improvement, International Affairs, North Carolina State University, Box 7112, Raleigh, NC 27695-7112, United States; McKeand, S.E., Cooperative Tree Improvement Program, Department of Forestry and Environmental Resources, North Carolina State University, Box 8002, Raleigh, NC 27695-8002, United States","Controlled inoculations with 10 bulk inocula of Cronartium quercuum (Berk) Miyabe ex Shirai f.sp. fusiforme were carried out on open-pollinated progeny of 25 fast-growing Pinus taeda L. parents. The parents had a range of breeding values for resistance to fusiform rust in progeny field trials. There were highly significant differences among the halfsib families in response to inoculations, and these differences were very reproducible; the half-sib family-mean heritability of resistance to controlled inoculation was 0.97. All of the families that were susceptible in the field were susceptible in controlled inoculations, and most (12 of 17) of the field-resistant families were resistant in response to controlled inoculations. Significant pathogenic variability was observed among the different bulk inocula, although this accounted for only 1.9% of the total variation. Genetic differences among families within field-resistant or field-susceptible groups accounted for 13.7% of the total variation. The family by inocula interaction was highly significant, but a single field-resistant family contributed 44% of the total family by inocula interaction variance, and two other field-resistant families also showed significant interactions. © 2008 NRC.",,Article,,Scopus,2-s2.0-54349086652
"Sedivy C., Praz C.J., Müller A., Widmer A., Dorn S.",Patterns of host-plant choice in bees of the genus Chelostoma: The constraint hypothesis of host-range evolution in bees,2008,Evolution,62,10,,2487,2507,,54,10.1111/j.1558-5646.2008.00465.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54649083490&doi=10.1111%2fj.1558-5646.2008.00465.x&partnerID=40&md5=378915535ff83d6895e8e923acb1725d,"ETH Zurich, Institute of Plant Sciences, Applied Entomology, Schmelzbergstrasse 9/LFO, CH-8092 Zürich, Switzerland; ETH Zurich, Institute of Integrative Biology, Plant Ecological Genetics, Universitätsstrasse 16/CHN, CH-8092 Zürich, Switzerland","Sedivy, C., ETH Zurich, Institute of Plant Sciences, Applied Entomology, Schmelzbergstrasse 9/LFO, CH-8092 Zürich, Switzerland; Praz, C.J., ETH Zurich, Institute of Plant Sciences, Applied Entomology, Schmelzbergstrasse 9/LFO, CH-8092 Zürich, Switzerland; Müller, A., ETH Zurich, Institute of Plant Sciences, Applied Entomology, Schmelzbergstrasse 9/LFO, CH-8092 Zürich, Switzerland; Widmer, A., ETH Zurich, Institute of Integrative Biology, Plant Ecological Genetics, Universitätsstrasse 16/CHN, CH-8092 Zürich, Switzerland; Dorn, S., ETH Zurich, Institute of Plant Sciences, Applied Entomology, Schmelzbergstrasse 9/LFO, CH-8092 Zürich, Switzerland","To trace the evolution of host-plant choice in bees of the genus Chelostoma (Megachilidae), we assessed the host plants of 35 Palearctic, North American and Indomalayan species by microscopically analyzing the pollen loads of 634 females and reconstructed their phylogenetic history based on four genes and a morphological dataset, applying both parsimony and Bayesian methods. All species except two were found to be strict pollen specialists at the level of plant family or genus. These oligolectic species together exploit the flowers of eight different plant orders that are distributed among all major angiosperm lineages. Based on ancestral state reconstruction, we found that oligolecty is the ancestral state in Chelostoma and that the two pollen generalists evolved from oligolectic ancestors. The distinct pattern of host broadening in these two polylectic species, the highly conserved floral specializations within the different clades, the exploitation of unrelated hosts with a striking floral similarity as well as a recent report on larval performance on nonhost pollen in two Chelostoma species clearly suggest that floral host choice is physiologically or neurologically constrained in bees of the genus Chelostoma. Based on this finding, we propose a new hypothesis on the evolution of host range in bees. © 2008 The Author(s).",Ancestral state reconstruction; Evolutionary constraint; Oligolecty; Phylogeny; Pollination; Supermatrix,Article,,Scopus,2-s2.0-54649083490
"Sawamura Y., Takada N., Yamamoto T., Saito T., Kimura T., Kotobuki K.",Identification of parent-offspring relationships in 55 Japanese pear cultivars using S-RNase allele and SSR markers,2008,Journal of the Japanese Society for Horticultural Science,77,4,,364,373,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949104635&partnerID=40&md5=ef71cf23f82b04ecaafa175f0189795a,"National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan; National Center for Seed and Seedlings, Tsukuba 305-0852, Japan","Sawamura, Y., National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan; Takada, N., National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan; Yamamoto, T., National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan; Saito, T., National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan; Kimura, T., National Center for Seed and Seedlings, Tsukuba 305-0852, Japan; Kotobuki, K., National Institute of Fruit Tree Science, Tsukuba 305-8605, Japan","S-RNase alleles and 18 simple sequence repeats (SSR) markers were used to analyze 55 Japanese pear cultivars, including 47 hybrid cultivars, 6 bud sport mutants, and 2 derived from open pollinations. Fifteen cultivars used in the breeding of some of the hybrid cultivars were also examined. Each cultivar was genotyped at the S-locus and SSR loci. Parent-offspring relationships were analyzed by comparing genotypes among the cultivars. Of the 47 crossbreeding cultivars and selections, parent-offspring relationships of 37 were re-confirmed because the hybrids inherited S-RNase and SSR alleles from both parents without any discrepancies. Discrepancies at 3 or more SSR loci were found between 10 hybrid cultivars ('Kisui', 'Tanzawa', 'Niitaka', 'Seiryu', 'Akemizu', 'Atago', 'Echigonishiki', 'Ishiiwase', 'Shusui', and 'Yachiyo') and their previously reported parents, suggesting that these hybrid cultivars have different parents than reported. Furthermore, 'Momoeduki' and 'Sanko', which were previously reported as bud sports of 'Niitaka' and 'Kosui', respectively, exhibited SSR genotypes that were different from their reported parents. Paternal cultivars were previously unknown in 'Shinko' and 'Yoshikaori', which are open-pollinated seedlings of 'Nijisseiki'. SSR genotypes revealed that their paternal cultivars are 'Amanogawa' and 'Chojuro', respectively. JSHS © 2008.",'Chojuro'; Bud sport; Parentage; Pyrus pyrifolia; S-genotype,Article,,Scopus,2-s2.0-55949104635
