Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
ORNDUFF R.,"POLLEN FLOW IN LYTHRUM JUNCEUM, A TRISTYLOUS SPECIES",1975,New Phytologist,75,1,,161,166,,26,10.1111/j.1469-8137.1975.tb01383.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981606341&doi=10.1111%2fj.1469-8137.1975.tb01383.x&partnerID=40&md5=9e01406c5def3c3a14b43fdb32c3f366,"Department of Botany, University of California, Berkeley, California, United States","ORNDUFF, R., Department of Botany, University of California, Berkeley, California, United States","Studies of the pollen loads present on stigmas of flowers of the self?incompatible tristylous Lythrum junceum in Morocco indicate that the position of the stigma has an important effect on the proportion of pollen from long?level anthers that is deposited on the stigmas. The greatest amount of large pollen from the longest set of stamens is found on stigmas of long?styled flowers. Because of the inability to discriminate between small pollen grains from mid?level anthers and those from short?level anthers it is not clear how stigma position may influence the distribution of these small pollen grains. In the Moroccan population studied, plants with long?, mid?, and short?styled flowers are present in a 1:1:1 ratio. The chief pollinator during the period of study was the honey bee, Apis mellifera, which preferentially removes large pollen grains from flowers. Longs and Mids produce approximately equal numbers of pollen grains per flower, and Shorts produce c. 77% of the pollen of each of these two forms. Acetolysis of stigmas provides more accurate estimates of stigmatic pollen loads than does microscopic examination of intact stigmas, although the proportional representation of the two size classes of pollen is similar with either method. This study represents the first published analysis of pollen flow in a tristylous species within its native range and suggests that tristyly serves to promote compatible pollinations, thus supporting the classical interpretation of the biological significance of tristyly. Copyright © 1975, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-84981606341
Raven P.H.,Erythrina (Fabaceae) : Achievements and opportunities,1974,Lloydia,37,3,,321,331,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008384129&partnerID=40&md5=38445130fd5ba533032222e158561847,"Missouri Botanical Garden, 2315 Tower Grove Ave., St. Louis, MO 63110, United States","Raven, P.H., Missouri Botanical Garden, 2315 Tower Grove Ave., St. Louis, MO 63110, United States","The seven papers that follow present an up-to-date review of the botany of Erythrina (Fabaceae-Faboideae), including morphology, distribution, palynology, chromosome number, alkaloids, and amino acids. This much-studied genus of 108 species of trees, shrubs, and a few herbs, and of wide distribution in the warm parts of the World, has been divided for the first time consistently into 26 sections assigned to five subgenera. The flowers of all but one species (which are green) are red, scarlet, or orange and so constructed that outcrossing is universal; two species are reported to be genetically self-incompatible. There appear to be no barriers to interspecific hybridization except ecological/geographical ones, and all species are pollinated by birds, which are not known to discriminate between them. Hybrids are frequent in cultivation and where species come together in nature, and hybridization seems to have played a central role in the evolution of the genus. The nature and extent of polyploidy in the genus should be reexamined. Its reticulate pattern of evolution is reflected in its morphology, palynology, amino acids, and alkaloids. So much is now known about Erythrina that it is an ideal model group for evolutionary studies, including biosystematic ones and those involving predator-prey relationships, and an even more detailed knowledge of it should illuminate the kinds of evolutionary pattern found in many other less well studied groups of plants. The large collection of living plants being assembled at the Pacific Tropical Botanical Garden in Kauai should provide an excellent basis for many such studies.",,Article,,Scopus,2-s2.0-0008384129
"Watt W.B., Hoch P.C., Mills S.G.",Nectar resource use by Colias butterflies - Chemical and visual aspects,1974,Oecologia,14,4,,353,374,,97,10.1007/BF00384578,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000787554&doi=10.1007%2fBF00384578&partnerID=40&md5=142fc4ad9ba8ac4228eab53ca796ac97,"Dept. of Biological Sciences, Stanford University, Stanford, 94305, Ca., United States; The Rocky Mountain Biological Laboratory, Crested Butte, 81224, Co., United States","Watt, W.B., Dept. of Biological Sciences, Stanford University, Stanford, 94305, Ca., United States, The Rocky Mountain Biological Laboratory, Crested Butte, 81224, Co., United States; Hoch, P.C., Dept. of Biological Sciences, Stanford University, Stanford, 94305, Ca., United States, The Rocky Mountain Biological Laboratory, Crested Butte, 81224, Co., United States; Mills, S.G., Dept. of Biological Sciences, Stanford University, Stanford, 94305, Ca., United States, The Rocky Mountain Biological Laboratory, Crested Butte, 81224, Co., United States","Nectar foraging preferences of Colias butterflies in two different mountain ecosystems are examined with respect to plant distribution, nectar quantity, carbohydrate (and amino acid) content of nectar, and visual pattern of the plants utilized and avoided. Colias, and apparently numerous other small, ectothermic, low-energy-demand pollinators, ""patronize"" plants producing relatively dilute nectars containing a high proportion of monosaccharide sugars and significant amounts of polar, nitrogen-rich amino acids. These plants also converge on a common ""target"" flower pattern in ultraviolet and human-visible light. High-energy demand, endothermic pollinators, by contrast, appear to require higher concentration nectars and/or higher proportions of di- and oligosaccharide sugars. These results are discussed in the light of water balance and energy budget demands of different pollinator classes. Questions are also raised concerning behavioral aspects of pollinator search for resources and the pertinence of these data to the concept of floral mimicry. © 1974 Springer-Verlag.",,Article,,Scopus,2-s2.0-0000787554
"Dement W.A., Raven P.H.",Pigments responsible for ultraviolet patterns in flowers of Oenothera (Onagraceae),1974,Nature,252,5485,,705,706,,13,10.1038/252705a0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006844901&doi=10.1038%2f252705a0&partnerID=40&md5=c40cecbdcf4e2b65b408a19ae73cffc6,"Department of Biological Sciences, Stanford University, Stanford, CA 94305; Missouri Botanical Garden, St Louis, MO 63 110","Dement, W.A., Department of Biological Sciences, Stanford University, Stanford, CA 94305; Raven, P.H., Missouri Botanical Garden, St Louis, MO 63 110","MANY insect-pollinated flowers have nectar guides1 which increase the foraging and pollination efficiency of their insect visitors 2. Some of these are visible only by their contrasting ultraviolet patterns, visible to insects but not to humans3. In such flowers, the nectar guides absorb ultraviolet light, and the compounds responsible were early suspected to be phenolics4. Recently, in Rudbeckia hirta L. (Asteraceae), a mixture of methylated flavonol glycosides has been shown to be responsible5. We report here that another class of flavonoids, chalcones, is responsible for the similar patterns in Oenothera (Fig. 1) and in three other genera of Onagraceae with flowers that appear uniformly yellow to humans. © 1974 Nature Publishing Group.",,Article,,Scopus,2-s2.0-0006844901
De Vries A.Ph.,"Some aspects of cross-pollination in wheat (Triticum aestivum L.). 4. Seed set on male sterile plants as influenced by distance from the pollen source, pollinator: Male sterile ratio and width of the male sterile strip",1974,Euphytica,23,3,,601,622,,23,10.1007/BF00022483,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001346906&doi=10.1007%2fBF00022483&partnerID=40&md5=09e1f4fe424c87cd9b9266a00c810fb3,"Institute of Plant Breeding (IvP), Wageningen, Netherlands","De Vries, A.Ph., Institute of Plant Breeding (IvP), Wageningen, Netherlands","The literature dealing with seed set on male sterile wheat plants by open pollination is critically reviewed with special attention to the influence of the distance from the pollen source and the pollinator: male sterile ratio. It is suggested to indicate seed set only as a percentage of the fertile analogue. Own investigations in Wageningen, the Netherlands, indicated that seed set on male sterile wheat plants on various distances from a pollen source of 6×6 m of a mixture of three spring wheat varieties amounted to maximally about 36%, but decreased quickly at increasing distances. Apart from an evident effect of the wind direction, in 1968 average seed set became less than 10 % after 1 m distance from the pollen source; in 1969 and under more favourable experimental conditions for the first meter from the pollen source a decrease to 25% took place, becoming 10% only after 3 m. It is recognized that for practical conclusions the pollen field size applied is too small. Both in 1971 and 1972 the seed set increased with increasing pollinator: male sterile ratio. This increase always was relatively small and, consequently, the kg yield hybrid seed per ha to be expected always decreased when this ratio increased. Applying a female strip width of 2 m and pollinator (mixture of five spring wheat varieties): male sterile ratios of 1:2, 1:1 and 2:1, in 1971 the latter ratio yielded only 60% of the former. In 1972 the same ratios were tested, but besides three male sterile strip widths were applied: 2, 3 and 4 m. In this year the calculated percentage seed set was much higher than that of the previous years (maximum almost 80%), probably as a consequence of more and larger pollinator areas and a more adequate way of establishing the 100% value of seed set. Again the kg yield hybrid seed per ha strongly decreased with an increase of the pollinator: male sterile ratio. The efficiency of the different ratios depends on the width of the female strip. Unfortunately, but according to the expectation, the kg yield hybrid seed per ha decreases, apart from the male to female ratio, fixing the 2 m value at 100%, to about 88% at 3 m and 72% at 4 m female strip width. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0001346906
Eenink A.H.,"Matromorphy in Brassica oleracea L. III. The influence of temperature, delayed prickle pollination and growth regulators on the number of matromorphic seeds formed",1974,Euphytica,23,3,,711,718,,14,10.1007/BF00022494,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141859042&doi=10.1007%2fBF00022494&partnerID=40&md5=848eb7c37e248f792765e7a6b8e5093a,"Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Eenink, A.H., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Research was carried out into influence of extraneous factors on the frequency of matromorphic seeds. Because of a low seed set in different parental combinations, few significant differences were found. It appeared, however, that temperature could positively influence the frequency of matromorphic and hybrid seeds. Delayed prickle pollination and application of GA3 also increased the number of seeds. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0141859042
Svejda F.,Reproductive capacity of F1 hybrids from Rosa rugosa and Chinensis cultivars,1974,Euphytica,23,3,,665,669,,8,10.1007/BF00022488,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250423341&doi=10.1007%2fBF00022488&partnerID=40&md5=0f41dbf015ac9ffe8d2c209cd8b51776,"Canada Agriculture, Ottawa, Ontario, Canada","Svejda, F., Canada Agriculture, Ottawa, Ontario, Canada","Reciprocal crosses were carried out for 6 combinations of 4 R. rugosa with 3 R. chinensis cultivars. The parental combinations were evaluated for successful pollinations, seed germination and flowering and seed setting seedlings in populations of 3 year old plants. Seeds and viable seedlings were obtained from each of the 12 seedling populations. Only 3 populations produced female fertile offssprings. The average of seed setting seedlings was 1.5%. The percentage of flowering seedlings was significantly reduced in the offspring from certain parents. The success of cross pollination, seed germination and the ability to initiate flowers were influenced by cytoplasmic factors. The differences in fertility between the present hybrids and the only other rugosa x chinensis hybrid described, R. calocarpa(Andrê) Willmott, are discussed. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-34250423341
McCollum G.D.,"Chromosome behavior and sterility of hybrids between the common onion, Allium cepa, and the related wild A. oschaninii",1974,Euphytica,23,3,,699,709,,18,10.1007/BF00022493,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005214031&doi=10.1007%2fBF00022493&partnerID=40&md5=a870f49895d388ba25141dacf6bc011f,"Agricultural Research Service, Plant Genetics and Germplasm Institute, U.S. Department of Agriculture, Beltsville, 20705, Maryland, United States","McCollum, G.D., Agricultural Research Service, Plant Genetics and Germplasm Institute, U.S. Department of Agriculture, Beltsville, 20705, Maryland, United States","Four hybrid plants were obtained when cytoplasmic male-sterile onion inbreds, Allium cepa L., were pollinated with a wild cepa-like allium introduced from northeastern Iran and identified as A. oschaniniiO. Fedtsch. It has been proposed on morphological grounds that A. oschaninii is wild A. cepa or the ancestor of A. cepa. Nevertheless, chromosome irregularities and complete sterility in the hybrids suggest that there may be a greater sterility barrier between A. cepa and A. oschaninii than between A. cepa and 3 other species reported to cross with A. cepa, namely A. fistulosum L., A. galanthumKar. et Kir., and A. pskemenseB. Fedtsch. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0005214031
"Brewer J.G., Henstra S.",Pollen of pyrethrum (Chrysanthemum cinerariaefoliumVis.). Fine structure and recognition reaction,1974,Euphytica,23,3,,657,663,,4,10.1007/BF00022487,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344178593&doi=10.1007%2fBF00022487&partnerID=40&md5=ac58292b21a2fd079d3e26f141161b36,"Koninklijke Zaadteelt en Zaadhandel Sluis en Groot B.V., Enkhuizen, Netherlands; Technical and Physical Engineering Research Service, TFDL, Wageningen, Netherlands","Brewer, J.G., Koninklijke Zaadteelt en Zaadhandel Sluis en Groot B.V., Enkhuizen, Netherlands, Technical and Physical Engineering Research Service, TFDL, Wageningen, Netherlands; Henstra, S., Koninklijke Zaadteelt en Zaadhandel Sluis en Groot B.V., Enkhuizen, Netherlands, Technical and Physical Engineering Research Service, TFDL, Wageningen, Netherlands",Both transmission and scanning electron microscopy were utilised to follow fine structural changes in the pollen of pyrethrum in the last stages of sporogenesis and during pollination. The ripe pollen appears to be covered with a proteinaceous skin. The role of the skin is protective. The skin also is the first site of recognition in the pollen-stigma interaction. © 1974 H. Veenman en Zonen B.V.,,Article,,Scopus,2-s2.0-0344178593
Leppik E.E.,"Phylogeny, hologeny and coenogeny, basic concepts of environmental biology",1974,Acta Biotheoretica,23,03-Apr,,170,193,,1,10.1007/BF01556345,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016348616&doi=10.1007%2fBF01556345&partnerID=40&md5=cd7f4d88864c723f6b90767a1770221f,"Plant Genetics and Germplasm Institute, USDA, ARC-West Beltsville, Maryland, 20705, United States","Leppik, E.E., Plant Genetics and Germplasm Institute, USDA, ARC-West Beltsville, Maryland, 20705, United States","Some data from earlier work concerning the evolutionary correlation of anthophilous insects, entomophilous plants, herbivorous animals, and natural soil groups are briefly summarized. Presumed successive evolution of plant and animal communities from the early Paleozoic era to the more recent formation of prairies, steppes and other grassland areas is described and pictured in Fig. 6. A definite correlation has been found among the coevolution of flowering plants, pollinating insects, ruminant animals and fertility grades of natural soil groups (Fig. 7). Plants, insects, animals and soil are interrelated in evolution as reciprocal selective and regulating factors in certain biotic and abiotic environments. This complex system can be better studied by application of the coenogenic concept and hologenic and syngenic methods. Various stages of the development of an agricultural environment in the prairie areas of the North American plains are briefly described and illustrated in Plates I-VII. A new radical change in the development by the introduction of so-called ""Circle Farming"" is pictured in Plates VIII-IX. This new irrigated farming system is not only profitable for the increasing of yields, but promises to some extent the restoration of a biologically balanced environment in an extensively cultivated agricultural landscape. © 1974 E. J. Brill.",,Article,,Scopus,2-s2.0-0016348616
"Panchaksharappa M.G., Rudramuniyappa C.K.","Some observations on the histochemical constitution of style, stigma, pollen and pollen tube of Setaria italica Beauv.-In vivo study",1974,Proceedings of the Indian Academy of Sciences - Section B,80,3,,127,133,,,10.1007/BF03052371,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951506967&doi=10.1007%2fBF03052371&partnerID=40&md5=438e0ba74581d66e3ec0a75d1d89da85,"Department of Botany, Karnatak University, Dharwar, India","Panchaksharappa, M.G., Department of Botany, Karnatak University, Dharwar, India; Rudramuniyappa, C.K., Department of Botany, Karnatak University, Dharwar, India","The histochemical constituents, namely, lipids, polysaccharides, reducing sugars and proteins of fresh materials of style, stigma, pollen and pollen tubes were assessed in Setaria italica Beauv. The style and stigma contain a rich quantity of lipids, and low content of polysaccharides and reducing sugars before pollination. These become very much reduced afterwards. Germinated pollen grains and pollen tubes, on the contrary, contain high concentrations of lipids, polysaccharides and proteins, but not the reducing sugars. The cell wall of the latter shows detectable tinge of polysaccharides and proteins. Lipid nature could be discerned in the pollen wall, but not in the wall of pollen tube. Based on the present results and previous available data, biochemical composition of, and correlation between the pollen tube and pistillar tissues have been discussed. In Setaria italica nutritional correlation appears to be present initially between the germinating pollen and stigma, but not later-between the pollen tube and style. © 1974 Indian Academy of Sciences.",,Article,,Scopus,2-s2.0-77951506967
"Everhart E.R., Rowe P.R.",Disomic inheritance of anthocyanins and flavonol glycosides in the Tetraploid tuber-bearing species Solanum stoloniferum,1974,American Potato Journal,51,9,,287,294,,6,10.1007/BF02851482,https://www.scopus.com/inward/record.uri?eid=2-s2.0-8244255810&doi=10.1007%2fBF02851482&partnerID=40&md5=cc8bb577d036801b298353cafbcb0c52,"Department of Horticulture, University of Wisconsin, Madison, Wisconsin, United States; Agricultural Research Service, U. S. Department of Agriculture, Madison, Wisconsin, United States; Breeding and Genetics Department, International Potato Center, Lima, Peru","Everhart, E.R., Department of Horticulture, University of Wisconsin, Madison, Wisconsin, United States; Rowe, P.R., Agricultural Research Service, U. S. Department of Agriculture, Madison, Wisconsin, United States, Breeding and Genetics Department, International Potato Center, Lima, Peru","Ten clones of Solanum stoloniferum Schlechted (2n - 4x - 48) were selected from seedling populations that were produced by self-pollinating five introductions from the Commonwealth Potato Collection. These clones were used to produce S1, F1, F2, and testcross populations. Clones and their progeny were scored for anthocyanins and flavonol glycosides in their corollas, stems, and leaves. Thin-layer chromatography (TLC) was used to separate and identify polyphenol compounds. No segregation for eight traits was observed within S1 and F1 families. Segregation was observed in F2 and testcross populations for anthocyanins (derivatives of delphinidin and cyanidin, inhibited when the gene F is homozygous recessive); and flavonol glycosides (Q4 = quercetin 3-glucosyl-rhamnosylglucoside, controlled by the gene G1; and L1 = luteolin 7-glucoside, controlled by the gene L1) extracted from corollas. Observed ratios fitted ratios expected for disomic inheritance, differed from expected tetrasomic ratios, and provided additional evidence that the parental clones are homozygous. Genes F, G1, and L1 were genetically independent in dihybrid and trihybrid F2 crosses. © 1974 Springer.",,Article,,Scopus,2-s2.0-8244255810
Howell D.J.,Bats and pollen: Physiological aspects of the syndrome of chiropterophily,1974,Comparative Biochemistry and Physiology -- Part A: Physiology,48,2,,263,276,,81,10.1016/0300-9629(74)90707-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016227942&doi=10.1016%2f0300-9629%2874%2990707-5&partnerID=40&md5=438d42ac129ecfeeea3f18c852a8213b,"Auditory Research Laboratories, Princeton University, Princeton, NJ 08540, United States","Howell, D.J., Auditory Research Laboratories, Princeton University, Princeton, NJ 08540, United States",The physiology and biochemistry of nectarivorous bats (Leptonycteris sanborni) and bat-pollinated flowers are discussed. It is found that: 1. 1. The bats must supplement their carbohydrate diet with pollen; pollen from bat-adapted plants provides sufficient nitrogen to maintain adult Leptonycteris. 2. 2. The environment of the bats' gastrointestinal tracts allows access to pollen cell contents despite the resistant exine. 3. 3. Chiropterophilous flower pollen is higher in protein than closely related flowers pollinated by other means. 4. 4. A full complement of amino acids is present in chiropterophilous pollen; abundance of certain amino acids may fulfill particular needs of the bats. © 1974.,Agave; Bats; chiropterophily; food habits; Glossophaginae; Leptonycteris; nitrogen balance; pollen; pollinators; protein; saguaro,Article,,Scopus,2-s2.0-0016227942
"Visser T., Verhaegh J.J., De Vries D.P.",Resistance to scab (Venturia inaequalis) and mildew (Podosphaera leucotricha) and fruiting properties of the offspring of the apple cultivar Antonovka,1974,Euphytica,23,2,,353,364,,12,10.1007/BF00035878,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842750991&doi=10.1007%2fBF00035878&partnerID=40&md5=61c8fd512cf3a9bdd5ef65ba588149c6,"Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Visser, T., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands; Verhaegh, J.J., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands; De Vries, D.P., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Progenies obtained from crosses between selections from open-pollinated 'Antonovka' and other apple cultivars and from subsequent backcrosses, were observed for resistance to scab (Venturia inaequalis) and to mildew (Podosphaera leucotricha) and fruiting characters. Scab resistance in the field greatly varied with the weather conditions. In the greenhouse or under favourable conditions for scab infection in the field, only a few percent of the seedlings of progenies of the second back-cross were found resistant. The 'Antonovka' progenitors also transmitted mildew resistance, which increased when 'Lord Lambourne' was used as a partner, but no immune seedlings occurred in the nursery. With age susceptibility decreased to the extent that a fair proportion of the seedlings were found to be resistant in the field in later years. The degree of scab resistance noted in trees in the orchard was closely relatad to that observed in the greenhouse; orchard and nursery observations significantly correlated for both scab and mildew. There was also a strong correlation between scab infection of the fruits and that of the leaves. Fruit properties of Antonovka offspring of the third generation were on average about the same as those of cultivar progenies. It is pointed out that breeding on the basis of multigenic resistance in large-fruited 'Antonovka' selections may not be less efficient than breeding on the basis of monogenic resistance in small-fruited Malus species. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-1842750991
Ashri A.,Natural interspecific hybridization between cultivated safflower (Carthamus tinctorius) and the wild C. Tenuis,1974,Euphytica,23,2,,385,386,,2,10.1007/BF00035882,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250420032&doi=10.1007%2fBF00035882&partnerID=40&md5=d607f001cd2b9519baf8782b10de3c49,"Faculty of Agriculture, The Hebrew University, Rehovot, Israel","Ashri, A., Faculty of Agriculture, The Hebrew University, Rehovot, Israel","A description is given of the natural hybridization between cultivated safflower and the unrelated wild C. tenuis. Although the observed hybrids were completely sterile, it is supposed that continuous pollination may have produced viable seeds and introgression between both species. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-34250420032
"Clinch P.G., Palmer-Jones T.",Effect on honey bees of azinphos-methyl applied as a pre-blossom spray to chinese gooseberries,1974,New Zealand Journal of Experimental Agriculture,2,2,,205,207,,4,10.1080/03015521.1974.10425764,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960685958&doi=10.1080%2f03015521.1974.10425764&partnerID=40&md5=72d3b4d28c36823c1d1e869f7dacd3f9,"Wallaceville Animal Research Centre, Research Division, Ministry of Agriculture and Fisheries, Upper Hutt, New Zealand","Clinch, P.G., Wallaceville Animal Research Centre, Research Division, Ministry of Agriculture and Fisheries, Upper Hutt, New Zealand; Palmer-Jones, T., Wallaceville Animal Research Centre, Research Division, Ministry of Agriculture and Fisheries, Upper Hutt, New Zealand","The pre-blossom application of azinphos-methyl to Chinese gooseberries (Actinidia chinensis) should be carried out before the first flowers open. Citrus growers should not spray their flowering trees with insecticides dangerous to bees. Apart from causing general bee mortality, this could seriously affect hives brought to nearby Chinese gooseberry orchards for pollination. © 1974 Taylor and Francis Group, LLC.",,Article,,Scopus,2-s2.0-84960685958
"Kroon G.H., Zeilinga A.E.",Apomixis and heterogamy in rose rootstocks (Rosa canina L.),1974,Euphytica,23,2,,345,352,,25,10.1007/BF00035877,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001306541&doi=10.1007%2fBF00035877&partnerID=40&md5=5f9e407824efce88e0d208e9a8f530a4,"Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Kroon, G.H., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands; Zeilinga, A.E., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","A study was made of the occurrence of apomixis and heterogamy in rose rootstocks belonging to the Caninae. Of several 'Edelcanina'-selections progenies obtained from crossings with wild roses or from self- and open pollinations were analysed morphologically and cytologically. It was concluded that both apomixis and normal generative propagation occur. The presence of aneuploid plants is discussed, especially with reference to earlier investigations. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0001306541
Eenink A.H.,Matromorphy in Brassica oleracea L. II. Differences in parthenogenetic ability and parthenogenesis inducing ability,1974,Euphytica,23,2,,435,445,,16,10.1007/BF00035891,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750004839&doi=10.1007%2fBF00035891&partnerID=40&md5=2ed9d8a36c3cf07d9e8611c3f90eaf1e,"Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","Eenink, A.H., Institute for Horticultural Plant Breeding (IVT), Wageningen, Netherlands","A terminology is proposed for parthenogenetic ability (p.a.) and parthenogenesis inducing ability (p.i.a.), depending on different parental combinations. An analysis of the results of many prickle pollinations shows that there were large differences in parthenogenetic ability and parthenogenesis inducing ability between genera, species, botanic varieties, varieties or accessions and plants or clones. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-33750004839
"Pandey K.K., Troughton J.H.","Scanning electron microscopic obser vations of pollen grains and stigma in the self-incompatible heteromorphic species Primula malacoidesFranch. and Forsythia x intermediaZab., and genetics of sporopollenin deposition",1974,Euphytica,23,2,,337,344,,11,10.1007/BF00035876,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001503780&doi=10.1007%2fBF00035876&partnerID=40&md5=12a2e5f58026c4e9536b7aae3cb30254,"Genetics Unit, Grasslands Division, DSIR, Palmerston North, New Zealand; Physics and Engineering Laboratory, DSIR, Lower Hutt, New Zealand","Pandey, K.K., Genetics Unit, Grasslands Division, DSIR, Palmerston North, New Zealand; Troughton, J.H., Physics and Engineering Laboratory, DSIR, Lower Hutt, New Zealand","Scanning electron microscopic observations revealed differences in surface morphology and size of stigmatic papillae and pollen grains in the two forms of flower of the dimorphic species Primula malacoides and Forsythia x intermedia. In P. malacoides pin papillae are longer and have more inflated globose tips than those of the thrum form which have oval tips, and the larger thrum pollen grain has a rougher form of exine sculturing than pin pollen grain. The correspondence of exine pattern dimorphism with the dimorphism of floral form associated with the sporophytically controlled incompatibility system, indicates that the control of sporopollenin deposition is also sporophytically determined. Scanning electron microscope observations have also been made of pollen grain-stigma interactions in compatible and incompatible pollinations. Recent literature on the control of sporopollenin deposition is briefly discussed. It is concluded that the extent of deposition of the sporopollenin is controlled by the meiocytes but the actual template determination is controlled by the tapetal material, and much, if not all, of the sporopollenin itself may be synthesized in, and derived from, the tapetum. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0001503780
van der Donk J.A.W.M.,Synthesis of RNA and protein as a function of time and type of pollentube - Style interaction in Petunia hybrida L.,1974,MGG Molecular & General Genetics,134,2,,93,98,,12,10.1007/BF00268412,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016294932&doi=10.1007%2fBF00268412&partnerID=40&md5=31f425b0c90819e9ede9663327fbc161,"Department of Botany, Section Molecular and Developmental Biology, University of Nijmegen, Nijmegen, Netherlands","van der Donk, J.A.W.M., Department of Botany, Section Molecular and Developmental Biology, University of Nijmegen, Nijmegen, Netherlands","At several stages following self- and cross-pollination the size of the pool of free nucleotides, RNA and protein synthesis were studied in styles of Petunia hybrida L. The results show: 1. the time between transcription and translation in the style is about 3 hours in average: 2. recognition of the pollen being self or not-self takes place at a very early stage in the pollentube-style interaction; 3. recognition probably does not occur throughout the whole progamic phase, but is restricted to 1 or maybe 3 stages. © 1974 Springer-Verlag.",,Article,,Scopus,2-s2.0-0016294932
"Grama A., Gerechter-Amitai Z.K.",Inheritance of resistance to stripe rust (Puccinia striiformis) in crosses between wild emmer (Triticum dicoccoides) and cultivated tetraploid and hexaploid wheats. II. Triticum aestivum,1974,Euphytica,23,2,,393,398,,32,10.1007/BF00035884,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001253350&doi=10.1007%2fBF00035884&partnerID=40&md5=98e9ef5025d6f7074b1d4a8c46bc2712,"Agricultural Research Organization, The Volcani Center, Bet Dagan, Israel","Grama, A., Agricultural Research Organization, The Volcani Center, Bet Dagan, Israel; Gerechter-Amitai, Z.K., Agricultural Research Organization, The Volcani Center, Bet Dagan, Israel","The mode of inheritance of resistance to stripe rust in wild emmer was studied in a series of crosses between Triticum dicoccoides sel. G-25-highly resistant to Puccinia striiformis race 20A-and susceptible cultivars of T. aestivum. In direct crosses between the T. dicoccoides selection and the susceptible T. aestivum cultivars, the pentaploid interspecific hybrids were highly sterile (fertility of 1-2% by self-pollination); the F2 population segregated in a 3 resistant:1 susceptible ratio. In bridge-crosses between the fertile tetraploid progeny of a previous T. dicoccoides-T. durum cross and susceptible T. aestivum cultivars, the fertility was markedly improved (approximately 50% when T. aestivum served as pollinator); the F1 pentaploid hybrids of these three-way crosses segregated in a pattern fitting a 1 resistant:1 susceptible ratio. Results obtained by both of these methods thus prove that a single dominant gene for resistance to stripe rust was transferred from T. dicoccoides sel. G-25 to the susceptible T. aestivum cultivars. In a further cross between T. dicoccoides sel. G-25 and resistant T. aestivum cv. Florence Aurore 8193-the main source of resistance to stripe rust in our wheat-breeding program-the high degree of sterility in the pentaploid interspecific hybrids was overcome by exposing the F1 progeny to open mass-pollination, with Florence Aurore as recurrent parent (seed-set of 1-5%); segregation for stripe rust reaction in the second hybrid generation indicates that a different gene operates in each of the two parents. The F6 populations obtained from crosses between T. dicoccoides sel. G-25 and both susceptible and resistant cultivars of T. aestivum have a high degree of fertility and are considered a valuable stock for wheat breeding. © 1974 H. Veenman en Zonen B.V.",,Article,,Scopus,2-s2.0-0001253350
