Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Comin S., Poldini L.",Archaeophytes: Decline and dispersal - A behavioural analysis of a fascinating group of species,2009,Plant Biosystems,143,SUPPL. 1,,S46,S55,,4,10.1080/11263500903192159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952204019&doi=10.1080%2f11263500903192159&partnerID=40&md5=11f14fdeab6c58cabf0cc4382bc8e38c,"Department of Life Sciences, University of Trieste, Via L. Giorgieri, 10, I-34127, Trieste, Italy","Comin, S., Department of Life Sciences, University of Trieste, Via L. Giorgieri, 10, I-34127, Trieste, Italy; Poldini, L., Department of Life Sciences, University of Trieste, Via L. Giorgieri, 10, I-34127, Trieste, Italy","While some archaeophytes have become virtually extinct on a continental scale within Europe, many others have enjoyed great success and have expanded their ranges considerably. Some behaviours and strategies (flowering, pollination, dispersal, duration in the seed-bank, Grime functional strategies, habitats) and correlations are analysed with reference to the extinction, decline and spread of the 206 species chosen. For archaeophytes in rapid expansion, results show that their behaviour, with reference to their use of space, is the same as that of neophytes. Therefore, both groups can be used as indicators of environmental deterioration. © 2009 Società Botanica Italiana.",Archaeophytes; Dispersal; Extinction; Indicators; Spread; Strategies,Article,,Scopus,2-s2.0-79952204019
"Beliën T., Kellers J., Heylen K., Keulemans W., Billen J., Arckens L., Huybrechts R., Gobin B.",Effects of sublethal doses of crop protection agents on honey bee (Apis mellifera) global colony vitality and its potential link with aberrant foraging activity.,2009,Communications in agricultural and applied biological sciences,74,1,,245,253,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950468932&partnerID=40&md5=019b326861e56508de2326f1351f4e08,"Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.","Beliën, T., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Kellers, J., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Heylen, K., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Keulemans, W., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Billen, J., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Arckens, L., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Huybrechts, R., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.; Gobin, B., Zoology Department, pcfruit, Fruittuinweg 1, BE-3800 Sint-Truiden, Belgium.","Honey bees (Apis mellifera) are the most economically valuable pollinators of fruit crops worldwide. Taking into account bees' contributions to other flowering agricultural crops, about one-third of our total diet comes directly or indirectly from bee-pollinated plants. However, in recent years there increasingly have been worrisome alarm sounds on serious bee mortalities and mysterious disappearance of bees from beehives. Among several environmental factors (e.g. climate and bee pathogens), stress factors arising from agricultural practices can potentially play a role in bee losses. Detailed knowledge on the effects of plant protection products is essential to improve usage with minimal risks. In order to identify potential medium- and long-term effects, we followed up various sublethal contaminated hives during the prolongation of the fruit-growing season. More specifically, a large-scale experiment was conducted in which at four distinct locations (in the Limburg region of Belgium) four different bee colonies (representing three different contaminations -imidacloprid, fenoxycarb, indoxacarb- and a non-contaminated control hive) were thoroughly monitored every 2-7 days. Our observations point towards decays of overall colony vitality for several hives a couple of weeks after treatment, as indicated by a set of carefully assessed parameters including the total amount of active and dead bees, total surface of capped brood and overall colony weight. These outcomes could be linked to subtle differences in foraging activity between distinct hives. The implications of these results are discussed in terms of potential short-term and long-term consequences of disturbed foraging ability triggered by exaggerated exposure to sublethal doses of crop protection chemicals, and its potential impact on colony health.",,Article,,Scopus,2-s2.0-77950468932
"Rossi R.E., Monasterolo G., Melioli G., Rossi L., Passalacqua G., Canonica G.W.",Higher prevalence of asthma compared with rhinitis in grass pollen allergic patients with serum immunoglobulin IgE antibodies to recombinant PhI p7,2009,Italian Journal of Allergy and Clinical Immunology,19,4,,162,166,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749307223&partnerID=40&md5=3481ed53827594b1effec80d35148d3f,"Allergy Unit, National Health Service, Rete di Allergologia Regione Piemonte, Cuneo, Italy; Dipartimento di Analisi Chimico-Cliniche e Microbiologia, Ospedali di Fossano e Savigliano, Italy; Laboratorio Centrale d'Analisi, Istituto Giannina Gaslini, Genova, Italy; Allergy and Respiratory Diseases, DIMI, University of Genoa, Italy","Rossi, R.E., Allergy Unit, National Health Service, Rete di Allergologia Regione Piemonte, Cuneo, Italy; Monasterolo, G., Dipartimento di Analisi Chimico-Cliniche e Microbiologia, Ospedali di Fossano e Savigliano, Italy; Melioli, G., Laboratorio Centrale d'Analisi, Istituto Giannina Gaslini, Genova, Italy; Rossi, L., Laboratorio Centrale d'Analisi, Istituto Giannina Gaslini, Genova, Italy; Passalacqua, G., Allergy and Respiratory Diseases, DIMI, University of Genoa, Italy; Canonica, G.W., Allergy and Respiratory Diseases, DIMI, University of Genoa, Italy","In the province of Cuneo, in northwest Italy, about 8-10% of grass pollen-sensitised subjects have serum specific IgE antibodies directed to calcium binding proteins (CBPs, i.e. Phl p 7 anf Bet v 4). CBPs derived from different allergen sources along with different pollination periods could be the causative factor responsible of symptom persistence of sensitised patients in this geographic area. We compared 58 consecutive grass-pollen allergic patient sera with specific IgE towards CBPs with 132 sera obtained from grass-pollen allergic patients without specific IgE antibodies to CBPs in order to evaluate their symptoms. Specific IgE antibodies for the timothy recombinant and natural allergens rPhl p 1, rPhl p 2, nPhl p 4, rPhl p 5, rPhl p 6, rPhl p 7, rPhl p 11, and rPhl p 12, birch major allergen Bet v 1 and Phl p 7-homologous Bet v 4 were evaluated using the immunoenzymatic CAP method (Phadia, Uppsala, Sweden). Grass-pollen allergic patients sensitised to CBPs had a higher prevalence of wheezing (70.7%) than patients not sensitised to CBPs (24.2%)(P< 0.001). High prevalence of asthma was also registered in the patient sub-group where subjects co-sensitised to Bet v 1 were excluded (P < 0.001). The results of this study suggest that CBP sensitisation could be considered a risk factor for developing asthma.",Asthma; Calcium binding proteins; Recombinant allergen; rPhl p 7,Article,,Scopus,2-s2.0-77749307223
"Sinclair J., Emlen J.M., Rinella M., Snelgrove J., Freeman D.C.",Differential phytosociological interactions involving male and female atriplex bonnevillensis,2009,Western North American Naturalist,69,4,,475,480,,,10.3398/064.069.0407,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73649129608&doi=10.3398%2f064.069.0407&partnerID=40&md5=dc6e29b9965d874699bdef1fb8047453,"Department of Biological Sciences, Wayne State University, Detroit, MI 48202, United States; Western Fisheries Research Center, USGS, BRD, 6505 NE 65th St., Seattle, WA 98115, United States; USDA-ARS Fort Keogh LARRL, 243 Fort Keogh Road, Miles City, MT 59301, United States","Sinclair, J., Department of Biological Sciences, Wayne State University, Detroit, MI 48202, United States; Emlen, J.M., Western Fisheries Research Center, USGS, BRD, 6505 NE 65th St., Seattle, WA 98115, United States; Rinella, M., USDA-ARS Fort Keogh LARRL, 243 Fort Keogh Road, Miles City, MT 59301, United States; Snelgrove, J., Department of Biological Sciences, Wayne State University, Detroit, MI 48202, United States; Freeman, D.C., Department of Biological Sciences, Wayne State University, Detroit, MI 48202, United States","Wind-pollinated dioecious plants often exhibit spatial segregation of the sexes. This partial niche separation has most often been explored using abiotic niche axes. However, if the sexes are truly separated in space, then they are apt to encounter different plant species that may heavily affect growth and reproduction. Also, to the extent that their niches differ, the sexes may respond differently to the same co-occurring species. Here we examine interspecific interactions that influence male and female reproductive potential in Atriplex bonnevillensis. Using Emlen's interaction assessment, a technique which assesses species interactions based on cover classes, we show that Salsola species compete significantly with females but not males, while Halogeton glomeratus competes with males but not females. The effect of competition only became apparent when we corrected for site-specific fertility. These results imply that differential competition must be considered when studying dioecious plants that display spatial segregation of the sexes.",Differential competition; Dioecious; Spatial segregation of sexes,Article,,Scopus,2-s2.0-73649129608
"Gálvez-López D., Hernández-Delgado S., González-Paz M., Becerra-Leor E.N., Salvador-Figueroa M., Mayek-Pérez N.",Genetic analysis of mango landraces from Mexico based on molecular markers,2009,Plant Genetic Resources: Characterisation and Utilisation,7,3,,244,251,,13,10.1017/S147926210932434X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349112025&doi=10.1017%2fS147926210932434X&partnerID=40&md5=ab14e4d472609ebb93a20992a9365cb7,"Instituto Politécnico Nacional, Centro de Biotecnología Genómica, Blvd. del Maestro esquina Elias Pina s/n, Reynosa, Tamaulipas 88710, Mexico; Campo Experimental Cotaxtla, Instituto Nacional de Investigaciones Forestales Agropecuarias (INIFAP), Apdo. Postal 429, Veracruz, Mexico; Área de Biotecnología, Universidad Autónoma de Chiapas, Carretera a Puerto Madero Km. 2.0, Tapachula, Chiapas 30700, Mexico","Gálvez-López, D., Instituto Politécnico Nacional, Centro de Biotecnología Genómica, Blvd. del Maestro esquina Elias Pina s/n, Reynosa, Tamaulipas 88710, Mexico; Hernández-Delgado, S., Instituto Politécnico Nacional, Centro de Biotecnología Genómica, Blvd. del Maestro esquina Elias Pina s/n, Reynosa, Tamaulipas 88710, Mexico; González-Paz, M., Instituto Politécnico Nacional, Centro de Biotecnología Genómica, Blvd. del Maestro esquina Elias Pina s/n, Reynosa, Tamaulipas 88710, Mexico; Becerra-Leor, E.N., Campo Experimental Cotaxtla, Instituto Nacional de Investigaciones Forestales Agropecuarias (INIFAP), Apdo. Postal 429, Veracruz, Mexico; Salvador-Figueroa, M., Área de Biotecnología, Universidad Autónoma de Chiapas, Carretera a Puerto Madero Km. 2.0, Tapachula, Chiapas 30700, Mexico; Mayek-Pérez, N., Instituto Politécnico Nacional, Centro de Biotecnología Genómica, Blvd. del Maestro esquina Elias Pina s/n, Reynosa, Tamaulipas 88710, Mexico","Genetic diversity and relationships among 112 mango (Mangifera indica) plants native to 16 states of Mexico and four controls [three mango cultivars (Ataulfo, Manila and Tommy Atkins) and one accession of Mangifera odorata] were evaluated based on amplified fragment length polymorphism (AFLP) and simple sequence repeat (SSR) molecular markers. Mango germplasm shows broad dispersion through Mexico and genetically similar germplasm from different agroecological regions has previously been found by our group. Both AFLP and SSR analyses indicated high genetic similarity among mango populations that were clustered in two major groups: mangos from Gulf of Mexico coastline and mangos from Pacific Ocean coastline and locations far away from the sea. The highest genetic diversity was found within plants from each state, and significant genetic differentiation (FST=0.1921, AFLPs and 0.1911, SSRs) was also observed among mango populations based on geographical origin and genetic status (cultivars versus landraces). Heterozygosity values ranged from low (0.38) to moderate (0.68), and no heterozygote deficits were found. The highest genetic variability was found in mango populations from Tabasco, Michoacn and Oaxaca. Data suggested that mangoes are subjected to natural or induced pollination, so segregation as well as genetic recombination plays major roles on genetic diversification of Mexican mangos. AFLP analysis was more robust than SSR for determining the genetic relationships among mango landraces from Mexico. © NIAB 2009.",AFLP markers; Diversity; Germplasm; Mangifera indica L. Mangifera odorata L.; SSR markers,Article,,Scopus,2-s2.0-75349112025
"Kitti M., Heikkil J., Huhtala A.",Fair policies for the coffee trade protecting people or biodiversity?,2009,Environment and Development Economics,14,6,,739,758,,3,10.1017/S1355770X09005208,https://www.scopus.com/inward/record.uri?eid=2-s2.0-74149086682&doi=10.1017%2fS1355770X09005208&partnerID=40&md5=4949b4cf4d8e4b05e2147cfa1151e704,"Department of Economics, Helsinki School of Economics, Arkadiankatu 7, 00100 Helsinki, Finland; MTT Economic Research, Luutnantintie 13, 00410 Helsinki, Finland","Kitti, M., Department of Economics, Helsinki School of Economics, Arkadiankatu 7, 00100 Helsinki, Finland; Heikkil, J., MTT Economic Research, Luutnantintie 13, 00410 Helsinki, Finland; Huhtala, A., Department of Economics, Helsinki School of Economics, Arkadiankatu 7, 00100 Helsinki, Finland","We investigate the role that economic instruments can play in promoting economic sustainability and the preservation of biodiversity in agroforestry management in coffee production. Most of the world's coffee producers live in poverty and manage agro-ecosystems in regions that are culturally and biologically among the most diverse on the globe. Despite the relatively recent finding that bees may augment pollination and boost coffee crop yields, the short-term revenues from intense monoculture drive land-use decisions that destroy the forest strips serving as habitats for pollinating insects. Our study investigates whether farmers specialize in environmentally detrimental (sun-grown) or sustainable (shade-grown) farming, or both practices coexist. We calibrate an empirical model to characterize the equilibria and investigate the ecological and economic impacts of three alternative policy instruments: conservation fees, price premiums, and minimum wages. pdfS1355770X09005208a.pdf © 2009 Copyright Cambridge University Press 2009.",,Article,,Scopus,2-s2.0-74149086682
"Sánchez D., Nieh J.C., León A., Vandame R.",Food recruitment information can spatially redirect employed stingless bee foragers,2009,Ethology,115,12,,1175,1181,,3,10.1111/j.1439-0310.2009.01703.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449556457&doi=10.1111%2fj.1439-0310.2009.01703.x&partnerID=40&md5=cfd710969fc4ca4fde6d8a6bbb7c67b2,"El Colegio de la Frontera sur, Carretera Antiguo Aeropuerto Km. 2.5, 30700 Tapachula, Chiapas, Mexico; Section of Ecology, Behavior and Evolution, Division of Biological Sciences, University of California San Diego, San Diego, CA, United States","Sánchez, D., El Colegio de la Frontera sur, Carretera Antiguo Aeropuerto Km. 2.5, 30700 Tapachula, Chiapas, Mexico; Nieh, J.C., Section of Ecology, Behavior and Evolution, Division of Biological Sciences, University of California San Diego, San Diego, CA, United States; León, A., El Colegio de la Frontera sur, Carretera Antiguo Aeropuerto Km. 2.5, 30700 Tapachula, Chiapas, Mexico; Vandame, R., El Colegio de la Frontera sur, Carretera Antiguo Aeropuerto Km. 2.5, 30700 Tapachula, Chiapas, Mexico","Within a rewarding floral patch, eusocial bee foragers frequently switch sites, going from one flower to another. However, site switching between patches tends to occur with low frequency while a given patch is still rewarding, thus reducing pollen dispersal and gene flow between patches. In principle, forager switching and gene flow between patches could be higher when close patches offer similar rewards. We investigated site switching during food recruitment in the stingless bee Scaptotrigona mexicana. Thus, we trained three groups of foragers to three feeders in different locations, one group per location. These groups did not interact each other during the training phase. Next, interaction among trained foragers was allowed. We found that roughly half of the foragers switched sites, the other half remaining faithful to its training feeder. Switching is influenced by the presence of recruitment information. In the absence of recruitment information (bees visiting and recruiting for feeders), employed foragers were site specific. Foragers only switched among feeders that were being visited and recruited to. Switching was not caused by learned aversion to experimental handling. Switching in response to recruitment could provide a fitness benefit to the colony by facilitating rapid switching among exploited patches and provide a benefit of increasing plant gene flow between patches. © 2009 El Colegio de la Frontera Sur.",,Article,,Scopus,2-s2.0-70449556457
"Stefenon V.M., Caprestano C.A.",Monoicy in A. angustifolia (Bert.) O. Kuntze (Araucariaceae): I. Morphological aspects of the reproductive structures,2009,Anais da Academia Brasileira de Ciencias,81,4,,701,705,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449084917&partnerID=40&md5=95d13b0b7c189435b0fcee95837a4558,"Universidade Federal do Pampa, Campus Sao Gabriel, Av. Antonio Trilha, 1847, 97300-000 São Gabriel, RS, Brazil; Universidade Federal de Santa Catarina, Centro de Ciências Agrárias, Laboratório de Fisiologia do Desenvolvimento e Genética Vegetal, Rod. Admar Gonzaga, 1406 Itacorubi, 88040-900 Florianópolis, SC, Brazil","Stefenon, V.M., Universidade Federal do Pampa, Campus Sao Gabriel, Av. Antonio Trilha, 1847, 97300-000 São Gabriel, RS, Brazil; Caprestano, C.A., Universidade Federal de Santa Catarina, Centro de Ciências Agrárias, Laboratório de Fisiologia do Desenvolvimento e Genética Vegetal, Rod. Admar Gonzaga, 1406 Itacorubi, 88040-900 Florianópolis, SC, Brazil","Araucaria angustifolia (Bert.) O. Kuntze is a dioecious conifer species native of Brazil. The rare occurrence of monoiceous specimens have been attributed to pathogenic infections or other injuries in adult trees. Here, the morphological characteristics of male and female cones and pollen grains of a monoiceous A. angustifolia are described. Male and female cones and pollen grains presented normal morphology, lacking any sort of injuries or infection and suggesting the existence of further grounds for the occurrence of monoicy in this conifer species.",Araucaria; Brazilian pine; Sexual system,Article,,Scopus,2-s2.0-70449084917
"Molesini B., Rotino G.L., Spena A., Pandolfini T.",Expression profile analysis of early fruit development in iaaM-parthenocarpic tomato plants,2009,BMC Research Notes,2,,143,,,,19,10.1186/1756-0500-2-143,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77049118055&doi=10.1186%2f1756-0500-2-143&partnerID=40&md5=a151034a4af68334dbeec7dbd0849149,"Dipartimento di Biotecnologie, University of Verona, Strada Le Grazie 15, 37134-Verona, Italy; CRA-ORL, Agricultural Research Council Research Unit for Vegetable Crops, Via Paullese 28, 26836-Montanaso Lombardo, Italy; Dipartimento di Scienze, Tecnologie e Mercati della Vite e Del Vino, University of Verona, Via della Pieve 70, 37029-San Floriano (Verona), Italy","Molesini, B., Dipartimento di Biotecnologie, University of Verona, Strada Le Grazie 15, 37134-Verona, Italy; Rotino, G.L., CRA-ORL, Agricultural Research Council Research Unit for Vegetable Crops, Via Paullese 28, 26836-Montanaso Lombardo, Italy; Spena, A., Dipartimento di Biotecnologie, University of Verona, Strada Le Grazie 15, 37134-Verona, Italy; Pandolfini, T., Dipartimento di Scienze, Tecnologie e Mercati della Vite e Del Vino, University of Verona, Via della Pieve 70, 37029-San Floriano (Verona), Italy","Background. Fruit normally develops from the ovary after pollination and fertilization. However, the ovary can also generate seedless fruit without fertilization by parthenocarpy. Parthenocarpic fruit development has been obtained in tomato (Solanum lycopersicum) by genetic modification using auxin-synthesising gene(s) (DefH9-iaaM; DefH9-RI-iaaM) expressed specifically in the placenta and ovules. Findings. We have performed a cDNA Amplified Fragment Length Polymorphism (cDNA-AFLP) analysis on pre-anthesis tomato flower buds (0.5 cm long) collected from DefH9-iaaM and DefH9-RI-iaaM parthenocarpic and wild-type plants, with the aim to identify genes involved in very early phases of tomato fruit development. We detected 212 transcripts differentially expressed in auxin-ipersynthesising pre-anthesis flower buds, 65 of them (31%) have unknown function. Several differentially expressed genes show homology to genes involved in protein trafficking and protein degradation via proteasome. These processes are crucial for auxin cellular transport and signaling, respectively. Conclusion. The data presented might contribute to elucidate the molecular basis of the fruiting process and to develop new methods to confer parthenocarpy to species of agronomic interest. In a recently published work, we have demonstrated that one of the genes identified in this screening, corresponding to #109 cDNA clone, regulates auxin-dependent fruit initiation and its suppression causes parthenocarpic fruit development in tomato. © 2009 Molesini et al; licensee BioMed Central Ltd.",,Article,,Scopus,2-s2.0-77049118055
"Salgotra R.K., Gupta B.B., Singh S.",Evaluation of various floral traits in some rice CMS lines that influence seed setting under subtropical conditions,2009,Sabrao Journal of Breeding and Genetics,41,2,,115,122,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955914653&partnerID=40&md5=ac69bca1f5b1fcebbaf9dc4b9849af3c,"Division of Plant Breeding and Genetics, Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu, Catha, Jammu-180 009 (J and K), India; Barwal Foundation, Hyderabad (A.P.), India","Salgotra, R.K., Division of Plant Breeding and Genetics, Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu, Catha, Jammu-180 009 (J and K), India; Gupta, B.B., Division of Plant Breeding and Genetics, Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu, Catha, Jammu-180 009 (J and K), India; Singh, S., Barwal Foundation, Hyderabad (A.P.), India","The use of male sterility is a prerequisite for commercial exploitation of heterosis since rice is a self-pollinating crop. The investigation was undertaken to study the influence of various floral traits on seed setting in different cytoplasmic-genetic male sterile (CMS) lines. High to medium range of coefficients of heritability were observed in different characters in the CMS lines as well as maintainer lines. The magnitude of genotypic correlation coefficients was greater than the corresponding phenotypic values for most of the floral characters. Angle of opened lemma and palea was observed to be maximum in CMS line IR 79128A (27.7°) followed by IR 69628A (26.7°). Angle of opened lemma and palea, size of stigma, flag-leaf area, and panicle exsertion showed significantly positive correlation with seed set percentage. Panicle exsertion, angle of opened lemma and palea, and stigma size are mainly responsible for influencing seed setting percentage in CMS lines of rice. IR79128A showed the highest seed set percentage of 29.7 followed by IR68885A, IR68025A, IR69627A, IR80151A, and IR 69616A. These CMS lines can be used as potential CMS lines in hybrid rice development programs and breeding of new CMS lines in this region.",CMS lines; Floral traits; Hybrid rice; Seed set percentage; Subtropical conditions,Article,,Scopus,2-s2.0-79955914653
"Wilson R.L., Hoch W.A.","Identification of sterile, noninvasive cultivars of Japanese spirea",2009,HortScience,44,7,,2031,2034,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72849124072&partnerID=40&md5=e348e0122f1841033d6aa5a324cf249d,"Montana State University, Department of Plant Sciences and Plant Pathology, 324 Leon Johnson Hall, Bozeman, MT 59717, United States","Wilson, R.L., Montana State University, Department of Plant Sciences and Plant Pathology, 324 Leon Johnson Hall, Bozeman, MT 59717, United States; Hoch, W.A., Montana State University, Department of Plant Sciences and Plant Pathology, 324 Leon Johnson Hall, Bozeman, MT 59717, United States","Japanese spirea (Spiraea japonica L. f.), a popular landscape shrub, has shown the potential to become an invasive weed in both North America and Europe. Twenty commonly available S. japonica cultivars were evaluated for fertility using pollen and seed germination. Clones were grown in a randomized, replicated field plot, and additional seed samples were obtained from commercial nurseries and hand-pollinations in the greenhouse. Three sterile cultivars were identified: 'Crispa', 'Dart's Red', and 'Neon Flash'. These cultivars demonstrated poor anther dehiscence and very low mean pollen germination, 2.7%, 3.0%, and 1.3%, respectively, which often produced abnormal pollen tubes. None of these three cultivars produced viable seed in the field plot, at commercial nurseries, or when hand-pollinated in the greenhouse, whereas seed germination from fertile clones ranged from 91.5% to 100%. The other 17 cultivars tested, which should be treated as entirely fertile for the purposes of invasive plant management, were 'Albiflora', 'Anthony Waterer', 'Candlelight', 'Dakota Goldcharm', var. alpina 'Daphne', 'Flaming Mound', 'Flowering Choice', 'Froebelii', 'Golden Princess', 'Goldflame', 'Goldmound', 'Gumball', 'Lemon Princess', 'Little Princess', 'Magic Carpet', 'Norman', and 'Shibori'. Measurements of DNA content indicated that all tested clones are diploid; therefore, the observed sterility was not related to polyploidy. The identification of these three sterile cultivars can help reduce the use of fertile varieties in areas where Japanese spirea has shown the potential to become invasive.",DNA content; Introduced species; Spiraea ×bumalda; Spiraea japonica; Sterility,Article,,Scopus,2-s2.0-72849124072
Alba V.,Pollen flow analysis in Sunflower [Helianthus annuus L.],2009,Helia,32,51,,11,18,,1,10.2298/HEL0951011A,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955949671&doi=10.2298%2fHEL0951011A&partnerID=40&md5=55ae118511ea155eaa3f206cd8fadda5,"Department of Agro-Forestry and Environmental Biology and Chemistry, Section of Genetics and Breeding, University of Bari, Italy","Alba, V., Department of Agro-Forestry and Environmental Biology and Chemistry, Section of Genetics and Breeding, University of Bari, Italy","Biofuels from wood, wastes and various agricultural crops are currently quite expensive. Seed oil plants, instead, represent a relevant renewable natural resource for biodiesel to be used as engine fuel. In consequence, new genetic modified varieties (GMV) have been obtained by biotechnological methods, which offer a wide range of special oils for bio-energetic purposes. However, growing sunflower GMVs for biodiesel production could create a potential risk due to pollen flow from transgenic to non-transgenic varieties when grown in the same geographic areas. Presently, pollen flow analysis by DNA-based tools is expensive and time consuming, and new, cheap and rapid methods are needed. The goal of this research was to estimate pollen flow in sunflower by using a ""composite"" line, with a monogenic dominant marker (TT) for a high phenotypic expression of blue leaf nervure, as pollinator, and an inbred line and a cytoplasmic male sterile line (cms) as recipient plants. The obtained results suggest that cytoplasmic male sterility could be used for the analysis of sunflower pollen flow.",Cytoplasmic male sterility; Pollen flow; Sunflower,Article,,Scopus,2-s2.0-77955949671
"Huang L., Ye Y., Zhang Y., Zhang A., Liu T., Cao J.","BcMF9, a novel polygalacturonase gene, is required for both Brassica campestris intine and exine formation",2009,Annals of Botany,104,7,,1339,1351,,29,10.1093/aob/mcp244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73149090807&doi=10.1093%2faob%2fmcp244&partnerID=40&md5=10f7ac2d216d70827897702b22eab1ee,"Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China","Huang, L., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China; Ye, Y., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China; Zhang, Y., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China; Zhang, A., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China; Liu, T., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China; Cao, J., Laboratory of Cell and Molecular Biology, Institute of Vegetable Science, Zhejiang University, Hangzhou 310029, China","Background and AimsThe polygalacturonase (PG) gene family has been found to be enriched in pollen of several species; however, little is currently known about the function of the PG gene in pollen development. To investigate the exact role that the PG gene has played in pollen development and about this family in general, one putative PG gene, Brassica campestris Male Fertility 9 (BcMF9), was isolated from Chinese cabbage (Brassica campestris ssp. chinensis, syn. B. rapa ssp. chinensis) and characterized.MethodsRT-PCR, northern blotting and in situ hybridization were used to analyse the expression pattern of BcMF9, and antisense RNA technology was applied to study the function of this gene.Key ResultsBcMF9 is expressed in particular in the tapetum and microspore during the late stages of pollen development. Antisense RNA transgenic plants that displayed decreased expression of BcMF9 showed pollen morphological defects that resulted in reduced pollen germination efficiency. Transmission electron microscopy revealed that the homogeneous pectic exintine layer of pollen facing the exterior was over-developed and predominantly occupied the intine, reversing the normal proportional distribution of the internal endintine layer and the external exintine in transgenic pollen. Inhibition of BcMF9 also resulted in break-up of the previously formed tectum and baculae from the beginning of the binucleate stage, as a result of premature degradation of tapetum. ConclusionsSeveral lines of evidence, including patterns of BcMF9 expression and phenotypic defects, suggest a sporophytic role in exine patterning, and a gametophytic mode of action of BcMF9 in intine formation. BcMF9 might act as a co-ordinator in the late stages of tapetum degeneration, and subsequently in the regulation of wall material secretion and, in turn, exine formation. BcMF9 might also play a role in intine formation, possibly via regulation of the dynamic metabolism of pectin.",BcMF9; Brassica campestris; Chinese cabbage; Exine; Intine; PG; Pollen wall; Polygalacturonase,Article,,Scopus,2-s2.0-73149090807
"Shigvan K.Y., Tirmali A.M., Sanas M.P., Kharat R.A., Thorat S.B.","Studies on dispersal, germination and viability of pollen in nutmeg mixed cropped in coconut plantation",2009,"Ecology, Environment and Conservation",15,3,,509,512,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-76049112326&partnerID=40&md5=86581c99ceb59dbc0ba5ecdac72edce7,"Department of Horticulture, College of Agriculture, Dapoli, MS, India; Regional Wheat Rust Research Station Mahabaleshwar, India","Shigvan, K.Y., Department of Horticulture, College of Agriculture, Dapoli, MS, India; Tirmali, A.M., Department of Horticulture, College of Agriculture, Dapoli, MS, India, Regional Wheat Rust Research Station Mahabaleshwar, India; Sanas, M.P., Department of Horticulture, College of Agriculture, Dapoli, MS, India; Kharat, R.A., Department of Horticulture, College of Agriculture, Dapoli, MS, India; Thorat, S.B., Department of Horticulture, College of Agriculture, Dapoli, MS, India","A study on dispersal, germination and viability of pollen in tress spice nutmeg mixed crop in coconut plantation was conducted during 2000-2001 under Dapoli conditions of Maharashtra. The maximum (1.1Q) pollen grains per microscope field were found at the height of 2m from ground level. Wind did not play any roles in pollination. Maximum (81.30 %) pollen germination was found in five per cent sucrose solution, while minimum (2.28%) pollen germination. The maximum (96.45%) pollen germination was found in five per cent sucrose solution supplemented with 70 ppm boric acid. Maximum (95.00 %) pollen viability was noticed when pollen grains were fresh. Pollen viability decreased consistently upto 28 hours. Copyright © Enviromedia.",Dispersal; Germination; Pollen and nutmeg; Viability,Article,,Scopus,2-s2.0-76049112326
