Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Pires E.M., Celmer S.T., Ferreira J.A.M., Mochko A.C.R., Do Amaral A.G., Campos A.K., Soares M.A.","Daily rhythm of pollen production by Apis mellifera L(Hymenoptera: Apidae) in Sorriso, Mato Grosso State, Brazil",2012,Sociobiology,59,4,,1323,1334,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891382425&partnerID=40&md5=5a085875aeb5ec8df9fe994962311c40,"Federal University of Mato Grosso, Brazil; Departament of Entomology, Federal University of Viçosa, Brazil; Federal University of Vale do Jequitinhonha and Mucuri, Brazil","Pires, E.M., Federal University of Mato Grosso, Brazil; Celmer, S.T., Federal University of Mato Grosso, Brazil; Ferreira, J.A.M., Departament of Entomology, Federal University of Viçosa, Brazil; Mochko, A.C.R., Federal University of Mato Grosso, Brazil; Do Amaral, A.G., Federal University of Mato Grosso, Brazil; Campos, A.K., Federal University of Mato Grosso, Brazil; Soares, M.A., Federal University of Vale do Jequitinhonha and Mucuri, Brazil","Insect pollinators are important in reproduction of several plants species increasing the agricultural productivity and the quality of the food. Apis mellifera (Hymenoptera: Apidae) is an important plant pollinator besides its fundamental role in the pollen based products often used in food and pharmaceutical industry. In the field of beekeeping, the palynology is important in botanical biodiversity studies, because pollen provides information about environmental quality. The understanding of the time frequency of pollen collection by A. mellifera can give additional information about the foraging behavior of this bee species in studies about daily and seasonal availability of pollen for plants, mainly during the periods oflower activity of the bee colony. The aim of this research was to study the time frequency of pollen production by A. mellifera in Sorriso, Mato Grosso State, Brazil and to observe the effect of the temperature, relative humidity and sunlight on this activity of this bee. The period with higher pollen production was between 10:00 AM until 01:00 PM and this period can be characterized by higher sunlight and temperature with lower relative humidity periods.",Climatic effects; Foraging activity; Pollination,Article,,Scopus,2-s2.0-84891382425
"Capurro M.A., Medina Piles V., Camadro E.L.",In vivo self-incompatibility response in the wild potato Solanum chacoense bitter,2012,BAG - Journal of Basic and Applied Genetics,23,1,,42,46,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887049616&partnerID=40&md5=b1cf04976c93e82ff4126a61b6a74301,"Instituto Nacional de Tecnología Agropecuaria (INTA)-Facultad de Ciencias Agrarias, Universidad Nacional de Mar del Plata (UNMdP), Consejo Nacional de Investigaciones Científicas Y Técnicas (CONICET), Argentina; Departamento de Producción Vegetal Y Ciencia Forestal, Universidad de Lleida, Spain","Capurro, M.A., Instituto Nacional de Tecnología Agropecuaria (INTA)-Facultad de Ciencias Agrarias, Universidad Nacional de Mar del Plata (UNMdP), Consejo Nacional de Investigaciones Científicas Y Técnicas (CONICET), Argentina; Medina Piles, V., Departamento de Producción Vegetal Y Ciencia Forestal, Universidad de Lleida, Spain; Camadro, E.L., Instituto Nacional de Tecnología Agropecuaria (INTA)-Facultad de Ciencias Agrarias, Universidad Nacional de Mar del Plata (UNMdP), Consejo Nacional de Investigaciones Científicas Y Técnicas (CONICET), Argentina","In tuber-bearing Solanum species (potatoes), S-locus mediated self-incompatibility is under gametophytic control. In this system, self-fertilization is avoided when the same S-allele is expressed in both pistil and pollen. Because the ultrastructural details of the self-incompatibility response in this group of species is unknown, the aim of this study was to identify the cellular events involved in this response by using the diploid species S. chacoense Bitter as a model. To this end, pollinations were carried out in two genotypic combinations previously identified as (1) compatible and (2) self-incompatible (self-pollination) for the S-locus. Pollinated pistils were fixed on an hourly basis and observed under a transmission electron microscope to detect ultrastructural changes. In the self-incompatible genotypic combination, pollen grains germinated normally but loss of electron density in the mitochondrial matrix of pollen tubes was observed at 1 hour after pollination (HAP), mitochondrial swelling started at 2 HAP and, finally, mitochondrial content was lost at 7 HAP, with the concomitant cessation of pollen tube growth in the upper third of the style. The gametophytic self-incompatibility response in potato shares similarities with a type of programmed cell death.",Pollen tube mitochondria; Programmed cell death; Self-incompatibility; Tuber-bearing solanum,Article,,Scopus,2-s2.0-84887049616
"Taylor Blake A.S., Holzman G.",A New Zamia Species from the Panama Canal Area,2012,Botanical Review,78,4,,335,344,,5,10.1007/s12229-012-9105-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871267706&doi=10.1007%2fs12229-012-9105-4&partnerID=40&md5=d56b7167041455091c7eb7efb5abf664,"Departamento de Botánica, Universidad de Panamá, Facultad de Ciencias Naturales, Exactas y Tecnología, Panamá, Panama; Pacific Cycad Nursery, Kekaha, HI, United States","Taylor Blake, A.S., Departamento de Botánica, Universidad de Panamá, Facultad de Ciencias Naturales, Exactas y Tecnología, Panamá, Panama; Holzman, G., Pacific Cycad Nursery, Kekaha, HI, United States","There are four terrestrial, above-ground stemmed Zamia taxa in Panama, the species delimitations of which have been a matter of controversy or misplacement at one time or the other (Schutzman et. al., 1998; Stevenson, 1993; Taylor, 1999a, b, 2002). All are allopatrically distributed. Two are in western Panama in Chiriquí province. One of these, Z. pseudomonticola, is found in the northwest of the province at altitudes above 1000 m, while the other, Z. fairchildiana, is found in a relatively small patch of forest in southwestern Chiriquí province. The other two taxa are found around the Canal area or farther east. The species described in this paper is found near the Canal area, and the last of the group, Z. elegantissima, occurs north of the Canal area in the province of Colon and also some distance to the east, including part of the Dule or Kuna aboriginal homeland known as Kuna Yala. After 16 years of research on the new taxon, we have decided to describe it as a new species, pointing out its similarity to Z. elegantissima and its distinctness from Z. pseudomonticola and Z . fairchildiana. The two western species are more alike in structure compared with the eastern species, and the latter are more alike between themselves compared to the western taxa. Even so, there are differences in vegetative and reproductive structures to clearly separate each species. There are even differences in the pollinators, these being, in all cases found, species of the weevil genus Rhopalotria and the snubbed-nosed beetle Pharaxonotha. © 2012 The New York Botanical Garden.",Allopatry; Emergent leaves; Hervibory; Leaflets; Pollen cones; Pollinators; Zamia,Article,,Scopus,2-s2.0-84871267706
"Murphy K.D., Rudnicki M.",A physics-based link model for tree vibrations,2012,American Journal of Botany,99,12,,1918,1929,,5,10.3732/ajb.1200141,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875192375&doi=10.3732%2fajb.1200141&partnerID=40&md5=5f8f1ec01f6ae2c8734d8151159c56b7,"Department of Mechanical Engineering, University of Connecticut, Storrs, CT 06269-3139, United States; Department of Natural Resources and the Environment, University of Connecticut, Storrs, CT 06269-3139, United States","Murphy, K.D., Department of Mechanical Engineering, University of Connecticut, Storrs, CT 06269-3139, United States; Rudnicki, M., Department of Natural Resources and the Environment, University of Connecticut, Storrs, CT 06269-3139, United States","Premise of the study: While mahogany (Swietenia macrophylla) is one of the most important forest species in the Amazon region, little is known about its reproductive biology. Knowledge about the nectary structure and dynamics of nectar production of this species represent a key step toward understanding its relationship with pollinators. Methods: Mahogany tree floral buds and flowers in anthesis were collected, fixed, and processed for study by light and transmission and scanning electron microscopy. The chemical composition of nectar and the nectary pigments was also studied. Key results: Both staminate and pistillate flowers have nectaries, which contain a papillose epidermis and stomata. The nectariferous tissue is parenchymatous, with the cell cytoplasm primarily containing mitochondria and plastids. Secretory activity initiates at the beginning of anthesis, which occurs at nightfall. Flowers undergoing anthesis become structurally modified, with starch grains in the plastids disappearing. The number of plastoglobuli in the plastids also increases when nectaries change color from pale yellow to intense red. Pistillate and staminate flowers produce meager nectar rewards. Conclusions: Changes in plastoglobuli number seem to be related to an increase in carotenes and color changes during anthesis. Carotenes can be linked to the protection of the plant against oxidative stress, which results from secretory activities. Nectary color has a limited role as a pollinator attractant. Floral rewards comprise small nectar droplets in both flower types, in addition to a few pollen grains in staminate flowers. These meager rewards are probably adapted to attract small generalist insects. © 2012 Botanical Society of America.",Link model; Modal analysis; Tree vibrati,Article,,Scopus,2-s2.0-84875192375
"Zanella C.M., Janke A., Palma-Silva C., Kaltchuk-Santos E., Pinheiro F.G., Paggi G.M., Soares L.E.S., Goetze M., Büttow M.V., Bered F.","Genetics, evolution and conservation of Bromeliaceae",2012,Genetics and Molecular Biology,35,4 SUPPL.,,1020,1026,,25,10.1590/S1415-47572012000600017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872438659&doi=10.1590%2fS1415-47572012000600017&partnerID=40&md5=8d43bc359b3406154dbbb0ce442d5853,"Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Instituto de Botânica, São Paulo, SP, Brazil; Laboratório de Biologia Molecular e Microrganismos, Universidade Federal de Mato Grosso do Sul, Corumbá, MS, Brazil","Zanella, C.M., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Janke, A., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Palma-Silva, C., Instituto de Botânica, São Paulo, SP, Brazil; Kaltchuk-Santos, E., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Pinheiro, F.G., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Paggi, G.M., Laboratório de Biologia Molecular e Microrganismos, Universidade Federal de Mato Grosso do Sul, Corumbá, MS, Brazil; Soares, L.E.S., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Goetze, M., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Büttow, M.V., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil; Bered, F., Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil","Bromeliaceae is a morphologically distinctive and ecologically diverse family originating in the New World. Three centers of diversity, 58 genera, and about 3,140 bromeliad species are currently recognized. We compiled all of the studies related to the reproductive biology, genetic diversity, and population structure of the Bromeliaceae, and discuss the evolution and conservation of this family. Bromeliads are preferentially pollinated by vertebrates and show marked variation in breeding systems, from predominant inbreeding to predominant outcrossing, as well as constancy in chromosome number (2n = 2x = 50). Autogamous or mixed mating system bromeliads have a high inbreeding coefficient (FIS), while outcrossing species show low FIS. The degree of differentiation among populations (FST) of species ranges from 0.043 to 0.961, which can be influenced by pollen and seed dispersal effects, clonal growth, gene flow rates, and connectivity among populations. The evolutionary history of the Bromeliaceae is poorly known, although some studies have indicated that the family arose in the Guayana Shield roughly 100 Mya. We believe that genetic, cytogenetic, and reproductive data will be essential for diagnosing species status and for assisting conservation programs.",Bromeliads; Cytogenetics; Genetic diversity; Population structure; Reproductive biology,Article,,Scopus,2-s2.0-84872438659
"Madureira H.C., Pereira T.N.S., da Cunha M., Klein D.E.",Histological analysis of pollen-pistil interactions in sour passion fruit plants (Passiflora edulis Sims),2012,Biocell,36,2,,83,90,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871887305&partnerID=40&md5=5ba3739b7b5bfb50d35123bfea843ce4,"Laboratório de Melhoramento Genético Vegetal, Universidade Estadual do Norte Fluminense Darcy Ribeiro, Av. Alberto Lamego 2000 - Horto, 28013-602, Campos dos Goytacazes - RJ, Brazil; Laboratório de Biologia Celular e Tecidual, Universidade Estadual do Norte Fluminense Darcy Ribeiro, Av. Alberto Lamego 2000 - Horto, 28013-602, Campos dos Goytacazes - RJ, Brazil; Laboratório de Anatomia Vegetal, Universidade Federal do Estado do Rio de Janeiro, Rio de Janeiro - RJ, Brazil","Madureira, H.C., Laboratório de Melhoramento Genético Vegetal, Universidade Estadual do Norte Fluminense Darcy Ribeiro, Av. Alberto Lamego 2000 - Horto, 28013-602, Campos dos Goytacazes - RJ, Brazil; Pereira, T.N.S., Laboratório de Melhoramento Genético Vegetal, Universidade Estadual do Norte Fluminense Darcy Ribeiro, Av. Alberto Lamego 2000 - Horto, 28013-602, Campos dos Goytacazes - RJ, Brazil; da Cunha, M., Laboratório de Biologia Celular e Tecidual, Universidade Estadual do Norte Fluminense Darcy Ribeiro, Av. Alberto Lamego 2000 - Horto, 28013-602, Campos dos Goytacazes - RJ, Brazil; Klein, D.E., Laboratório de Anatomia Vegetal, Universidade Federal do Estado do Rio de Janeiro, Rio de Janeiro - RJ, Brazil","The success of sexual plant reproduction is directly influenced by specific interactions between the pollen and pistil. Light, fluorescence and scanning electron microscopy techniques were used to evaluate the steps of pollination in sour passion fruit plants (Passiflora edulis Sims). In the compatible interaction, pollen tubes grow through stigma projections towards the ovary. The pollen grain surface was found to be spheroidal and to consist of heteroreticulate exine with six colpi. Furthermore, analysis in vivo of pollenpistil interactions indicated that stigmas of flowers 24 hours before anthesis are unable to discriminate compatible (genetically unrelated) and incompatible (genetically related) pollen grains. Taken together, these results provide insight into the cellular mechanisms underlying pollination in passion fruit plants.",Flower; Pollen tube; Pollination; Stigma,Article,,Scopus,2-s2.0-84871887305
"Serrano I., Olmedilla A.",Histochemical location of key enzyme activities involved in receptivity and self-incompatibility in the olive tree (Olea europaea L.),2012,Plant Science,197,,,40,49,,13,10.1016/j.plantsci.2012.07.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866278040&doi=10.1016%2fj.plantsci.2012.07.007&partnerID=40&md5=37ca9e574f7dd17bccb6b1b3f066b52e,"Department of Plant Biochemistry, Cell and Molecular Biology, Estación Experimental del Zaidín (CSIC), Profesor Albareda 1, 18008 Granada, Spain","Serrano, I., Department of Plant Biochemistry, Cell and Molecular Biology, Estación Experimental del Zaidín (CSIC), Profesor Albareda 1, 18008 Granada, Spain; Olmedilla, A., Department of Plant Biochemistry, Cell and Molecular Biology, Estación Experimental del Zaidín (CSIC), Profesor Albareda 1, 18008 Granada, Spain","Stigma-surface and style enzymes are important for pollen reception, selection and germination. This report deals with the histochemical location of the activity of four basic types of enzyme involved in these processes in the olive (Olea europaea L.). The detection of peroxidase, esterase and acid-phosphatase activities at the surface of the stigma provided evidence of early receptivity in olive pistils. The stigma maintained its receptivity until the arrival of pollen. Acid-phosphatase activity appeared in the style at the moment of anthesis and continued until the fertilization of the ovule. RNase activity was detected in the extracellular matrix of the styles of flowers just before pollination and became especially evident in pistils after self-pollination. This activity gradually decreased until it practically disappeared in more advanced stages. RNase activity was also detected in pollen tubes growing in pollinated pistils and appeared after in vitro germination in the presence of self-incompatible pistils. These findings suggest that RNases may well be involved in intraspecific pollen rejection in olive flowers. To the best of our knowledge this is the first time that evidence of enzyme activity in stigma receptivity and pollen selection has been described in this species. © 2012 Elsevier Ireland Ltd.",Enzyme activity; GSI; Olea europaea L.; Pollen-pistil interaction; Stigma receptivity,Article,,Scopus,2-s2.0-84866278040
"Schaefer H., Bartholomew B., Boufford D.E.","Indofevillea jiroi (Cucurbitaceae), a new floral oil producing species from northeastern Myanmar",2012,Harvard Papers in Botany,17,2,,323,332,,1,10.3100/025.017.0213,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874469668&doi=10.3100%2f025.017.0213&partnerID=40&md5=1ea588209125dff7471d72b6b688ed0d,"Technische Universität München, Plant Biodiversity Research, Maximus-von-Imhof Forum 2, D-85354 Freising, Germany; California Academy of Sciences, Department of Botany, 55 Music Concourse Drive, San Francisco, CA 94118, United States; Harvard University Herbaria, 22 Divinity Avenue, Cambridge, MA 02138, United States","Schaefer, H., Technische Universität München, Plant Biodiversity Research, Maximus-von-Imhof Forum 2, D-85354 Freising, Germany, Harvard University Herbaria, 22 Divinity Avenue, Cambridge, MA 02138, United States; Bartholomew, B., California Academy of Sciences, Department of Botany, 55 Music Concourse Drive, San Francisco, CA 94118, United States; Boufford, D.E., Harvard University Herbaria, 22 Divinity Avenue, Cambridge, MA 02138, United States","A new species of Indofevillea, based on a single male individual discovered in 2001 in Kachin State, northeastern Myanmar, is described. It differs from the only other species in the genus, I. khasiana, in leaf pubescence and shape, calyx and corolla morphology, and structure of the male inflorescence. A phylogenetic analysis based on the nuclear ribosomal ITS region, two plastid genes (rbcL and matK), one intron (trnL), and two spacer regions (trnL-trnF and rpl20-rps12) confirms the close relationship but genetic distinctness of the two species. The presence of oil producing glands on the inner surface of the corolla segments indicates that the new species is pollinated by oil-collecting bees, presumably of the genus Ctenoplectra. © President and Fellows of Harvard College, 2012.",Burma; Ctenoplectra; floral oil; Kachin state; oil bee pollination,Article,,Scopus,2-s2.0-84874469668
"Rakosy D., Streinzer M., Paulus H.F., Spaethe J.",Floral visual signal increases reproductive success in a sexually deceptive orchid,2012,Arthropod-Plant Interactions,6,4,,671,681,,8,10.1007/s11829-012-9217-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870393720&doi=10.1007%2fs11829-012-9217-0&partnerID=40&md5=5f9b19600aed33007b4daab66e8adf2f,"Department of Evolutionary Biology, University of Vienna, Althanstraße 14, 1090 Vienna, Austria; Department of Behavioral Physiology and Sociobiology, Biozentrum, University of Würzburg, Am Hubland, 97074 Würzburg, Germany","Rakosy, D., Department of Evolutionary Biology, University of Vienna, Althanstraße 14, 1090 Vienna, Austria; Streinzer, M., Department of Evolutionary Biology, University of Vienna, Althanstraße 14, 1090 Vienna, Austria, Department of Behavioral Physiology and Sociobiology, Biozentrum, University of Würzburg, Am Hubland, 97074 Würzburg, Germany; Paulus, H.F., Department of Evolutionary Biology, University of Vienna, Althanstraße 14, 1090 Vienna, Austria; Spaethe, J., Department of Evolutionary Biology, University of Vienna, Althanstraße 14, 1090 Vienna, Austria, Department of Behavioral Physiology and Sociobiology, Biozentrum, University of Würzburg, Am Hubland, 97074 Würzburg, Germany","Sexually deceptive orchids mimic signals emitted by female insects in order to attract mate-searching males. Specific attraction of the targeted pollinator is achieved by sex pheromone mimicry, which constitutes the major attraction channel. In close vicinity of the flower, visual signals may enhance attraction, as was shown recently in the sexually deceptive orchid Ophrys heldreichii. Here, we conducted an in situ manipulation experiment in two populations of O. heldreichii on Crete to investigate whether the presence/absence of the conspicuous pink perianth affects reproductive success in two natural orchid populations. We estimated reproductive success of three treatment groups (with intact, removed and artificial perianth) throughout the flowering period as pollinaria removal (male reproductive success) and massulae deposition (female reproductive success). Reproductive success was significantly increased by the presence of a strong visual signal-the conspicuous perianth-in one study population, however, not in the second, most likely due to the low pollinator abundance in the latter population. This study provides further evidence that the coloured perianth in O. heldreichii is adaptive and thus adds to the olfactory signal to maximise pollinator attraction and reproductive success. © 2012 The Author(s).",Eucera berlandi; Male bees; Ophrys heldreichii; Pollination; Sexual deception,Article,,Scopus,2-s2.0-84870393720
"Lin H., Fan X., Zhou X., Gao J.","Self-interference is reduced in a secondary pollen presentation species, Duperrea pavettifolia (Rubiaceae)",2012,"Flora: Morphology, Distribution, Functional Ecology of Plants",207,12,,895,902,,3,10.1016/j.flora.2012.10.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870415629&doi=10.1016%2fj.flora.2012.10.001&partnerID=40&md5=1390d4c3e7e02758dfb637eadd40543e,"Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Gardens, Chinese Academy of Sciences, Mengla, Yunnan 666303, China","Lin, H., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Gardens, Chinese Academy of Sciences, Mengla, Yunnan 666303, China; Fan, X., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Gardens, Chinese Academy of Sciences, Mengla, Yunnan 666303, China; Zhou, X., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Gardens, Chinese Academy of Sciences, Mengla, Yunnan 666303, China; Gao, J., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Gardens, Chinese Academy of Sciences, Mengla, Yunnan 666303, China","Occurrence of secondary pollen presentation (SPP) is evidenced for Duperrea pavettifolia. For this, self-pollen was presented on the stigma and reduced fertilization was observed in this case. The receptive area located in the furrow of the stigma becomes receptive from the third day of elongation growth. Fruit set upon hand pollination with pollen from other individuals was significantly higher than the results of selfed, bagged, emasculated and control treatments. However there was no difference in pollen tube growth rate between selfed and crossed pollen on a receptive stigma. Hawkmoths and butterflies were effective pollinators for D. pavettifolia, but the visiting frequencies were very low. Stingless bees removed pollen from the unreceptive stigma which had no contribution to reproductive success. High level of outcrossing in D. pavettifolia was demonstrated by molecular analyses using the simple sequence repeats (SSR) method. Although the wild populations of D. pavettifolia are small and with fragmented distribution, the genetic diversity of seedlings was high, with fluctuations among years. Our results indicated that protandry and the visitation of stingless bees reduced the amount of self-pollen on the still unreceptive stigma and self-incompatibility prevented fertilization by un-removed self-pollen. © 2012 Elsevier GmbH.",Duperrea; Genetic diversity; Mating system; Protandry; Rubiacea; Secondary pollen presentation; Self-interference,Article,,Scopus,2-s2.0-84870415629
"Grewling ?., Jackowiak B., Nowak M., Uruska A., Smith M.",Variations and trends of birch pollen seasons during 15 years (1996-2010) in relation to weather conditions in Pozna? (Western Poland),2012,Grana,51,4,,280,292,,16,10.1080/00173134.2012.700727,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871112693&doi=10.1080%2f00173134.2012.700727&partnerID=40&md5=9fc9ac2f79f02eb5dd937d56a65881f3,"Faculty of Biology, Laboratory of Aeropalynology, Adam Mickiewicz University, Umultowska 89, 61-614 Pozna?, Poland; Research Unit Aerobiology and Pollen Information, Department of Oto-Rhino-Laryngology, Medical University of Vienna, Vienna, Austria","Grewling, ?., Faculty of Biology, Laboratory of Aeropalynology, Adam Mickiewicz University, Umultowska 89, 61-614 Pozna?, Poland; Jackowiak, B., Faculty of Biology, Laboratory of Aeropalynology, Adam Mickiewicz University, Umultowska 89, 61-614 Pozna?, Poland; Nowak, M., Faculty of Biology, Laboratory of Aeropalynology, Adam Mickiewicz University, Umultowska 89, 61-614 Pozna?, Poland; Uruska, A., Faculty of Biology, Laboratory of Aeropalynology, Adam Mickiewicz University, Umultowska 89, 61-614 Pozna?, Poland; Smith, M., Research Unit Aerobiology and Pollen Information, Department of Oto-Rhino-Laryngology, Medical University of Vienna, Vienna, Austria","Birch (Betula) pollen seasons were examined in relation to meteorological conditions in Pozna? (1996-2010). Birch pollen grains were collected using a volumetric spore trap. An alternate biennial cycle of birch pollen season intensity was noticed in Pozna?. The main factors influencing birch pollen season intensity were average daily minimum temperatures during the second fortnight of May and the month of June one year before pollination as well as the intensity of the pollen season of the previous year. Most of the pollen grains are recorded during the first week of the season; the number of pollen grains recorded at this time is positively correlated with mean maximum temperature and negatively correlated with daily rainfall. The significant effect of rainfall in reducing the season pollen index was noticed only during weak pollen seasons (season pollen index & mean). In addition, mean daily maximum temperature during the first two weeks of the birch pollen season markedly influences its duration. No significant trends in duration and intensity of the pollen season were recorded, however, a slight tendency towards early pollination was observed (-0.4 days/year, p = 0.310). © 2012 Copyright 2012 Collegium Palynologicum Scandinavicum.",Betula; biennial cycle; climate change; meteorological parameters,Article,,Scopus,2-s2.0-84871112693
"Wang X.-R., Ding G.-J.",Reproductive biology characteristic of Jatropha curcas (Euphorbiaceae),2012,Revista de Biologia Tropical,60,4,,1525,1533,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870281639&partnerID=40&md5=17a577d1ae1d801d9313a03ec0f75568,"College of Forestry, Guizhou University, Guiyang 550025, China","Wang, X.-R., College of Forestry, Guizhou University, Guiyang 550025, China; Ding, G.-J., College of Forestry, Guizhou University, Guiyang 550025, China","Jatropha curcas belongs to family of Euphorbiaceae, and is an important biological tree species for diesel production. The current descriptions of the phenotypic traits for male and female flowers are not comprehensive and there have been no reports about the process of J. curcas from pollen germination on stigma to pollen tubes conducting fertilization after entering the ovary and ovule. To assess this, experiments were undertaken to study the reproductive biology characteristic of J. curcas in Guiyang Guizhou Province, China. Floral structure and pollen germination process were described in detail and the breeding system was determined. The results showed that flower of J. curcas was both unisexual and monoecious, with a flowering phase between April-November. Both female and male flowers have five petals in contorted arrangement and five calyxes in imbricated arrangement. Female flower originated from bisexual flower finally formed unisexual flowers as the stamen ceased growth in different period. The pistil had 3-5 styles, connected at base and separated into 3-5 stigmas on the top. Each stigma had 2-4 lobes. The styles were hollow. The pollen germinated on the surface of the stigma, is then transported via the vascular tissues, which was arranged in bundles, and finally channeled through the micropyle to enter the blastula. The pollen tube was shaped in a long uneven cylinder. The top end of it became swollen and formed a small round hole for the purpose of releasing sperm nuclei while the pollen tube itself was growing and extending. Estimation of out-crossing index and artificial pollination experiments indicated that J. curcas was capable of both self-pollination and cross-pollination. The germination speed of the pollen on the stigma did not differ so much between the one by self-pollination and the one by cross-pollination, and the pollen from the two different sources could both reach the ovary within one day. Both artificial pollination test and out-crossing index have indicated that: J. curcas has both self-pollination and cross-pollination systems.",Artificial pollination; Breeding system; Floral structure; Jatropha curcas; Pollen germinate,Article,,Scopus,2-s2.0-84870281639
"Chen Y., Evans J.D.",Managed pollinator CAP coordinated agricultural project: A national research and extension initiative to reverse pollinator decline: RNAi in treating honey bee diseases,2012,American Bee Journal,152,12,,1171,1173,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874518692&partnerID=40&md5=1bdbca6bd9317dfe068b857f08ec1d2b,"USDA, ARS, Beltsville Bee Research Laboratory, Beltsville, MD 20705, United States","Chen, Y., USDA, ARS, Beltsville Bee Research Laboratory, Beltsville, MD 20705, United States; Evans, J.D., USDA, ARS, Beltsville Bee Research Laboratory, Beltsville, MD 20705, United States","Since its discovery over a decade ago, remarkable progress has been made in unraveling the molecular mechanisms associated with RNAi. Despite great potential for this remarkable process in disease control, many challenges remain', ranging from potential side-effects for the bee hosts to delivery challenges and even counter-counter-attacks by the viral targets. These unsolved problems must be overcome before RNAi is used routinely as a therapeutic agent for diseases. As the pace of new findings and discoveries of applications continues to gain momentum and genomic information of honey bees and critical honey bee pests and pathogens accumulate, we anticipate that RNAi will be an effective and nontoxic therapeutic alternative for the treatment of bee diseases in the future.",,Article,,Scopus,2-s2.0-84874518692
"Bushmann S.L., Drummond F.A., Beers L.A., Groden E.",Wild bumblebee (Bombus) diversity and Nosema (Microsporidia: Nosematidae) infection levels associated with lowbush blueberry (Vaccinium angustifolium) production and commercial bumblebee pollinators,2012,Psyche (New York),,,429398,,,,5,10.1155/2012/429398,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877273540&doi=10.1155%2f2012%2f429398&partnerID=40&md5=6883241803f0f87511220ecd758366fa,"School of Biology and Ecology, University of Maine, 5722 Deering Hall, Orono, ME 04469, United States","Bushmann, S.L., School of Biology and Ecology, University of Maine, 5722 Deering Hall, Orono, ME 04469, United States; Drummond, F.A., School of Biology and Ecology, University of Maine, 5722 Deering Hall, Orono, ME 04469, United States; Beers, L.A., School of Biology and Ecology, University of Maine, 5722 Deering Hall, Orono, ME 04469, United States; Groden, E., School of Biology and Ecology, University of Maine, 5722 Deering Hall, Orono, ME 04469, United States","The primary objective was to determine if the prevalence of Nosema bombi infection is higher for wild bumblebees (Bombus spp.) caught in lowbush blueberry growing areas with a history of commercial bumblebee use than for bumblebees caught in areas without a history of commercial bumblebee use. Additionally, we wished to determine relative Bombus species abundances and diversity in blueberry growing regions. Over two years we caught, identified to species, and dissected 767 bumblebees. Light microscopy revealed overall infection levels of 5.48%. The history of commercial bumblebee use had no relation to infection levels. Bumblebee species diversity and field location had significant relationships to infection (r 2 adjusted = 0.265; species diversity F (1, 22) = 6.848, P = 0.016; field region F (1, 22) = 5.245, P = 0.032). The absence or presence of one species, Bombus terricola, appears to determine the relationship between species diversity and infection. The data show B. terricola decline in sampled regions and almost half of the collected B. terricola were infected with Nosema. The commercial species, B. impatiens, shows an increase in abundance, but with a 6.9% proportion infection. Molecular confirmation of the infecting species was ambiguous, suggesting a need for future clarification of the infecting species. © 2012 Sara L. Bushmann et al.",,Article,Open Access,Scopus,2-s2.0-84877273540
