Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Scheid O.M., Paszkowski J., Potrykus I.",Reversible inactivation of a transgene in Arabidopsis thaliana,1991,MGG Molecular & General Genetics,228,01-Feb,,104,112,,126,10.1007/BF00282454,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025815066&doi=10.1007%2fBF00282454&partnerID=40&md5=409b5806bfe74341c727ef6914df2982,"Institute for Plant Sciences, Federal Institute of Technology, Universitätsstrasse 2, Zürich, CH-8092, Switzerland","Scheid, O.M., Institute for Plant Sciences, Federal Institute of Technology, Universitätsstrasse 2, Zürich, CH-8092, Switzerland; Paszkowski, J., Institute for Plant Sciences, Federal Institute of Technology, Universitätsstrasse 2, Zürich, CH-8092, Switzerland; Potrykus, I., Institute for Plant Sciences, Federal Institute of Technology, Universitätsstrasse 2, Zürich, CH-8092, Switzerland","Fifty percent of Arabidopsis thaliana plants transgenic for a hygromycin resistance gene failed to transmit the resistance phenotype to the progeny. The complete transgene was, however, inherited in all cases according to Mendelian laws as observed by Southern analysis. This discrepancy between genotype and phenotype was the result of a reduced level of transcript in the sensitive transformants. The gene inactivation occurred in plants with multicopy integration of the foreign DNA. No definite correlation was found between gene inactivity and methylation of cytidine residues in the transgene sequence. Explants from several sensitive transformed plants regained a low level of hygromycin resistance on callus induction medium. Subsequent generations obtained by self-pollination were sensitive. In contrast, spontaneous restoration of hygromycin tolerance was observed in seedlings originating from out-crosses with wild-type plants or a different sensitive transformant. A reduction of the copy number was not a prerequisite for spontaneous reactivation. The resistance was often lost again in the next generation. Inactivation and reactivation of the transgene are therefore reversible. © 1991 Springer-Verlag.",Arabidopsis thaliana; Copy number; DNA methylation; Gene inactivation; Transgene stability,Article,,Scopus,2-s2.0-0025815066
"Mehlenbacher S.A., Smith D.C.",Partial self-compatibility in 'Tombul' and 'Montebello' hazelnuts,1991,Euphytica,56,3,,231,236,,18,10.1007/BF00042369,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005230990&doi=10.1007%2fBF00042369&partnerID=40&md5=5a46120b21544e3db63aabb95d4d4108,"Dept. of Horticulture, Oregon State University, 2042 Cordley Hall, Corvallis, 97331-2911, OR, United States","Mehlenbacher, S.A., Dept. of Horticulture, Oregon State University, 2042 Cordley Hall, Corvallis, 97331-2911, OR, United States; Smith, D.C., Dept. of Horticulture, Oregon State University, 2042 Cordley Hall, Corvallis, 97331-2911, OR, United States","Self-pollination of hazelnut (Corylus avellana L.) cultivars in 1988 and 1990 revealed the existence of partial self-compatibility in 'Tombul' and 'Montebello'. Percent cluster set in these cultivars averaged 44 and 20%, respectively, but was less than 10% in 8 other cultivars investigated. Percent cluster set from pollination with 'Segorbe' averaged 62 and 41% in 1988 and 1990, respectively. Self-pollination produced 40% fewer nuts per cluster and twice as many blanks as cross-pollination. All cultivars and selections have an active sporophytic incompatibility system. Evaluation of self-compatibility in seedlings from the cross 'Montebello' × 'Compton' revealed that the partial self-compatibility of the maternal parent was transmitted to some of the progeny. Self-pollination resulted in greater than 10% cluster set in two selections, OSU 41.134 and OSU 43.025, in both years, but only in 1988 in OSU 42.089 and 'Willamette'. Three other selections had very low set in both years. Results of incompatible crosses with standard testers were generally in agreement with those of self-pollination, except that the S2 tester induced greater set on 3 genotypes in 1988 and the S1 tester on 2 genotypes in 1990 than self-pollination. The partial self-compatibility of 'Montebello', OSU 41.134, and OSU 43.025 appears to be due to a failure of their stigmas to prohibit pollen tube growth in incompatible crosses. There is no evidence of a pollen-part mutation in 'Montebello', nor is there evidence that partial self-compatibility is due to the interaction of S-alleles, as 'Barcelona', which has the same alleles as these three genotypes, failed to set nuts in all incompatible crosses. © 1991 Kluwer Academic Publishers.",Corylus avellana; filbert; floral biology; incompatibility; self-fertility,Article,,Scopus,2-s2.0-0005230990
"Douches D.S., Ludlam K., Freyre R.",Isozyme and plastid DNA assessment of pedigrees of nineteenth century potato cultivars,1991,Theoretical and Applied Genetics,82,2,,195,200,,15,10.1007/BF00226213,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000176875&doi=10.1007%2fBF00226213&partnerID=40&md5=d33586362ebab1ae1203220bd85ca2d3,"Department of Crop and Soil Sciences, Michigan State University, East Lansing, 48824, MI, United States","Douches, D.S., Department of Crop and Soil Sciences, Michigan State University, East Lansing, 48824, MI, United States; Ludlam, K., Department of Crop and Soil Sciences, Michigan State University, East Lansing, 48824, MI, United States; Freyre, R., Department of Crop and Soil Sciences, Michigan State University, East Lansing, 48824, MI, United States","Isozyme and ctDNA RFLP patterns were determined for ten historically important potato cultivars (Solanum tuberosum ssp. tuberosuni) in order to relate and confirm their pedigrees. Isozyme polymorphism was detected at 11 of 13 loci examined, whereas only T-type cytoplasm, the predominant ctDNA of S. tuberosum ssp. tuberosum, was observed. Isozyme analysis indicated that potato cultivars previously presumed to be derived from open-pollinated berries of Garnet Chili and Early Rose were in fact the result of hybridizations. In addition, putative pedigrees of Irish Cobbler, White Rose, and Bliss Triumph were not supported. Garnet Chili, the first derivative of Rough Purple Chili, carries allozmyes at Mdh-1 and Pgm-2, which supports the Chilean origin of Rough Purple Chili. The identical ctDNA pattern among the cultivars may indicate a common maternal lineage that traces through Garnet Chili to Rough Purple Chili. The allozyme frequencies estimated from these cultivars provide a base from which subsequent introductions of Solanum species into the ssp. tuberosum gene pool can be assessed. © 1991 Springer-Verlag.",ctDNA; Potato breeding; Solanum tuberosum,Article,,Scopus,2-s2.0-0000176875
"Krueger S.K., Knapp S.J.",Mating systems of Cuphea laminuligera and Cuphea lutea,1991,Theoretical and Applied Genetics,82,2,,221,226,,7,10.1007/BF00226217,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001272018&doi=10.1007%2fBF00226217&partnerID=40&md5=e7bc58475ae23a3b74c6238aa075cba9,"Department of Crop Science, Oregon State University, Corvallis, 97331, OR, United States","Krueger, S.K., Department of Crop Science, Oregon State University, Corvallis, 97331, OR, United States; Knapp, S.J., Department of Crop Science, Oregon State University, Corvallis, 97331, OR, United States","In this paper, the mating systems of experimental populations of C. laminuligera and C. lutea are described. Outcrossing rates (t) were estimated for four populations of C. laminuligera and three populations of C. lutea using allozyme phenotypes of open-pollinated individual plant families. Populations were grown at densities of 1.0 × 1.0 m (low) and 0.04 × 0.3 m (high). Pollen and ovule frequencies and single locus and multilocus outcrossing rates were estimated for each population using the mixed-mating model. Multilocus estimates of t ranged from 0.83 to 0.98 and 1.00 to 1.01 for low and high density populations of C. laminuligera, respectively, and 0.17 to 0.26 and 0.36 to 0.54 for low and high density populations of C. lutea, respectively. C. laminuligera is predominantly allogamous; however, selfing rates as great as 17% were observed for this species. C. lutea is predominantly autogamous, but outcrossing rates as great as 54% were observed for this species. Outcrossing rates increased as density increased within C. lutea populations. © 1991 Springer-Verlag.",Isozymes; Mixed mating model; Outcrossing rate; Plant density,Article,,Scopus,2-s2.0-0001272018
"Jackson J.F., Clarke G.R.",Gene flow in an almond orchard,1991,Theoretical and Applied Genetics,82,2,,169,173,,36,10.1007/BF00226208,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008656947&doi=10.1007%2fBF00226208&partnerID=40&md5=9428ab8a3d0f387293256c6c4cd09624,"Department of Horticulture, Viticulture, and Oenology, Waite Agricultural Research Institute, University of Adelaide, 5064, South Australia, Australia","Jackson, J.F., Department of Horticulture, Viticulture, and Oenology, Waite Agricultural Research Institute, University of Adelaide, 5064, South Australia, Australia; Clarke, G.R., Department of Horticulture, Viticulture, and Oenology, Waite Agricultural Research Institute, University of Adelaide, 5064, South Australia, Australia","Gene flow by pollen between trees is essential for nut set in commercial almond orchards, due to the self-incompatibility of almond cultivars used. A study of gene flow has been carried out in an orchard composed of single rows of a ""pollinating"" cultivar between every double row of the most commercially desirable cultivar, Nonpareil. This ""two-to-one"" planting pattern was repeated throughout the orchard, and several ""pollinating"" cultivars were used in various parts of the orchard in an attempt to provide flowers for cross-pollination with Nonpareil at all stages of flowering of the latter. Using isozyme markers GPI-2, LAP-1, AAT-1, PGM-1, and PGM-2 and three newly-defined isozyme markers for almond - IDH, G6PD, and SDH - it has been shown that the gene flow resulting in nut set is quite restricted, taking place most strongly between neighboring halves of cross-compatibile pairs of trees. Even that half of a tree facing away from the ""pollinating"" tree has significantly less gene flow to it, while the next tree further on has few nuts set by fertilization from the ""pollinating"" tree under consideration. This result is surprising considering the comparatively large distances that the honeybee brought into the orchard in large numbers must travel within the orchard. To explain this apparent paradox and the observation that in most cases only a small proportion (<20%) of flowers set nuts, it is suggested that the honeybee predominantly visits only one cultivar, flying along the row of the cultivar to do so, and that cross-pollination results from accidental or rare visits involving two or more compatible cultivars. © 1991 Springer-Verlag.",Almond orchard; Gene flow; Honeybee; Pollen,Article,,Scopus,2-s2.0-0008656947
Scogin R.,Anthocyanins of the genus Erythrina (Fabaceae),1991,Biochemical Systematics and Ecology,19,4,,329,332,,4,10.1016/0305-1978(91)90022-R,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011294924&doi=10.1016%2f0305-1978%2891%2990022-R&partnerID=40&md5=cb056bd7f612d753c2efc2ab5d954a18,"Rancho Santa Ana Botanic Garden, Claremont, CA 91711, United States","Scogin, R., Rancho Santa Ana Botanic Garden, Claremont, CA 91711, United States",Floral anthocyanins of 21 species of Erythrina consist of glucosides of pelargonidin and cyanidin. No correlation between floral pigments and either taxonomy or class of avian pollinator could be detected. © 1991.,anthocyanins; chemotaxonomy; Erythrina; Fabaceae; pollination ecology,Article,,Scopus,2-s2.0-0011294924
"Haig D., Westoby M.","Seed size, pollination costs and angiosperm success",1991,Evolutionary Ecology,5,3,,231,247,,34,10.1007/BF02214230,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026313569&doi=10.1007%2fBF02214230&partnerID=40&md5=a990407fb6f432536151eeb1838f93ac,"Department of Plant Sciences, University of Oxford, South Parks Road, Oxford, OX1 3RA, United Kingdom; School of Biological Sciences, Macquarie University, 2109, New South Wales, Australia","Haig, D., Department of Plant Sciences, University of Oxford, South Parks Road, Oxford, OX1 3RA, United Kingdom; Westoby, M., School of Biological Sciences, Macquarie University, 2109, New South Wales, Australia","Seed plants capture pollen before seeds are dispersed and abort unpollinated ovules. As a result, each seed is associated with an accessory cost that represents the costs of pollen capture and the costs of aborted ovules. Accessory costs may explain the minimum seed size among species, because these costs are likely to comprise a greater proportion of total reproductive allocation in species with smaller seeds. For very small propagules, the costs of pollination may not be worth the benefits, perhaps explaining the persistence of pteridophytic reproduction at small propagule sizes. The smallest angiosperm seeds are much smaller than the smallest gymnosperm seeds, both in the fossil record and in the modern flora. This suggests that angiosperms can produce pollinated ovules more cheaply than gymnosperms. Pollination becomes less efficient as a species decreases in abundance, and this loss of efficiency is greater for species with a higher accessory cost per seed. We propose that the greater reproductive efficiency of angiosperms when rare can explain why angiosperm-dominated floras were more speciose than the gymnosperm-dominated floras they replaced. © 1991 Chapman and Hall Ltd.",Angiosperms; pollination; seed size,Article,,Scopus,2-s2.0-0026313569
"Shmida A., Kadmon R.",Within-plant patchiness in nectar standing crop in Anchusa strigosa,1991,Vegetatio,94,2,,95,99,,14,10.1007/BF00032623,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026266639&doi=10.1007%2fBF00032623&partnerID=40&md5=7e5ca11bdba1df4c665bb70f5ee590c6,"Institute of Advanced Studies, The Hebrew University of Jerusalem, Jerusalem, 91904, Israel; Department of Botany, Institute of Life-Sciences, The Hebrew University, Jerusalem, 91904, Israel","Shmida, A., Institute of Advanced Studies, The Hebrew University of Jerusalem, Jerusalem, 91904, Israel; Kadmon, R., Department of Botany, Institute of Life-Sciences, The Hebrew University, Jerusalem, 91904, Israel","Patterns of variation in nectar standing crop were investigated in Anchusa strigosa. Analysis of the data indicates that nectar volumes of neighboring flowers were positively correlated, and that volume of nectar per flower varied significantly between different hours of the same day, between individual plants, and between pairs of neighboring flowers on the same plant. Most of the explained variation was accounted for by differences between pairs of neighboring flowers on the same plant, indicating that nectar was patchily distributed within individual plants. The implications of these results to pollinator foraging behavior are discussed. © 1991 Kluwer Academic Publishers.",Nectar standing crop; Patchiness; Pollinator foraging behavior,Article,,Scopus,2-s2.0-0026266639
"Williams E.G., Rouse J.L., Kaul V., Knox R.B.","Reproductive timetable for the tropical Vireya rhododendron, R. Macgregoriae",1991,Sexual Plant Reproduction,4,3,,155,165,,3,10.1007/BF00189999,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013670245&doi=10.1007%2fBF00189999&partnerID=40&md5=bdbeb39e25e2bd19ca2f4390193c0c6c,"Department of Botany, University of Georgia, Athens, 30602, GA, United States; School of Physics, University of Melbourne, Parkville, 3052, Victoria, Australia; Horticultural Research Institute, DARA, Knoxfield, 3180, Victoria, Australia; School of Botany, University of Melbourne, Parkville, 3052, Victoria, Australia","Williams, E.G., Department of Botany, University of Georgia, Athens, 30602, GA, United States; Rouse, J.L., School of Physics, University of Melbourne, Parkville, 3052, Victoria, Australia; Kaul, V., Horticultural Research Institute, DARA, Knoxfield, 3180, Victoria, Australia; Knox, R.B., School of Botany, University of Melbourne, Parkville, 3052, Victoria, Australia","The reproductive development of Rhododendron macgregoriae F.v.M., Section Vireya (Ericaceae) has been followed from 10 days before anthesis to the production of mature germinable seeds about 145 days after anthesis. The species is self-compatible but shows both protandry and physical separation of pollen from the receptive stigma. Pollen is mature and viable from shortly before anthesis until the corolla and attached anthers abscise some 9-12 days after the flowers open. Spontaneous dehiscence, however, occurs mostly in the first few days after opening. The stigma becomes receptive 6-7 days after anthesis, and nectar is produced at this time. Female gametophytes are not mature until about 10 days after anthesis. Fertilization occurs about 6-7 days after pollination, and although the endosperm commences development immediately, development of the embryo proper does not begin until some 40-45 days later. Pollinations made with fresh pollen between 5 and 14 days after anthesis were successful, but those made on dry stigmas in the first 4 days after anthesis, or on senescing pistils 21 days after anthesis, gave little or no seed set. In nature, autogamy is probably uncommon, the majority of pollinations are likely to be geitonogamous, but there is considerable potential for outcrossing. © 1991 Springer-Verlag.",Breeding system; Fertilization; Floral development; Pollination; Rhododendron; Seed production,Article,,Scopus,2-s2.0-0013670245
"Zhang J.-S., Yang Z.-H., Tsao T.H.",The occurrence of estrogens in relation to reproductive processes in flowering plants,1991,Sexual Plant Reproduction,4,3,,193,196,,14,10.1007/BF00190004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001490692&doi=10.1007%2fBF00190004&partnerID=40&md5=f3b5d3ea65c9c58326b13dbda42a1475,"Department of Biology, Peking University, Beijing, 100871, China","Zhang, J.-S., Department of Biology, Peking University, Beijing, 100871, China; Yang, Z.-H., Department of Biology, Peking University, Beijing, 100871, China; Tsao, T.H., Department of Biology, Peking University, Beijing, 100871, China","Estrogens, a group of steroidal sex hormones, were determined in pollen, styles or whole pistils using a highly sensitive and specific radioimmunoassay (RIA) and found to be present at levels between 10-11 and 10-10 g/g FW. In the style of Liliun davidii Duch., the levels of total estrogen decreased after self-pollination of the open flower. After bud pollination, which partly overcame incompatibility, the levels of both estradiol and total estrogen increased. The levels of estradiol and total estrogen in the pistils of Brassica pekinensis Rupr. increased after compatible pollination during the first 3 days following pollination and decreased thereafter when the data were expressed on a FW basis. These results suggest that estrogens are to some extent associated with the reproductive processes. © 1991 Springer-Verlag.",Brassica; Estradiol; Estrogens; Lilium; Pollination; Radioimmunoassay,Article,,Scopus,2-s2.0-0001490692
"Demeke T., Hughes H.G.",Germination and storage of pollen of Phytolacca dodecandra L. (endod),1991,Annals of Botany,68,1,,13,15,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006218203&partnerID=40&md5=7dd72dcbe501876da3f232ecd4605179,"Department of Horticulture, Colorado State University, Fort Collins, CO 80523, United States","Demeke, T., Department of Horticulture, Colorado State University, Fort Collins, CO 80523, United States; Hughes, H.G., Department of Horticulture, Colorado State University, Fort Collins, CO 80523, United States","The effect of sucrose, H2BO3, KNO3, Ca(NO2)2.4H2O and MgSO4. 7H2O on pollen germination of Phytolacca dodecandra L. (endod) in a liquid medium was investigated. Sucrose and H3BO3 were critical to pollen germination. A concentration of 10% sucrose and 161.8 ?m H2BO3 gave over 70% germination. The germination of pollen was not enhanced by Ca(NO3)2.4H2O, KNO3 and MgSO4.7H2O. Endod pollen was dehydrated over CaCl2 and stored in gelatin capsules in cryogenic vials at -175 °C, 1±1 °C and 24±2 °C. The pollen moisture content at collection was approx. 7.8% (f. wt basis) and dehydration over CaCl2 reduced it to about 1.4%. Pollen stored at 1±1 °C and -175 °C maintained viability for over 6 months. Pollen stored at room temperature lost viability within 4 weeks of storage. Pollination with cryopreserved pollen resulted in normal fruit set. © 1991 Annals of Botany Company.",Endod; Phytolacca dodecandra; Pollen germination; Pollen storage,Article,,Scopus,2-s2.0-0006218203
"Altman D.W., Stelly D.M., Mitten D.M.",Quantitative trait variation in phenotypically normal regenerants of cotton,1991,In Vitro Cellular & Developmental Biology - Plant,27,3,,132,138,,11,10.1007/BF02632196,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001496830&doi=10.1007%2fBF02632196&partnerID=40&md5=f696f446341e56b8ecbfe9f3bba2d5ba,"USDA-ARS, Crop Germplasm Research, College Station, Texas, United States; Department of Soil and Crop Sciences and Faculty of Genetics, Texas A and M University, College Station, Texas, United States; Calgene, Davis, California, United States","Altman, D.W., USDA-ARS, Crop Germplasm Research, College Station, Texas, United States, Department of Soil and Crop Sciences and Faculty of Genetics, Texas A and M University, College Station, Texas, United States; Stelly, D.M., Department of Soil and Crop Sciences and Faculty of Genetics, Texas A and M University, College Station, Texas, United States; Mitten, D.M., Calgene, Davis, California, United States","Somaclonal variation for quantitative traits could affect the practical utilization of regenerants in cotton improvement. Three groups of experimental lines were derived to analyze variation, including one control group from the explant-source cultivar and two groups of R 3 somaclones from different R 0's (R 0 = initial regenerant) free of observable chromosomal rearrangements. A three-environment field trial was conducted to evaluate group means, genetic variance, and line performance. Mean seedcotton yields of the somaclonal groups were reduced by 21 and 26% relative to the Coker 310 standard at two locations, but lint percentage and certain fiber properties were improved. Group-by-environment interactions were significant (P&lt;0.05) for 10 of the 12 measured traits. Genetic variance tended to decrease in the somaclones, plant height being an exception. Line performance of the somaclones indicated that 50-boll weight, seed index, and fiber length did not reach the Coker 310 group means. These data suggest that genetic gain will be improved if regenerants of cotton are self-pollinated and the progenies evaluated for quantitative traits before crossing somaclones with the explantsource cultivar or other elite germplasm. © 1991 Tissue Culture Association.",cotton; epigenetic; Gossypium hirsutum; quantitative genetics; regeneration; somaclonal variation,Article,,Scopus,2-s2.0-0001496830
"Yan H., Yang H.-y., Jensen W.A.",Ultrastructure of the micropyle and its relationship to pollen tube growth and synergid degeneration in sunflower,1991,Sexual Plant Reproduction,4,3,,166,175,,17,10.1007/BF00190000,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012108295&doi=10.1007%2fBF00190000&partnerID=40&md5=a220c209c695c03c5a929447d018e621,"Department of Biology, Wuhan University, Wuhan, 430072, China; College of Biological Sciences, The Ohio State University, 484 West 12th Avenue, Columbus, 43210, OH, United States","Yan, H., Department of Biology, Wuhan University, Wuhan, 430072, China; Yang, H.-y., Department of Biology, Wuhan University, Wuhan, 430072, China; Jensen, W.A., College of Biological Sciences, The Ohio State University, 484 West 12th Avenue, Columbus, 43210, OH, United States","Ultrastructural studies made on the micropyle of sunflower before and after pollination resulted in the following observations. (1) The micropyle is closed instead of a hole or canal. The inner epidermis of the integument on both sides of the micropyle is in close contact at the apex of the ovule. The boundary between the two sides consists of two layers of epidermal cuticle. (2) The micropyle contains a transmitting tissue. The micropyle is composed of an intercellular matrix produced by the epidermal cells of the integument. (3) The micropyle is asymmetrical, and is much wider on the side proximal to the funicle. On the funicle side the cells adjacent to the micropyle are similar to those of the transmitting tissue: they have large amounts of intercellular matrix and contain abundant dictyosomes, rough ER, and starch grains, and provide an appropriate environment for growth of the pollen tubes. The cells distal to the funicle are rich in rough ER and lipid bodies; they lack large intercellular spaces. (4) The micropyle is variable in the axial direction, i.e., it is much larger and more asymmetric at the level distal to the embryo sac than at a level close to the embryo sac. After pollination, one to four pollen tubes are seen in a micropyle. During their passage through the micropyle, most pollen tubes are restricted to the side proximal to the funicle. There is a greater tendency (81%) for the degenerate synergid to be located toward the funicle, i.e., at the same side as the pollen tube pathway. The data indicate a close relationship between micropyle organization, orientation of pollen tube growth, and synergid degeneration. © 1991 Springer-Verlag.",Helianthus annuus; Micropyle; Pollen tube; Synergid degeneration; Ultrastructure,Article,,Scopus,2-s2.0-0012108295
Lima S.L.,"Energy, predators and the behavior of feeding hummingbirds",1991,Evolutionary Ecology,5,3,,220,230,,28,10.1007/BF02214229,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026312742&doi=10.1007%2fBF02214229&partnerID=40&md5=0622f8f4e5ddcbc1b752b33e28b28ef4,"Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, 85721, Arizona, United States","Lima, S.L., Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, 85721, Arizona, United States","Current evidence suggests that many animals trade off energy gain against the risk of predation while feeding. In contrast, energetic considerations alone have proven successful in explaining and predicting the behaviour of feeding hummingbirds. This success may reflect the relative lack of natural predation on hummingbirds, but this study suggests that it may additionally reflect the lack of studies taking a predation perspective. In particular, when Anna's hummingbirds (Calypte anna) are faced with an obstructed view of their surroundings, they engage in behaviour suggestive of anti-predatory vigilance. In doing so, they voluntarily reduce their rate of energy intake. These birds also forgo better feeding opportunities that occur close to the ground, where observations suggest they are wary of opportunistic predators such as roadrunners (Geococcys californianus). While energy-based concepts will remain useful in the study of hummingbird feeding behaviour, the lack of predation on these birds should not be equated with an insensitivity to the risk of predation. This realization may lead to further insights into hummingbird-plant interactions, and hummingbird biology in general. © 1991 Chapman and Hall Ltd.",Foraging behaviour; hummingbirds; plant-pollinator interactions; predation risk,Article,,Scopus,2-s2.0-0026312742
"Becwar M.R., Blush T.D., Brown D.W., Chesick E.E.",Multiple paternal genotypes in embryogenic tissue derived from individual immature loblolly pine seeds,1991,"Plant Cell, Tissue and Organ Culture",26,1,,37,44,,20,10.1007/BF00116608,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002442027&doi=10.1007%2fBF00116608&partnerID=40&md5=a1e1f4eb6dba81e3116252d60b426d90,"Westvaco Corp., P.O. Box 1950, Summerville, 29484, SC, United States","Becwar, M.R., Westvaco Corp., P.O. Box 1950, Summerville, 29484, SC, United States; Blush, T.D., Westvaco Corp., P.O. Box 1950, Summerville, 29484, SC, United States; Brown, D.W., Westvaco Corp., P.O. Box 1950, Summerville, 29484, SC, United States; Chesick, E.E., Westvaco Corp., P.O. Box 1950, Summerville, 29484, SC, United States","Pine embryogenic tissue derived from immature zygotic embryos may consist of multiple genotypes due to simple polyembryony. To test this hypothesis, megagametophytes with intact zygotic embryos were cultured from immature loblolly pine (Pinus taeda L.) seeds of clone WV42 control pollinated with a 1:1:1 pollen mix of clones WV44, WV47, and WV48. Each pollen parent contained a marker allele at one or more of the following loci: aconitase, malic dehydrogenase, 6-phosphogluconate dehydrogenase, and shikimate dehydrogenase, allowing determination of the paternal parent. After two to four weeks in culture, embryogenic tissue derived from zygotic embryos extruded from megagametophytes was separated into individual embryos and sectors of embryogenic tissue. The paternal genotype of each resulting cell line was determined by starch gel electrophoresis. Three of thirty-six explants produced multiple cell lines with genotypic differences among the cell lines within each explant. Our results unequivocally show that it is possible to initiate embryogenic tissue from more than one zygotic embryo of a loblolly pine seed and that the resulting cell lines may be genetically different. © 1991 Kluwer Academic Publishers.",conifer; genotype; isozyme; Pinus; somatic embryogenesis,Article,,Scopus,2-s2.0-0002442027
"Wells M.S., Lloyd D.G.","Dichogamy, gender variation and bet-hedging in Pseudowintera colorata",1991,Evolutionary Ecology,5,3,,310,326,,25,10.1007/BF02214235,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026291306&doi=10.1007%2fBF02214235&partnerID=40&md5=3f31e2118606fc9f4700e382f81d2acf,"Department of Zoology, University of Canterbury, Private Bag, Christchurch, New Zealand; Department of Plant and Microbial Sciences, University of Canterbury, Private Bag, Christchurch, New Zealand","Wells, M.S., Department of Zoology, University of Canterbury, Private Bag, Christchurch, New Zealand; Lloyd, D.G., Department of Plant and Microbial Sciences, University of Canterbury, Private Bag, Christchurch, New Zealand","Temporal patterns of variability in the longevity of the male and female phases of individual flowers and in the gender expression of plants of a dichogamous New Zealand tree, Pseudowintera colorata (Winteraceae), were documented in field studies. Two measures for the duration of phases in a dichogamous flower are distinguished; the nominal phases based on morphological features of the flower, and the effective phases reflecting the duration of their functions. Flower and phase longevity and phenotypic gender varied considerably throughout the season and among individuals. Temporal variability in phenotypic gender was loosely synchronized among the 12 plants sampled. Three effects of an environmental factor (temperature) were noted. First, increased temperatures shortened the duration of the female phase but had no effect on the duration of the male phase. Second, pollination frequency was positively correlated with temperature. These results indirectly suggest that increased pollination may shorten the duration of the female phase. Third, average population maleness, measured as the proportion of open flowers in the population on a given day which were in the male phase, was positively correlated with temperature. It is postulated that temperature indirectly influences temporal patterns of gender expression in the population through its differential effects on the longevity of the male and female phases in individual flowers. A theoretical model of bet-hedging shows that, if the direction of an environmental effect on the proportions of the sexual phases is irreversible, selection favours asynchronous dichogamy and reduces the temporal variability as much as possible. If the direction of the response is reversible, heterodichogamy is favoured. © 1991 Chapman and Hall Ltd.",Bet-hedging; dichogamy; environmental factors; flowering; gender; Pseudowintera; Winteraceae,Article,,Scopus,2-s2.0-0026291306
"Sotak R.J., Sommer H.E., Merkle S.A.",Relation of the developmental stage of zygotic embryos of yellow-poplar to their somatic embryogenic potential,1991,Plant Cell Reports,10,4,,175,178,,10,10.1007/BF00234289,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010383192&doi=10.1007%2fBF00234289&partnerID=40&md5=f2cfe46c9a58995b331d0b9eb1947128,"School of Forest Resources, University of Georgia, Athens, 30602, GA, United States","Sotak, R.J., School of Forest Resources, University of Georgia, Athens, 30602, GA, United States; Sommer, H.E., School of Forest Resources, University of Georgia, Athens, 30602, GA, United States; Merkle, S.A., School of Forest Resources, University of Georgia, Athens, 30602, GA, United States","The goal of the study was to characterize the optimal developmental stage of zygotic embryo expiants of the hardwood forest tree species yellow-poplar (Liriodendron tulipifera L.) for the initiation of embryogenic cultures, using morphological measurements and polypeptide profiles of the embryos. Developing zygotic embryos from seeds of six full-sib families, collected every two weeks from 4 weeks postpollination until seed maturity (18 weeks postpollination) were divided into 2 subsamples for each collection date. One group was used to initiate tissue cultures. Embryos in the other group were measured (total length, cotyledon length and hypocotyl thickness) and soluble polypeptide profiles of the embryos were analyzed by SDS-polyacrylamide gel electrophoresis. Potential of an expiant to produce an embryogenic culture peaked during the eighth week following pollination, with an average of 28% of the expiants producing proembryogenic masses, and declined to near zero for mature zygotic embryos. The maximum embryogenic potential corresponded to the globular stage of embryo developmet. Soluble protein profiles of zygotic embryos from 5 sampling dates indicated that decline in embryogenic potential appeared to parallel an increase in the level of a polypeptide of approximately 55 kDa, possibly a storage protein. © 1991 Springer-Verlag.",,Article,,Scopus,2-s2.0-0010383192
