Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Jin B., Wang L., Wang J., Teng N.-J., He X.-D., Mu X.-J., Wang Y.-L.",The structure and roles of sterile flowers in Viburnum macrocephalum f. keteleeri (Adoxaceae),2010,Plant Biology,12,6,,853,862,,18,10.1111/j.1438-8677.2009.00298.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952199843&doi=10.1111%2fj.1438-8677.2009.00298.x&partnerID=40&md5=2b6266faa94383650779c0163251dd44,"College of Horticulture and Plant Protection, Yangzhou University, Yangzhou, China; College of Horticulture, Nanjing Agricultural University, Nanjing, China; Key Laboratory of Photosynthesis and Environmental Molecular Physiology, Institute of Botany, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Crop Genetics and Physiology of Jiangsu Province, Yangzhou University, Yangzhou, China","Jin, B., College of Horticulture and Plant Protection, Yangzhou University, Yangzhou, China, Key Laboratory of Crop Genetics and Physiology of Jiangsu Province, Yangzhou University, Yangzhou, China; Wang, L., College of Horticulture and Plant Protection, Yangzhou University, Yangzhou, China, Key Laboratory of Photosynthesis and Environmental Molecular Physiology, Institute of Botany, Chinese Academy of Sciences, Beijing, China; Wang, J., College of Horticulture and Plant Protection, Yangzhou University, Yangzhou, China; Teng, N.-J., College of Horticulture, Nanjing Agricultural University, Nanjing, China, Key Laboratory of Photosynthesis and Environmental Molecular Physiology, Institute of Botany, Chinese Academy of Sciences, Beijing, China; He, X.-D., College of Horticulture and Plant Protection, Yangzhou University, Yangzhou, China; Mu, X.-J., Key Laboratory of Photosynthesis and Environmental Molecular Physiology, Institute of Botany, Chinese Academy of Sciences, Beijing, China; Wang, Y.-L., Key Laboratory of Crop Genetics and Physiology of Jiangsu Province, Yangzhou University, Yangzhou, China","The formation and ecological roles of sterile flowers in flowering plants are interesting issues in floral biology and evolution. Here, we investigated the morphological and anatomical characteristics of both fertile and sterile flowers of Viburnum macrocephalum f. keteleeri, a self-incompatible and insect-pollinated shrub, during different developmental stages of flowers. In addition, pollinator visitation rates and fruit set were determined in intact inflorescences and those with sterile flowers removed. The results indicate that sterile and fertile flowers were developmentally similar during early developmental stages, and that development of the flower types diverged about 15days before flowering. In addition, pollinator visitation rates, number of pollen grains on stigmas and fruit set were significantly higher in inflorescences with sterile flowers than those without sterile flowers. The results suggest that sterile flowers of this species evolved from fertile flowers under long-term selective pressure, and play a crucial role in enhancing reproductive success through effectively attracting pollinators to the plant and thus enhancing fruit set. © 2009 German Botanical Society and The Royal Botanical Society of the Netherlands.",Fruit set; Pollinator attraction; Reproductive success; Sterile flowers; Visitation rate,Article,,Scopus,2-s2.0-79952199843
Basavarajappa S.,"Nesting plants of dwarf honeybee, Apis florea F. under tropical conditions of Karnataka, India",2010,Animal Biology,60,4,,437,447,,,10.1163/157075610X523305,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649363856&doi=10.1163%2f157075610X523305&partnerID=40&md5=08a0b0f0b28d240446620a4885e7bdb1,"Department of Studies in Zoology, University of Mysore, Manasagangotri, Mysore-570 006, India","Basavarajappa, S., Department of Studies in Zoology, University of Mysore, Manasagangotri, Mysore-570 006, India","The study was conducted to record the nesting plants of dwarf honeybee, Apis florea at different habitats under tropical conditions of Karnataka, India during 2007-2008. The data revealed that, 13 genera belonging to nine trees (8 families) and four shrubs (4 families) provided the nesting platform to A. florea. The density, abundance, and frequency of nesting plants varied considerably. While Pongamia pinnata was selected frequently among the trees, Bouganvillea sp. was preferred among the shrubs for nesting. There was a significant variation (X2 = 18.25; P&lt;0.05) among the tree and shrub species selected for nesting by A. florea in different habitats. Further, thin to medium (2-4 inch dia.) sized limbs, often interspersed thickly at different elevations in trees and shrubby plants were found suitable for the construction of colonies. The combs were found at the peripheral and middle regions of thickly interspersed canopy in trees and shrubs respectively, possibly to ensure withstanding the comb weight, protecting the comb from wind blow, and avoiding predation and hunting. Thus, it appears that A. florea adopts elite strategy to safeguard its colonies from certain ecological and biological impediments in the wild by choosing plants with thick interspersed limbs covered with thick canopy. In view of its role as an important pollinating agent of many crops, the preservation of the commonly chosen nesting plants becomes all the more important for conservation of A. florea. © 2010 Koninklijke Brill NV, Leiden.",A. florea; India; nesting trees; tropical conditions,Article,,Scopus,2-s2.0-78649363856
"Lander T.A., Boshier D.H., Harris S.A.","Fragmented but not isolated: Contribution of single trees, small patches and long-distance pollen flow to genetic connectivity for Gomortega keule, an endangered Chilean tree",2010,Biological Conservation,143,11,,2583,2590,,42,10.1016/j.biocon.2010.06.028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956877679&doi=10.1016%2fj.biocon.2010.06.028&partnerID=40&md5=da299ee5adf4ec073833f5378c511ca6,"Department of Plant Sciences, University of Oxford, South Parks Road, Oxford OX1 3RB, United Kingdom","Lander, T.A., Department of Plant Sciences, University of Oxford, South Parks Road, Oxford OX1 3RB, United Kingdom; Boshier, D.H., Department of Plant Sciences, University of Oxford, South Parks Road, Oxford OX1 3RB, United Kingdom; Harris, S.A., Department of Plant Sciences, University of Oxford, South Parks Road, Oxford OX1 3RB, United Kingdom","Habitat fragmentation is a major threat to species survival worldwide due to genetic isolation, inbreeding depression, genetic drift and loss of adaptive potential. However the data on how gene-flow changes following habitat fragmentation is contradictory. If there is significant gene-flow between spatially isolated populations then limited conservation resources could be directed away from projects to 'establish genetic connectivity' and used to address other consequences of habitat fragmentation.This research focused on an endangered tree species Gomortega keule (Gomortegaceae) in a fragmented landscape in the Central Chile Biodiversity Hotspot and addressed three questions: (1) How far does pollen move between pollen donors and seed trees and what is the shape of the dispersal curve? (2) Do insect pollinators travel outside of forest patches? (3) Do small populations and single trees contribute to genetic connectivity across the landscape?Paternity analysis results show that G. keule's insect pollinators travel outside of forest patches, over distances of 6. km, beyond the scale of population fragmentation or genetic structure. Pollen moved from small sites and single trees into large sites, as well as in the other direction, indicating these sites play a key role as functioning elements of the wider population and as stepping stones between sites. Fragmentation at the scale investigated has not led to genetic isolation, thus genetic connectivity per se is not a conservation priority. Other consequences of land-use change, specifically continuing habitat loss and population reduction, still threaten the survival of the species. © 2010 Elsevier Ltd.",Fragmentation; Gomortega.; Isolation; Landscape connectivity; Pollination,Article,,Scopus,2-s2.0-77956877679
"Gómez J.M., Perfecttiy F.",Evolution of complex traits: The case of erysimum corolla shape,2010,International Journal of Plant Sciences,171,9,,987,998,,28,10.1086/656475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650165972&doi=10.1086%2f656475&partnerID=40&md5=c93ae370d0c40345a9d6c24495ee6d37,"Department of Ecology, University of Granada, E-18071 Granada, Spain; Department of Genetics, University of Granada, E-18071 Granada, Spain","Gómez, J.M., Department of Ecology, University of Granada, E-18071 Granada, Spain; Perfecttiy, F., Department of Genetics, University of Granada, E-18071 Granada, Spain","The evolution of flower shape has attracted the attention of biologists for at least two hundred years. Although much information is accumulating on the genetic architecture of flower shape, information on its adaptive significance is much scarcer. Using geometric morphometrics, we have explored the microevolution of corolla shape in Erysimum mediohispanicum during the past decade.We have found that, by contrast with conventional wisdom, corolla shape shows great variation even between co-occurring individuals. This variation can have strong fitness consequences, with reproductive success being associated with specific corolla shapes. Corolla shape seems to act in E. mediohispanicum as an honest signal, since it is associated with reward (nectar and pollen) and determines the preference pattern of important pollinators. Finally, since pollinator fauna varies geographically in this generalist plant species, we have detected a geographic mosaic of selection on E. mediohispanicum corolla shape in southeastern Spain that has resulted in a pattern of local adaptation.We hope that this review will encourage other evolutionary biologists to explore corolla shape microevolution, helping to unravel Darwin's ""abominable mystery"". © 2010 by The University of Chicago.",Corolla shape; Erysimum mediohispanicum; Geographic mosaic of selection; Local adaptation; Pollinator-mediated selection,Article,,Scopus,2-s2.0-78650165972
"Elle E., Gillespie S., Guindre-Parker S., Parachnowitsch A.L.","Variation in the timing of autonomous selfing among populations that differ in flower size, time to reproductive maturity, and climate",2010,American Journal of Botany,97,11,,1894,1902,,19,10.3732/ajb.1000223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249253018&doi=10.3732%2fajb.1000223&partnerID=40&md5=51cb859fef038ef1efa6588a1c3ae559,"Evolutionary and Behavioural Ecology Research Group, Department of Biological Sciences, Simon Fraser University, Burnaby, BC V5A 1S6, Canada; Department of Plant, Soil, and Insect Science, University of Massachusetts, Amherst, MA, 01003, United States; Department of Biological Sciences, University of Windsor, Windsor, ON, N9B 3P4, Canada; Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY, 14853, United States","Elle, E., Evolutionary and Behavioural Ecology Research Group, Department of Biological Sciences, Simon Fraser University, Burnaby, BC V5A 1S6, Canada; Gillespie, S., Department of Plant, Soil, and Insect Science, University of Massachusetts, Amherst, MA, 01003, United States; Guindre-Parker, S., Department of Biological Sciences, University of Windsor, Windsor, ON, N9B 3P4, Canada; Parachnowitsch, A.L., Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY, 14853, United States","Premise of the study: Early reproductive maturity is common in dry and ephemeral habitats and often associated with smaller flowers with increased potential for within-flower (autonomous) self-pollination. We investigated whether populations from locations that differ in moisture availability, known to vary for whole-plant development rate, also varied in the timing of autonomous selfing. This timing is of interest because the modes of selfing (prior, competing, and delayed) have different fitness consequences. Methods: We measured timing of anther dehiscence, stigma receptivity, and herkogamy under pollinator-free conditions for plants from three populations of Collinsia parvifl ora that differed in annual precipitation, flower size, and time to sexual maturity. Using a manipulative experiment, we determined potential seed production via prior, competing, and delayed autonomous selfing for each population. Key results: Stigma receptivity, anther dehiscence, and selfing ability covaried with whole-plant development and climate. Plants from the driest site, which reached sexual maturity earliest, had receptive stigmas and dehiscent anthers in bud. Most seeds were produced via prior selfing. The population from the wettest site with slowest development was not receptive until after flowers opened. Although competing selfing was possible, all selfing was delayed. The intermediate population was between these extremes, with significant contributions from both competing and delayed selfing. Conclusions: Our results demonstrate that within-species variation in the timing of selfing occurs and is related to both environmental conditions and whole-plant development rates. We suggest that, if these results can be generalized to other species, mating systems may evolve in response to ongoing climatic change. © 2010 Botanical Society of America.",Climate; Collinsia parviflora; Delayed selfing; Flower morphology; Phenology; Plantaginaceae; Prior selfing,Article,,Scopus,2-s2.0-78249253018
"Mommaerts V., Put K., Vandeven J., Jans K., Sterk G., Hoffmann L., Smagghe G.",Development of a new dispenser for microbiological control agents and evaluation of dissemination by bumblebees in greenhouse strawberries,2010,Pest Management Science,66,11,,1199,1207,,9,10.1002/ps.1995,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958449107&doi=10.1002%2fps.1995&partnerID=40&md5=c7b6e52cef03afd60224314e3a1d47e7,"Laboratory of Cellular Genetics, Department of Biology, Free University of Brussels, Brussels, Belgium; Biobest NV, Westerlo, Belgium; Department of Environment and Agro-biotechnologies (EVA), Centre de Recherche Public-Gabriel Lippmann, Luxembourg; Laboratory of Agrozoology, Department of Crop Protection, Ghent University, Ghent, Belgium","Mommaerts, V., Laboratory of Cellular Genetics, Department of Biology, Free University of Brussels, Brussels, Belgium; Put, K., Biobest NV, Westerlo, Belgium; Vandeven, J., Laboratory of Cellular Genetics, Department of Biology, Free University of Brussels, Brussels, Belgium; Jans, K., Biobest NV, Westerlo, Belgium; Sterk, G., Biobest NV, Westerlo, Belgium; Hoffmann, L., Department of Environment and Agro-biotechnologies (EVA), Centre de Recherche Public-Gabriel Lippmann, Luxembourg; Smagghe, G., Laboratory of Cellular Genetics, Department of Biology, Free University of Brussels, Brussels, Belgium, Laboratory of Agrozoology, Department of Crop Protection, Ghent University, Ghent, Belgium","BACKGROUND: To date, in modern agriculture, biological control strategies are increasingly becoming the preferred pest management approach. However, the success of microbiological control agents (MCAs) largely depends on efficient dissemination into the crop. The pollinator-and-vector technology employs pollinating insects like bees for a better dissemination. In this study, a new dispenser for bumblebee workers of Bombus terrestris L. was developed. Binab-T-vector and Prestop-Mix were used as two typical MCA products for dissemination.RESULTS: In a first series of experiments in the laboratory for optimisation, the newly developed dispenser was a two-way type dispenser, 20 cm long, with two rectangular compartments and different entrance and exit holes. In addition, the amounts of MCA loaded on the workers were 10 times higher with the new dispenser as compared with the side-by-side passageway (SSP) dispenser. Typically, the highest amounts were recovered from the thorax and legs of the workers. In a second series of experiments under greenhouse conditions with the use of queen-right B. terrestris hives, successful dissemination in strawberry flowers was obtained at different distances from the hive (0-8 m, 8-18 m and 18-21 m), and the workers inoculated the first, second and third flowers that were consecutively visited. In addition, the new dispenser caused no adverse effects on worker foraging intensity, whereas a dramatic reduction was scored with an SSP dispenser. Finally, the data suggested that it is necessary to refill the newly developed dispenser at 3 day intervals.CONCLUSIONS: The results demonstrated that, with the use of the newly developed dispenser, bumblebee workers carried high amounts of MCA, and this resulted in a successful dissemination of MCA into strawberry flowers. © 2010 Society of Chemical Industry.",Biological control; Botrytis cinerea; Bumblebees; Dispenser; Microbiological control agents; Pollinator-and-vector; Strawberry,Article,,Scopus,2-s2.0-77958449107
"Han P., Niu C.-Y., Lei C.-L., Cui J.-J., Desneux N.",Use of an innovative T-tube maze assay and the proboscis extension response assay to assess sublethal effects of GM products and pesticides on learning capacity of the honey bee Apis mellifera L.,2010,Ecotoxicology,19,8,,1612,1619,,71,10.1007/s10646-010-0546-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952276627&doi=10.1007%2fs10646-010-0546-4&partnerID=40&md5=f939c01d81eae45e8129a07cf28ab28c,"College of Plant Science and Technology, Hubei Key Laboratory of Utilization of Insect Resources and Sustainable Control of Pests, Huazhong Agricultural University, Shizi Mountain Road, Wuhan 430070, China; Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Huanghe Road, Anyang, South Korea; Unitéde Recherches Intégrées en Horticulture, French National Institute for Agricultural Research (INRA), 400 Route des chappes, Sophia-Antipolis, France","Han, P., College of Plant Science and Technology, Hubei Key Laboratory of Utilization of Insect Resources and Sustainable Control of Pests, Huazhong Agricultural University, Shizi Mountain Road, Wuhan 430070, China; Niu, C.-Y., College of Plant Science and Technology, Hubei Key Laboratory of Utilization of Insect Resources and Sustainable Control of Pests, Huazhong Agricultural University, Shizi Mountain Road, Wuhan 430070, China; Lei, C.-L., College of Plant Science and Technology, Hubei Key Laboratory of Utilization of Insect Resources and Sustainable Control of Pests, Huazhong Agricultural University, Shizi Mountain Road, Wuhan 430070, China; Cui, J.-J., Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Huanghe Road, Anyang, South Korea; Desneux, N., Unitéde Recherches Intégrées en Horticulture, French National Institute for Agricultural Research (INRA), 400 Route des chappes, Sophia-Antipolis, France","Transgenic Cry1Ac+CpTI cotton (CCRI41) is a promising cotton cultivar throughout China but side effects and especially sublethal effects of this transgenic cultivar on beneficial insects remain poorly studied. More specifically potential sublethal effects on behavioural traits of the honey bee Apis mellifera L. have not been formally assessed despite the importance of honey bees for pollination. The goal of our study was to assess potential effects of CCRI41 cotton pollen on visual and olfactory learning by honey bees. After a 7-day oral chronic exposure to honey mixed with either CCRI41 pollen, imidaclopridtreated conventional pollen (used as positive sublethal control) or conventional pollen (control), learning performance was evaluated by the classical proboscis extension reflex (PER) procedure as well as a T-tube maze test. The latter assay was designed as a new device to assess potential side effects of pesticides on visual associative learning of honey bees. These two procedures were complementary because the former focused on olfactory learning while the latter was involved in visual learning based on visual orientation ability.Oral exposure to CCRI41 pollen did not affect learning capacities of honey bees in both the T-tube maze and PER tests. However, exposure to imidacloprid resulted in reduced visual learning capacities in T-tube maze evaluation and decreased olfactory learning performances measured with PER. The implications of these results are discussed in terms of risks of transgenic CCRI41 cotton crops for honey bees. © The Author(s) 2010.",Cotton; CpTI; Cry1Ac; Imidacloprid; Pollen; Proboscis extension response; Sublethal effect; T-tube maze; Visual learning ability,Article,,Scopus,2-s2.0-79952276627
"Ishii T., Ueda T., Tanaka H., Tsujimoto H.",Chromosome elimination by wide hybridization between Triticeae or oat plant and pearl millet: Pearl millet chromosome dynamics in hybrid embryo cells,2010,Chromosome Research,18,7,,821,831,,33,10.1007/s10577-010-9158-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649949031&doi=10.1007%2fs10577-010-9158-3&partnerID=40&md5=0c8b830c7188b7f8e3ff5bc9eb10d0ed,"Laboratory of Plant Genetics and Breeding Science, Graduate School of Agriculture, Tottori University, Tottori, Japan","Ishii, T., Laboratory of Plant Genetics and Breeding Science, Graduate School of Agriculture, Tottori University, Tottori, Japan; Ueda, T., Laboratory of Plant Genetics and Breeding Science, Graduate School of Agriculture, Tottori University, Tottori, Japan; Tanaka, H., Laboratory of Plant Genetics and Breeding Science, Graduate School of Agriculture, Tottori University, Tottori, Japan; Tsujimoto, H., Laboratory of Plant Genetics and Breeding Science, Graduate School of Agriculture, Tottori University, Tottori, Japan","Wide crossing is one of a number of practical methods that can be used to expand genetic variation in common wheat (Triticum aestivum). However, in crosses between wheat and distantly related species such as maize (Zea mays) and pearl millet (Pennisetum glaucum), non-wheat chromosomes are often eliminated from the hybrid during embryogenesis. In this study, we used pearl millet pollen to pollinate the pistils of a range of plants in the tribe Triticeae, as well as oat. Seven days after pollination, the dynamics of the pearl millet chromosomes in the embryos were observed using in situ hybridization, probing both the pearl millet genomic DNA and its centromere-specific repeats. In embryos from the crosses with oat, all seven of the pearl millet chromosomes were retained. However, in hybrids with the Triticeae species, chromosome elimination occurred during embryogenesis. Pearl millet chromosome showed chromosome rearrangements and non-disjunction together with micronuclei. These rearranged chromosomes and micronuclei derived from the breakage of bridges and retention of acentric fragments in anaphase, respectively. The cause of the chromosome elimination of wheat-pearl millet hybrid is not malfunction of the kinetochores binding to the spindles but the malfunction of the sister chromatids segregation at anaphase especially of chromosome arm. © 2010 Springer Science+Business Media B.V.",chromosome elimination; embryogenesis; oat; pearl millet; wheat; wide cross,Article,,Scopus,2-s2.0-78649949031
"Ellis A.G., Johnson S.D.",Gender differences in the effects of floral spur length manipulation on fitness in a hermaphrodite orchid,2010,International Journal of Plant Sciences,171,9,,1010,1019,,19,10.1086/656351,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650107191&doi=10.1086%2f656351&partnerID=40&md5=2316ce34101fad239206cd9cb9d656dd,"School of Biological and Conservation Sciences, University of KwaZulu-Natal, Private Bag X01, Scottsville, Pietermaritzburg 3209, South Africa; Department of Botany and Zoology, University of Stellenbosch, Private Bag X1, Matieland 7602, South Africa","Ellis, A.G., School of Biological and Conservation Sciences, University of KwaZulu-Natal, Private Bag X01, Scottsville, Pietermaritzburg 3209, South Africa, Department of Botany and Zoology, University of Stellenbosch, Private Bag X1, Matieland 7602, South Africa; Johnson, S.D., School of Biological and Conservation Sciences, University of KwaZulu-Natal, Private Bag X01, Scottsville, Pietermaritzburg 3209, South Africa","Selection on floral traits in hermaphrodite plants can operate through either male or female sex function. However, selection is typically measured for the female component only, and when selection through male function is measured, it is usually done only in terms of pollen removal from flowers. We tested whether selection on floral spur length might differ between genders in the orchid Satyrium longicauda by measuring the effect of spur length manipulations on pollen receipt and export of color-labeled pollen to conspecific stigmas. This was done in two populations with different pollinator faunas to determine whether pollinator context influenced the relationship between spur length and gender-specific fitness components. In one population, spur length manipulation had opposite effects on sex functions, while in the other, both pollen export and receipt were reduced by spur shortening. Furthermore, measures of male function through pollen removal and pollen export did not always correspond. These results suggest that selection on floral spur length can differ between genders and that this gender bias may be affected by the pollinator context. Furthermore, interpretation of selection through male function based only on pollen removal can lead to erroneous conclusions. The context dependence of gender differences in selection could be an important factor generating geographically structured divergence in floral traits and, ultimately, speciation. © 2010 by The University of Chicago.",Gender-specific selection; Nectar spur; Pollination ecotype; Satyrium; Sexual selection; South Africa,Article,,Scopus,2-s2.0-78650107191
"Vandepitte K., Honnay O., Jacquemyn H., Roldán-Ruiz I.",Effects of outcrossing in fragmented populations of the primarily selfing forest herb Geum urbanum,2010,Evolutionary Ecology,24,6,,1353,1364,,4,10.1007/s10682-010-9395-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650026022&doi=10.1007%2fs10682-010-9395-0&partnerID=40&md5=0dbfd4973936df799c1b3c8341c1e337,"Laboratory of Plant Ecology, Biology Department, Katholieke Universiteit Leuven (KULeuven), Kasteelpark Arenberg 31, 3001 Heverlee, Belgium; Plant Sciences Unit, Growth and Development, Institute for Agricultural and Fisheries Research (ILVO), Caritasstraat 21, 9090 Melle, Belgium","Vandepitte, K., Laboratory of Plant Ecology, Biology Department, Katholieke Universiteit Leuven (KULeuven), Kasteelpark Arenberg 31, 3001 Heverlee, Belgium; Honnay, O., Laboratory of Plant Ecology, Biology Department, Katholieke Universiteit Leuven (KULeuven), Kasteelpark Arenberg 31, 3001 Heverlee, Belgium; Jacquemyn, H., Laboratory of Plant Ecology, Biology Department, Katholieke Universiteit Leuven (KULeuven), Kasteelpark Arenberg 31, 3001 Heverlee, Belgium; Roldán-Ruiz, I., Plant Sciences Unit, Growth and Development, Institute for Agricultural and Fisheries Research (ILVO), Caritasstraat 21, 9090 Melle, Belgium","In fragmented landscapes, small populations may be subjected to inbreeding or genetic drift. Gene flow is expected to alleviate the burden of deleterious mutations in such populations. The beneficial effects of outcrossing may, however, depend on life history characteristics such as the species' breeding system. Frequent selfing is expected to purge (sub)lethal alleles and mitigate inbreeding depression, at least if the load of mildly deleterious mutations has not accumulated through genetic drift in populations with a small effective size. Gene-inflow from distant source populations can cause outbreeding depression due to genomic incompatibilities. We tested these predictions using highly fragmented populations of the self-compatible forest herb Geum urbanum. Assessment of mating system parameters using microsatellite markers inferred high selfing rates (92.5%), confirming the predominantly self-fertilizing character of the study species. We conducted experimental pollinations with self and outcross pollen collected from populations at different distances from the target populations. There were no significant signs of inbreeding depression, even in very small target populations. Except for a minor negative effect on the germination rate for the long-distance crosses, we found no effects of outbreeding on fitness estimates. © 2010 Springer Science+Business Media B.V.",Autogamy; Forest herb; Fragmentation; Inbreeding; Outbreeding; Population size; Self-pollinating; SSR,Article,,Scopus,2-s2.0-78650026022
Goyret J.,Look and touch: Multimodal sensory control of flower inspection movements in the nocturnal hawkmoth Manduca sexta,2010,Journal of Experimental Biology,213,21,,3676,3682,,16,10.1242/jeb.045831,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149336349&doi=10.1242%2fjeb.045831&partnerID=40&md5=fd009f1730dd9d6c5685c5b3569c927f,"Department of Cell and Organism Biology, Lund Vision Group, Lund University, Helgonavägen 3, Lund 22362, Skåne, Sweden","Goyret, J., Department of Cell and Organism Biology, Lund Vision Group, Lund University, Helgonavägen 3, Lund 22362, Skåne, Sweden","A crucial stage in the interaction between pollinators and plants is the moment of physical contact between them, known as flower inspection, or handling. Floral guides - conspicuous colour markings, or structural features of flower corollas - have been shown to be important in the inspecting behaviour of many insects, particularly in diurnal species. For the nocturnal hawkmoth Manduca sexta tactile input has an important role in flower inspection, but there is no knowledge about the use of visual floral guides in this behaviour. I carried out a series of experiments to first, evaluate the putative role of floral guides during flower inspection and second, to explore how simultaneous tactile and visual guides could influence this behaviour. Results show that visual floral guides affect flower inspection by M. sexta. Moths confine proboscis placement to areas of higher light reflectance regardless of their chromaticity, but do not appear to show movements in any particular direction within these areas. I also recorded inspection times, finding that moths can learn to inspect flowers more efficiently when visual floral guides are available. Additionally, I found that some visual floral guides can affect the body orientation that moths adopt while hovering in front of horizontal models. Finally, when presented with flower models offering both visual and tactile guides, the former influenced proboscis placement, whereas the latter controlled proboscis movements. Results show that innate inspection behaviour is under multimodal sensory control, consistent with other components of the foraging task. Fine scale inspection movements (elicited by diverse floral traits) and the tight adjustment between the morphology of pollinators and flowers appear to be adaptively integrated, facilitating reward assessment and effective pollen transfer. © 2010 The Company of Biologists Ltd.",Flower handling; Lepidoptera; Mechanoreception; Nectar guides; Pollinator; Sensory ecology,Article,,Scopus,2-s2.0-78149336349
"Peng Y.Q., Zhao J.B., Harrison R.D., Yang D.R.",Ecology of parasite Sycophilomorpha sp. on Ficus altissima and its effect on the fig-fig wasp mutualism,2010,Parasitology,137,13,,1913,1919,,6,10.1017/S0031182010000727,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650620550&doi=10.1017%2fS0031182010000727&partnerID=40&md5=674ac7d5d21dcd126a4f9f23fe697bb7,"Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming 650223, China; Graduate School of the Chinese Academy of Science, Beijing, China","Peng, Y.Q., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming 650223, China; Zhao, J.B., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming 650223, China, Graduate School of the Chinese Academy of Science, Beijing, China; Harrison, R.D., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming 650223, China; Yang, D.R., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming 650223, China","Figs and their pollinating wasps are a classic example of an obligate mutualism. In addition, figs are parasitized by a suite of non-mutualistic wasps whose basic ecology is largely undescribed. Sycophilomorpha (subfamily Epichrysomallinae) fig wasps are ovule gallers and the genus contains only 1 described species. An undescribed Sycophilomorpha species parasitized Ficus altissima at Xishuangbana, Southwestern China. The wasp was observed ovipositing on the tiny immature figs that were still concealed beneath the involucral bracts. A Sycophilomorpha wasp oviposited on more than 1 fig and spent long time-periods to lay large clutches on a single fig. The wasps naturally occurred on all 7 sampled trees, but the occurrence of wasps was significantly different among trees, crops and months. These wasps were able to prevent unpollinated figs from being aborted, and their offspring were able to develop in the figs that otherwise had no pollinator wasps or seeds. The Sycophilomorpha wasp had a detrimental effect on the fig-fig wasp mutualism. Figs in which Sycophilomorpha wasps were present, produced significantly fewer seeds, pollinators and cheaters. However, the abundance of Sycophilomorpha in a fig was only significantly negatively correlated with pollinator production and not seed or cheater production. Our study illustrates a previously unknown fig wasp niche and expands our understanding of factors that can affect the fig-fig wasp interaction. © Cambridge University Press 2010.",coevolution; galler; mutualisim; parasitism; syconia,Article,,Scopus,2-s2.0-78650620550
